,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
2951,target,kohdentaa,we walked,me,olemme kohdentaneet,emme ole kohdentaneet
2952,target,kohdentaa,you(plural/respectful) walked,te,olette kohdentaneet,ette ole kohdentaneet
2953,target,kohdentaa,they walked,he,ovat kohdentaneet,eivät ole kohdentaneet
2954,target,kohdentaa,(passive) walked,passiivi,on kohdennettu,ei ole kohdennettu
2955,target,kohdentaa,I was walking,minä,kohdensin,en kohdentanut
2956,target,kohdentaa,You were walking,sinä,kohdensit,et kohdentanut
2957,target,kohdentaa,he/she was walking,hän,kohdensi,ei kohdentanut
2958,target,kohdentaa,we were walking,me,kohdensimme,emme kohdentaneet
2959,target,kohdentaa,you(plural/respectful) were walking,te,kohdensitte,ette kohdentaneet
2960,target,kohdentaa,they were walking,he,kohdensivat,eivät kohdentaneet
2961,target,kohdentaa,(passive) were walking,passiivi,kohdennettiin,ei kohdennettu
2962,target,kohdentaa,I had walked,minä,olin kohdentanut,en ollut kohdentanut
2963,target,kohdentaa,You had walked,sinä,olit kohdentanut,et ollut kohdentanut
2964,target,kohdentaa,He/she had walked,hän,oli kohdentanut,ei ollut kohdentanut
2965,target,kohdentaa,We had walked,me,olimme kohdentaneet,emme olleet kohdentaneet
2966,target,kohdentaa,You(plural/repectful) had walked,te,olitte kohdentaneet,ette olleet kohdentaneet
2967,target,kohdentaa,They had walked,he,olivat kohdentaneet,eivät olleet kohdentaneet
2968,target,kohdentaa,(passive) had walked,passiivi,oli kohdennettu,ei ollut kohdennettu
2969,target,kohdentua,I am walking,minä,kohdennun,en kohdennu
2970,target,kohdentua,you are walking,sinä,kohdennut,et kohdennu
2971,target,kohdentua,he/she is walking,hän,kohdentuu,ei kohdennu
2972,target,kohdentua,we are walking,me,kohdennumme,emme kohdennu
2973,target,kohdentua,you(plural/respectful) are walking,te,kohdennutte,ette kohdennu
2974,target,kohdentua,they are walking,he,kohdentuvat,eivät kohdennu
2975,target,kohdentua,(passive) walking,passiivi,kohdennutaan,ei kohdennuta
2976,target,kohdentua,I walked,minä,olen kohdentunut,en ole kohdentunut
2977,target,kohdentua,You walked,sinä,olet kohdentunut,et ole kohdentunut
2978,target,kohdentua,he/she walked,hän,on kohdentunut,ei ole kohdentunut
2979,target,kohdentua,we walked,me,olemme kohdentuneet,emme ole kohdentuneet
2980,target,kohdentua,you(plural/respectful) walked,te,olette kohdentuneet,ette ole kohdentuneet
2981,target,kohdentua,they walked,he,ovat kohdentuneet,eivät ole kohdentuneet
2982,target,kohdentua,(passive) walked,passiivi,on kohdennuttu,ei ole kohdennuttu
2983,target,kohdentua,I was walking,minä,kohdennuin,en kohdentunut
2984,target,kohdentua,You were walking,sinä,kohdennuit,et kohdentunut
2985,target,kohdentua,he/she was walking,hän,kohdentui,ei kohdentunut
2986,target,kohdentua,we were walking,me,kohdennuimme,emme kohdentuneet
2987,target,kohdentua,you(plural/respectful) were walking,te,kohdennuitte,ette kohdentuneet
2988,target,kohdentua,they were walking,he,kohdentuivat,eivät kohdentuneet
2989,target,kohdentua,(passive) were walking,passiivi,kohdennuttiin,ei kohdennuttu
2990,target,kohdentua,I had walked,minä,olin kohdentunut,en ollut kohdentunut
2991,target,kohdentua,You had walked,sinä,olit kohdentunut,et ollut kohdentunut
2992,target,kohdentua,He/she had walked,hän,oli kohdentunut,ei ollut kohdentunut
2993,target,kohdentua,We had walked,me,olimme kohdentuneet,emme olleet kohdentuneet
2994,target,kohdentua,You(plural/repectful) had walked,te,olitte kohdentuneet,ette olleet kohdentuneet
2995,target,kohdentua,They had walked,he,olivat kohdentuneet,eivät olleet kohdentuneet
2996,target,kohdentua,(passive) had walked,passiivi,oli kohdennuttu,ei ollut kohdennuttu
2997,focus,kohdistaa,I am walking,minä,kohdistan,en kohdista
2998,focus,kohdistaa,you are walking,sinä,kohdistat,et kohdista
2999,focus,kohdistaa,he/she is walking,hän,kohdistaa,ei kohdista
3000,focus,kohdistaa,we are walking,me,kohdistamme,emme kohdista
3001,focus,kohdistaa,you(plural/respectful) are walking,te,kohdistatte,ette kohdista
3002,focus,kohdistaa,they are walking,he,kohdistavat,eivät kohdista
3003,focus,kohdistaa,(passive) walking,passiivi,kohdistetaan,ei kohdisteta
3004,focus,kohdistaa,I walked,minä,olen kohdistanut,en ole kohdistanut
3005,focus,kohdistaa,You walked,sinä,olet kohdistanut,et ole kohdistanut
3006,focus,kohdistaa,he/she walked,hän,on kohdistanut,ei ole kohdistanut
3007,focus,kohdistaa,we walked,me,olemme kohdistaneet,emme ole kohdistaneet
3008,focus,kohdistaa,you(plural/respectful) walked,te,olette kohdistaneet,ette ole kohdistaneet
3009,focus,kohdistaa,they walked,he,ovat kohdistaneet,eivät ole kohdistaneet
3010,focus,kohdistaa,(passive) walked,passiivi,on kohdistettu,ei ole kohdistettu
3011,focus,kohdistaa,I was walking,minä,kohdistin,en kohdistanut
3012,focus,kohdistaa,You were walking,sinä,kohdistit,et kohdistanut
3013,focus,kohdistaa,he/she was walking,hän,kohdisti,ei kohdistanut
3014,focus,kohdistaa,we were walking,me,kohdistimme,emme kohdistaneet
3015,focus,kohdistaa,you(plural/respectful) were walking,te,kohdistitte,ette kohdistaneet
3016,focus,kohdistaa,they were walking,he,kohdistivat,eivät kohdistaneet
3017,focus,kohdistaa,(passive) were walking,passiivi,kohdistettiin,ei kohdistettu
3018,focus,kohdistaa,I had walked,minä,olin kohdistanut,en ollut kohdistanut
3019,focus,kohdistaa,You had walked,sinä,olit kohdistanut,et ollut kohdistanut
3020,focus,kohdistaa,He/she had walked,hän,oli kohdistanut,ei ollut kohdistanut
3021,focus,kohdistaa,We had walked,me,olimme kohdistaneet,emme olleet kohdistaneet
3022,focus,kohdistaa,You(plural/repectful) had walked,te,olitte kohdistaneet,ette olleet kohdistaneet
3023,focus,kohdistaa,They had walked,he,olivat kohdistaneet,eivät olleet kohdistaneet
3024,focus,kohdistaa,(passive) had walked,passiivi,oli kohdistettu,ei ollut kohdistettu
3025,be directed to,kohdistua,I am walking,minä,kohdistun,en kohdistu
3026,be directed to,kohdistua,you are walking,sinä,kohdistut,et kohdistu
3027,be directed to,kohdistua,he/she is walking,hän,kohdistuu,ei kohdistu
3028,be directed to,kohdistua,we are walking,me,kohdistumme,emme kohdistu
3029,be directed to,kohdistua,you(plural/respectful) are walking,te,kohdistutte,ette kohdistu
3030,be directed to,kohdistua,they are walking,he,kohdistuvat,eivät kohdistu
3031,be directed to,kohdistua,(passive) walking,passiivi,kohdistutaan,ei kohdistuta
3032,be directed to,kohdistua,I walked,minä,olen kohdistunut,en ole kohdistunut
3033,be directed to,kohdistua,You walked,sinä,olet kohdistunut,et ole kohdistunut
3034,be directed to,kohdistua,he/she walked,hän,on kohdistunut,ei ole kohdistunut
3035,be directed to,kohdistua,we walked,me,olemme kohdistuneet,emme ole kohdistuneet
3036,be directed to,kohdistua,you(plural/respectful) walked,te,olette kohdistuneet,ette ole kohdistuneet
3037,be directed to,kohdistua,they walked,he,ovat kohdistuneet,eivät ole kohdistuneet
3038,be directed to,kohdistua,(passive) walked,passiivi,on kohdistuttu,ei ole kohdistuttu
3039,be directed to,kohdistua,I was walking,minä,kohdistuin,en kohdistunut
3040,be directed to,kohdistua,You were walking,sinä,kohdistuit,et kohdistunut
3041,be directed to,kohdistua,he/she was walking,hän,kohdistui,ei kohdistunut
3042,be directed to,kohdistua,we were walking,me,kohdistuimme,emme kohdistuneet
3043,be directed to,kohdistua,you(plural/respectful) were walking,te,kohdistuitte,ette kohdistuneet
3044,be directed to,kohdistua,they were walking,he,kohdistuivat,eivät kohdistuneet
3045,be directed to,kohdistua,(passive) were walking,passiivi,kohdistuttiin,ei kohdistuttu
3046,be directed to,kohdistua,I had walked,minä,olin kohdistunut,en ollut kohdistunut
3047,be directed to,kohdistua,You had walked,sinä,olit kohdistunut,et ollut kohdistunut
3048,be directed to,kohdistua,He/she had walked,hän,oli kohdistunut,ei ollut kohdistunut
3049,be directed to,kohdistua,We had walked,me,olimme kohdistuneet,emme olleet kohdistuneet
3050,be directed to,kohdistua,You(plural/repectful) had walked,te,olitte kohdistuneet,ette olleet kohdistuneet
3051,be directed to,kohdistua,They had walked,he,olivat kohdistuneet,eivät olleet kohdistuneet
3052,be directed to,kohdistua,(passive) had walked,passiivi,oli kohdistuttu,ei ollut kohdistuttu
3053,english,koheloida,,,,
3054,do,koheltaa,I am walking,minä,kohellan,en kohella
3055,do,koheltaa,you are walking,sinä,kohellat,et kohella
3056,do,koheltaa,he/she is walking,hän,koheltaa,ei kohella
3057,do,koheltaa,we are walking,me,kohellamme,emme kohella
3058,do,koheltaa,you(plural/respectful) are walking,te,kohellatte,ette kohella
3059,do,koheltaa,they are walking,he,koheltavat,eivät kohella
3060,do,koheltaa,(passive) walking,passiivi,kohelletaan,ei kohelleta
3061,do,koheltaa,I walked,minä,olen koheltanut,en ole koheltanut
3062,do,koheltaa,You walked,sinä,olet koheltanut,et ole koheltanut
3063,do,koheltaa,he/she walked,hän,on koheltanut,ei ole koheltanut
3064,do,koheltaa,we walked,me,olemme koheltaneet,emme ole koheltaneet
3065,do,koheltaa,you(plural/respectful) walked,te,olette koheltaneet,ette ole koheltaneet
3066,do,koheltaa,they walked,he,ovat koheltaneet,eivät ole koheltaneet
3067,do,koheltaa,(passive) walked,passiivi,on kohellettu,ei ole kohellettu
3068,do,koheltaa,I was walking,minä,kohelsin,en koheltanut
3069,do,koheltaa,You were walking,sinä,kohelsit,et koheltanut
3070,do,koheltaa,he/she was walking,hän,kohelsi,ei koheltanut
3071,do,koheltaa,we were walking,me,kohelsimme,emme koheltaneet
3072,do,koheltaa,you(plural/respectful) were walking,te,kohelsitte,ette koheltaneet
3073,do,koheltaa,they were walking,he,kohelsivat,eivät koheltaneet
3074,do,koheltaa,(passive) were walking,passiivi,kohellettiin,ei kohellettu
3075,do,koheltaa,I had walked,minä,olin koheltanut,en ollut koheltanut
3076,do,koheltaa,You had walked,sinä,olit koheltanut,et ollut koheltanut
3077,do,koheltaa,He/she had walked,hän,oli koheltanut,ei ollut koheltanut
3078,do,koheltaa,We had walked,me,olimme koheltaneet,emme olleet koheltaneet
3079,do,koheltaa,You(plural/repectful) had walked,te,olitte koheltaneet,ette olleet koheltaneet
3080,do,koheltaa,They had walked,he,olivat koheltaneet,eivät olleet koheltaneet
3081,do,koheltaa,(passive) had walked,passiivi,oli kohellettu,ei ollut kohellettu
3082,poke,kohentaa,I am walking,minä,kohennan,en kohenna
3083,poke,kohentaa,you are walking,sinä,kohennat,et kohenna
3084,poke,kohentaa,he/she is walking,hän,kohentaa,ei kohenna
3085,poke,kohentaa,we are walking,me,kohennamme,emme kohenna
3086,poke,kohentaa,you(plural/respectful) are walking,te,kohennatte,ette kohenna
3087,poke,kohentaa,they are walking,he,kohentavat,eivät kohenna
3088,poke,kohentaa,(passive) walking,passiivi,kohennetaan,ei kohenneta
3089,poke,kohentaa,I walked,minä,olen kohentanut,en ole kohentanut
3090,poke,kohentaa,You walked,sinä,olet kohentanut,et ole kohentanut
3091,poke,kohentaa,he/she walked,hän,on kohentanut,ei ole kohentanut
3092,poke,kohentaa,we walked,me,olemme kohentaneet,emme ole kohentaneet
3093,poke,kohentaa,you(plural/respectful) walked,te,olette kohentaneet,ette ole kohentaneet
3094,poke,kohentaa,they walked,he,ovat kohentaneet,eivät ole kohentaneet
3095,poke,kohentaa,(passive) walked,passiivi,on kohennettu,ei ole kohennettu
3096,poke,kohentaa,I was walking,minä,kohensin,en kohentanut
3097,poke,kohentaa,You were walking,sinä,kohensit,et kohentanut
3098,poke,kohentaa,he/she was walking,hän,kohensi,ei kohentanut
3099,poke,kohentaa,we were walking,me,kohensimme,emme kohentaneet
3100,poke,kohentaa,you(plural/respectful) were walking,te,kohensitte,ette kohentaneet
3101,poke,kohentaa,they were walking,he,kohensivat,eivät kohentaneet
3102,poke,kohentaa,(passive) were walking,passiivi,kohennettiin,ei kohennettu
3103,poke,kohentaa,I had walked,minä,olin kohentanut,en ollut kohentanut
3104,poke,kohentaa,You had walked,sinä,olit kohentanut,et ollut kohentanut
3105,poke,kohentaa,He/she had walked,hän,oli kohentanut,ei ollut kohentanut
3106,poke,kohentaa,We had walked,me,olimme kohentaneet,emme olleet kohentaneet
3107,poke,kohentaa,You(plural/repectful) had walked,te,olitte kohentaneet,ette olleet kohentaneet
3108,poke,kohentaa,They had walked,he,olivat kohentaneet,eivät olleet kohentaneet
3109,poke,kohentaa,(passive) had walked,passiivi,oli kohennettu,ei ollut kohennettu
3110,improve,kohentua,I am walking,minä,kohennun,en kohennu
3111,improve,kohentua,you are walking,sinä,kohennut,et kohennu
3112,improve,kohentua,he/she is walking,hän,kohentuu,ei kohennu
3113,improve,kohentua,we are walking,me,kohennumme,emme kohennu
3114,improve,kohentua,you(plural/respectful) are walking,te,kohennutte,ette kohennu
3115,improve,kohentua,they are walking,he,kohentuvat,eivät kohennu
3116,improve,kohentua,(passive) walking,passiivi,kohennutaan,ei kohennuta
3117,improve,kohentua,I walked,minä,olen kohentunut,en ole kohentunut
3118,improve,kohentua,You walked,sinä,olet kohentunut,et ole kohentunut
3119,improve,kohentua,he/she walked,hän,on kohentunut,ei ole kohentunut
3120,improve,kohentua,we walked,me,olemme kohentuneet,emme ole kohentuneet
3121,improve,kohentua,you(plural/respectful) walked,te,olette kohentuneet,ette ole kohentuneet
3122,improve,kohentua,they walked,he,ovat kohentuneet,eivät ole kohentuneet
3123,improve,kohentua,(passive) walked,passiivi,on kohennuttu,ei ole kohennuttu
3124,improve,kohentua,I was walking,minä,kohennuin,en kohentunut
3125,improve,kohentua,You were walking,sinä,kohennuit,et kohentunut
3126,improve,kohentua,he/she was walking,hän,kohentui,ei kohentunut
3127,improve,kohentua,we were walking,me,kohennuimme,emme kohentuneet
3128,improve,kohentua,you(plural/respectful) were walking,te,kohennuitte,ette kohentuneet
3129,improve,kohentua,they were walking,he,kohentuivat,eivät kohentuneet
3130,improve,kohentua,(passive) were walking,passiivi,kohennuttiin,ei kohennuttu
3131,improve,kohentua,I had walked,minä,olin kohentunut,en ollut kohentunut
3132,improve,kohentua,You had walked,sinä,olit kohentunut,et ollut kohentunut
3133,improve,kohentua,He/she had walked,hän,oli kohentunut,ei ollut kohentunut
3134,improve,kohentua,We had walked,me,olimme kohentuneet,emme olleet kohentuneet
3135,improve,kohentua,You(plural/repectful) had walked,te,olitte kohentuneet,ette olleet kohentuneet
3136,improve,kohentua,They had walked,he,olivat kohentuneet,eivät olleet kohentuneet
3137,improve,kohentua,(passive) had walked,passiivi,oli kohennuttu,ei ollut kohennuttu
3138,become better,koheta,,,,
3139,rush,kohista,,,,
3140,english,kohmettaa,,,,
3141,grow numb,kohmettua,I am walking,minä,kohmetun,en kohmetu
3142,grow numb,kohmettua,you are walking,sinä,kohmetut,et kohmetu
3143,grow numb,kohmettua,he/she is walking,hän,kohmettuu,ei kohmetu
3144,grow numb,kohmettua,we are walking,me,kohmetumme,emme kohmetu
3145,grow numb,kohmettua,you(plural/respectful) are walking,te,kohmetutte,ette kohmetu
3146,grow numb,kohmettua,they are walking,he,kohmettuvat,eivät kohmetu
3147,grow numb,kohmettua,(passive) walking,passiivi,kohmetutaan,ei kohmetuta
3148,grow numb,kohmettua,I walked,minä,olen kohmettunut,en ole kohmettunut
3149,grow numb,kohmettua,You walked,sinä,olet kohmettunut,et ole kohmettunut
3150,grow numb,kohmettua,he/she walked,hän,on kohmettunut,ei ole kohmettunut
3151,grow numb,kohmettua,we walked,me,olemme kohmettuneet,emme ole kohmettuneet
3152,grow numb,kohmettua,you(plural/respectful) walked,te,olette kohmettuneet,ette ole kohmettuneet
3153,grow numb,kohmettua,they walked,he,ovat kohmettuneet,eivät ole kohmettuneet
3154,grow numb,kohmettua,(passive) walked,passiivi,on kohmetuttu,ei ole kohmetuttu
3155,grow numb,kohmettua,I was walking,minä,kohmetuin,en kohmettunut
3156,grow numb,kohmettua,You were walking,sinä,kohmetuit,et kohmettunut
3157,grow numb,kohmettua,he/she was walking,hän,kohmettui,ei kohmettunut
3158,grow numb,kohmettua,we were walking,me,kohmetuimme,emme kohmettuneet
3159,grow numb,kohmettua,you(plural/respectful) were walking,te,kohmetuitte,ette kohmettuneet
3160,grow numb,kohmettua,they were walking,he,kohmettuivat,eivät kohmettuneet
3161,grow numb,kohmettua,(passive) were walking,passiivi,kohmetuttiin,ei kohmetuttu
3162,grow numb,kohmettua,I had walked,minä,olin kohmettunut,en ollut kohmettunut
3163,grow numb,kohmettua,You had walked,sinä,olit kohmettunut,et ollut kohmettunut
3164,grow numb,kohmettua,He/she had walked,hän,oli kohmettunut,ei ollut kohmettunut
3165,grow numb,kohmettua,We had walked,me,olimme kohmettuneet,emme olleet kohmettuneet
3166,grow numb,kohmettua,You(plural/repectful) had walked,te,olitte kohmettuneet,ette olleet kohmettuneet
3167,grow numb,kohmettua,They had walked,he,olivat kohmettuneet,eivät olleet kohmettuneet
3168,grow numb,kohmettua,(passive) had walked,passiivi,oli kohmetuttu,ei ollut kohmetuttu
3169,rise,kohota,I am walking,minä,kohoan,en kohoa
3170,rise,kohota,you are walking,sinä,kohoat,et kohoa
3171,rise,kohota,he/she is walking,hän,kohoaa,ei kohoa
3172,rise,kohota,we are walking,me,kohoamme,emme kohoa
3173,rise,kohota,you(plural/respectful) are walking,te,kohoatte,ette kohoa
3174,rise,kohota,they are walking,he,kohoavat,eivät kohoa
3175,rise,kohota,(passive) walking,passiivi,kohotaan,ei kohota
3176,rise,kohota,I walked,minä,olen kohonnut,en ole kohonnut
3177,rise,kohota,You walked,sinä,olet kohonnut,et ole kohonnut
3178,rise,kohota,he/she walked,hän,on kohonnut,ei ole kohonnut
3179,rise,kohota,we walked,me,olemme kohonneet,emme ole kohonneet
3180,rise,kohota,you(plural/respectful) walked,te,olette kohonneet,ette ole kohonneet
3181,rise,kohota,they walked,he,ovat kohonneet,eivät ole kohonneet
3182,rise,kohota,(passive) walked,passiivi,on kohottu,ei ole kohottu
3183,rise,kohota,I was walking,minä,kohosin,en kohonnut
3184,rise,kohota,You were walking,sinä,kohosit,et kohonnut
3185,rise,kohota,he/she was walking,hän,kohosi,ei kohonnut
3186,rise,kohota,we were walking,me,kohosimme,emme kohonneet
3187,rise,kohota,you(plural/respectful) were walking,te,kohositte,ette kohonneet
3188,rise,kohota,they were walking,he,kohosivat,eivät kohonneet
3189,rise,kohota,(passive) were walking,passiivi,kohottiin,ei kohottu
3190,rise,kohota,I had walked,minä,olin kohonnut,en ollut kohonnut
3191,rise,kohota,You had walked,sinä,olit kohonnut,et ollut kohonnut
3192,rise,kohota,He/she had walked,hän,oli kohonnut,ei ollut kohonnut
3193,rise,kohota,We had walked,me,olimme kohonneet,emme olleet kohonneet
3194,rise,kohota,You(plural/repectful) had walked,te,olitte kohonneet,ette olleet kohonneet
3195,rise,kohota,They had walked,he,olivat kohonneet,eivät olleet kohonneet
3196,rise,kohota,(passive) had walked,passiivi,oli kohottu,ei ollut kohottu
3197,elevate,kohottaa,I am walking,minä,kohotan,en kohota
3198,elevate,kohottaa,you are walking,sinä,kohotat,et kohota
3199,elevate,kohottaa,he/she is walking,hän,kohottaa,ei kohota
3200,elevate,kohottaa,we are walking,me,kohotamme,emme kohota
3201,elevate,kohottaa,you(plural/respectful) are walking,te,kohotatte,ette kohota
3202,elevate,kohottaa,they are walking,he,kohottavat,eivät kohota
3203,elevate,kohottaa,(passive) walking,passiivi,kohotetaan,ei kohoteta
3204,elevate,kohottaa,I walked,minä,olen kohottanut,en ole kohottanut
3205,elevate,kohottaa,You walked,sinä,olet kohottanut,et ole kohottanut
3206,elevate,kohottaa,he/she walked,hän,on kohottanut,ei ole kohottanut
3207,elevate,kohottaa,we walked,me,olemme kohottaneet,emme ole kohottaneet
3208,elevate,kohottaa,you(plural/respectful) walked,te,olette kohottaneet,ette ole kohottaneet
3209,elevate,kohottaa,they walked,he,ovat kohottaneet,eivät ole kohottaneet
3210,elevate,kohottaa,(passive) walked,passiivi,on kohotettu,ei ole kohotettu
3211,elevate,kohottaa,I was walking,minä,kohotin,en kohottanut
3212,elevate,kohottaa,You were walking,sinä,kohotit,et kohottanut
3213,elevate,kohottaa,he/she was walking,hän,kohotti,ei kohottanut
3214,elevate,kohottaa,we were walking,me,kohotimme,emme kohottaneet
3215,elevate,kohottaa,you(plural/respectful) were walking,te,kohotitte,ette kohottaneet
3216,elevate,kohottaa,they were walking,he,kohottivat,eivät kohottaneet
3217,elevate,kohottaa,(passive) were walking,passiivi,kohotettiin,ei kohotettu
3218,elevate,kohottaa,I had walked,minä,olin kohottanut,en ollut kohottanut
3219,elevate,kohottaa,You had walked,sinä,olit kohottanut,et ollut kohottanut
3220,elevate,kohottaa,He/she had walked,hän,oli kohottanut,ei ollut kohottanut
3221,elevate,kohottaa,We had walked,me,olimme kohottaneet,emme olleet kohottaneet
3222,elevate,kohottaa,You(plural/repectful) had walked,te,olitte kohottaneet,ette olleet kohottaneet
3223,elevate,kohottaa,They had walked,he,olivat kohottaneet,eivät olleet kohottaneet
3224,elevate,kohottaa,(passive) had walked,passiivi,oli kohotettu,ei ollut kohotettu
3225,rise,kohottautua,I am walking,minä,kohottaudun,en kohottaudu
3226,rise,kohottautua,you are walking,sinä,kohottaudut,et kohottaudu
3227,rise,kohottautua,he/she is walking,hän,kohottautuu,ei kohottaudu
3228,rise,kohottautua,we are walking,me,kohottaudumme,emme kohottaudu
3229,rise,kohottautua,you(plural/respectful) are walking,te,kohottaudutte,ette kohottaudu
3230,rise,kohottautua,they are walking,he,kohottautuvat,eivät kohottaudu
3231,rise,kohottautua,(passive) walking,passiivi,kohottaudutaan,ei kohottauduta
3232,rise,kohottautua,I walked,minä,olen kohottautunut,en ole kohottautunut
3233,rise,kohottautua,You walked,sinä,olet kohottautunut,et ole kohottautunut
3234,rise,kohottautua,he/she walked,hän,on kohottautunut,ei ole kohottautunut
3235,rise,kohottautua,we walked,me,olemme kohottautuneet,emme ole kohottautuneet
3236,rise,kohottautua,you(plural/respectful) walked,te,olette kohottautuneet,ette ole kohottautuneet
3237,rise,kohottautua,they walked,he,ovat kohottautuneet,eivät ole kohottautuneet
3238,rise,kohottautua,(passive) walked,passiivi,on kohottauduttu,ei ole kohottauduttu
3239,rise,kohottautua,I was walking,minä,kohottauduin,en kohottautunut
3240,rise,kohottautua,You were walking,sinä,kohottauduit,et kohottautunut
3241,rise,kohottautua,he/she was walking,hän,kohottautui,ei kohottautunut
3242,rise,kohottautua,we were walking,me,kohottauduimme,emme kohottautuneet
3243,rise,kohottautua,you(plural/respectful) were walking,te,kohottauduitte,ette kohottautuneet
3244,rise,kohottautua,they were walking,he,kohottautuivat,eivät kohottautuneet
3245,rise,kohottautua,(passive) were walking,passiivi,kohottauduttiin,ei kohottauduttu
3246,rise,kohottautua,I had walked,minä,olin kohottautunut,en ollut kohottautunut
3247,rise,kohottautua,You had walked,sinä,olit kohottautunut,et ollut kohottautunut
3248,rise,kohottautua,He/she had walked,hän,oli kohottautunut,ei ollut kohottautunut
3249,rise,kohottautua,We had walked,me,olimme kohottautuneet,emme olleet kohottautuneet
3250,rise,kohottautua,You(plural/repectful) had walked,te,olitte kohottautuneet,ette olleet kohottautuneet
3251,rise,kohottautua,They had walked,he,olivat kohottautuneet,eivät olleet kohottautuneet
3252,rise,kohottautua,(passive) had walked,passiivi,oli kohottauduttu,ei ollut kohottauduttu
3253,make a fuss,kohuta,,,,
3254,walk in swaying manner,koikkelehtia,,,,
3255,kip,koisata,I am walking,minä,koisaan,en koisaa
3256,kip,koisata,you are walking,sinä,koisaat,et koisaa
3257,kip,koisata,he/she is walking,hän,koisaa,ei koisaa
3258,kip,koisata,we are walking,me,koisaamme,emme koisaa
3259,kip,koisata,you(plural/respectful) are walking,te,koisaatte,ette koisaa
3260,kip,koisata,they are walking,he,koisaavat,eivät koisaa
3261,kip,koisata,(passive) walking,passiivi,koisataan,ei koisata
3262,kip,koisata,I walked,minä,olen koisannut,en ole koisannut
3263,kip,koisata,You walked,sinä,olet koisannut,et ole koisannut
3264,kip,koisata,he/she walked,hän,on koisannut,ei ole koisannut
3265,kip,koisata,we walked,me,olemme koisanneet,emme ole koisanneet
3266,kip,koisata,you(plural/respectful) walked,te,olette koisanneet,ette ole koisanneet
3267,kip,koisata,they walked,he,ovat koisanneet,eivät ole koisanneet
3268,kip,koisata,(passive) walked,passiivi,on koisattu,ei ole koisattu
3269,kip,koisata,I was walking,minä,koisasin,en koisannut
3270,kip,koisata,You were walking,sinä,koisasit,et koisannut
3271,kip,koisata,he/she was walking,hän,koisasi,ei koisannut
3272,kip,koisata,we were walking,me,koisasimme,emme koisanneet
3273,kip,koisata,you(plural/respectful) were walking,te,koisasitte,ette koisanneet
3274,kip,koisata,they were walking,he,koisasivat,eivät koisanneet
3275,kip,koisata,(passive) were walking,passiivi,koisattiin,ei koisattu
3276,kip,koisata,I had walked,minä,olin koisannut,en ollut koisannut
3277,kip,koisata,You had walked,sinä,olit koisannut,et ollut koisannut
3278,kip,koisata,He/she had walked,hän,oli koisannut,ei ollut koisannut
3279,kip,koisata,We had walked,me,olimme koisanneet,emme olleet koisanneet
3280,kip,koisata,You(plural/repectful) had walked,te,olitte koisanneet,ette olleet koisanneet
3281,kip,koisata,They had walked,he,olivat koisanneet,eivät olleet koisanneet
3282,kip,koisata,(passive) had walked,passiivi,oli koisattu,ei ollut koisattu
3283,sleep,koisia,I am walking,minä,koisin,en koisi
3284,sleep,koisia,you are walking,sinä,koisit,et koisi
3285,sleep,koisia,he/she is walking,hän,koisii,ei koisi
3286,sleep,koisia,we are walking,me,koisimme,emme koisi
3287,sleep,koisia,you(plural/respectful) are walking,te,koisitte,ette koisi
3288,sleep,koisia,they are walking,he,koisivat,eivät koisi
3289,sleep,koisia,(passive) walking,passiivi,koisitaan,ei koisita
3290,sleep,koisia,I walked,minä,olen koisinut,en ole koisinut
3291,sleep,koisia,You walked,sinä,olet koisinut,et ole koisinut
3292,sleep,koisia,he/she walked,hän,on koisinut,ei ole koisinut
3293,sleep,koisia,we walked,me,olemme koisineet,emme ole koisineet
3294,sleep,koisia,you(plural/respectful) walked,te,olette koisineet,ette ole koisineet
3295,sleep,koisia,they walked,he,ovat koisineet,eivät ole koisineet
3296,sleep,koisia,(passive) walked,passiivi,on koisittu,ei ole koisittu
3297,sleep,koisia,I was walking,minä,koisin,en koisinut
3298,sleep,koisia,You were walking,sinä,koisit,et koisinut
3299,sleep,koisia,he/she was walking,hän,koisi,ei koisinut
3300,sleep,koisia,we were walking,me,koisimme,emme koisineet
3301,sleep,koisia,you(plural/respectful) were walking,te,koisitte,ette koisineet
3302,sleep,koisia,they were walking,he,koisivat,eivät koisineet
3303,sleep,koisia,(passive) were walking,passiivi,koisittiin,ei koisittu
3304,sleep,koisia,I had walked,minä,olin koisinut,en ollut koisinut
3305,sleep,koisia,You had walked,sinä,olit koisinut,et ollut koisinut
3306,sleep,koisia,He/she had walked,hän,oli koisinut,ei ollut koisinut
3307,sleep,koisia,We had walked,me,olimme koisineet,emme olleet koisineet
3308,sleep,koisia,You(plural/repectful) had walked,te,olitte koisineet,ette olleet koisineet
3309,sleep,koisia,They had walked,he,olivat koisineet,eivät olleet koisineet
3310,sleep,koisia,(passive) had walked,passiivi,oli koisittu,ei ollut koisittu
3311,break,koittaa,I am walking,minä,koitan,en koita
3312,break,koittaa,you are walking,sinä,koitat,et koita
3313,break,koittaa,he/she is walking,hän,koittaa,ei koita
3314,break,koittaa,we are walking,me,koitamme,emme koita
3315,break,koittaa,you(plural/respectful) are walking,te,koitatte,ette koita
3316,break,koittaa,they are walking,he,koittavat,eivät koita
3317,break,koittaa,(passive) walking,passiivi,koitetaan,ei koiteta
