,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
6981,taste,maistua,we were walking,me,maistuimme,emme maistuneet
6982,taste,maistua,you(plural/respectful) were walking,te,maistuitte,ette maistuneet
6983,taste,maistua,they were walking,he,maistuivat,eivät maistuneet
6984,taste,maistua,(passive) were walking,passiivi,maistuttiin,ei maistuttu
6985,taste,maistua,I had walked,minä,olin maistunut,en ollut maistunut
6986,taste,maistua,You had walked,sinä,olit maistunut,et ollut maistunut
6987,taste,maistua,He/she had walked,hän,oli maistunut,ei ollut maistunut
6988,taste,maistua,We had walked,me,olimme maistuneet,emme olleet maistuneet
6989,taste,maistua,You(plural/repectful) had walked,te,olitte maistuneet,ette olleet maistuneet
6990,taste,maistua,They had walked,he,olivat maistuneet,eivät olleet maistuneet
6991,taste,maistua,(passive) had walked,passiivi,oli maistuttu,ei ollut maistuttu
6992,do,maittaa,I am walking,minä,maitan,en maita
6993,do,maittaa,you are walking,sinä,maitat,et maita
6994,do,maittaa,he/she is walking,hän,maittaa,ei maita
6995,do,maittaa,we are walking,me,maitamme,emme maita
6996,do,maittaa,you(plural/respectful) are walking,te,maitatte,ette maita
6997,do,maittaa,they are walking,he,maittavat,eivät maita
6998,do,maittaa,(passive) walking,passiivi,maitetaan,ei maiteta
6999,do,maittaa,I walked,minä,olen maittanut,en ole maittanut
7000,do,maittaa,You walked,sinä,olet maittanut,et ole maittanut
7001,do,maittaa,he/she walked,hän,on maittanut,ei ole maittanut
7002,do,maittaa,we walked,me,olemme maittaneet,emme ole maittaneet
7003,do,maittaa,you(plural/respectful) walked,te,olette maittaneet,ette ole maittaneet
7004,do,maittaa,they walked,he,ovat maittaneet,eivät ole maittaneet
7005,do,maittaa,(passive) walked,passiivi,on maitettu,ei ole maitettu
7006,do,maittaa,I was walking,minä,maitoin,en maittanut
7007,do,maittaa,You were walking,sinä,maitoit,et maittanut
7008,do,maittaa,he/she was walking,hän,maittoi,ei maittanut
7009,do,maittaa,we were walking,me,maitoimme,emme maittaneet
7010,do,maittaa,you(plural/respectful) were walking,te,maitoitte,ette maittaneet
7011,do,maittaa,they were walking,he,maittoivat,eivät maittaneet
7012,do,maittaa,(passive) were walking,passiivi,maitettiin,ei maitettu
7013,do,maittaa,I had walked,minä,olin maittanut,en ollut maittanut
7014,do,maittaa,You had walked,sinä,olit maittanut,et ollut maittanut
7015,do,maittaa,He/she had walked,hän,oli maittanut,ei ollut maittanut
7016,do,maittaa,We had walked,me,olimme maittaneet,emme olleet maittaneet
7017,do,maittaa,You(plural/repectful) had walked,te,olitte maittaneet,ette olleet maittaneet
7018,do,maittaa,They had walked,he,olivat maittaneet,eivät olleet maittaneet
7019,do,maittaa,(passive) had walked,passiivi,oli maitettu,ei ollut maitettu
7020,dwell,majailla,,,,
7021,lodge,majoittaa,I am walking,minä,majoitan,en majoita
7022,lodge,majoittaa,you are walking,sinä,majoitat,et majoita
7023,lodge,majoittaa,he/she is walking,hän,majoittaa,ei majoita
7024,lodge,majoittaa,we are walking,me,majoitamme,emme majoita
7025,lodge,majoittaa,you(plural/respectful) are walking,te,majoitatte,ette majoita
7026,lodge,majoittaa,they are walking,he,majoittavat,eivät majoita
7027,lodge,majoittaa,(passive) walking,passiivi,majoitetaan,ei majoiteta
7028,lodge,majoittaa,I walked,minä,olen majoittanut,en ole majoittanut
7029,lodge,majoittaa,You walked,sinä,olet majoittanut,et ole majoittanut
7030,lodge,majoittaa,he/she walked,hän,on majoittanut,ei ole majoittanut
7031,lodge,majoittaa,we walked,me,olemme majoittaneet,emme ole majoittaneet
7032,lodge,majoittaa,you(plural/respectful) walked,te,olette majoittaneet,ette ole majoittaneet
7033,lodge,majoittaa,they walked,he,ovat majoittaneet,eivät ole majoittaneet
7034,lodge,majoittaa,(passive) walked,passiivi,on majoitettu,ei ole majoitettu
7035,lodge,majoittaa,I was walking,minä,majoitin,en majoittanut
7036,lodge,majoittaa,You were walking,sinä,majoitit,et majoittanut
7037,lodge,majoittaa,he/she was walking,hän,majoitti,ei majoittanut
7038,lodge,majoittaa,we were walking,me,majoitimme,emme majoittaneet
7039,lodge,majoittaa,you(plural/respectful) were walking,te,majoititte,ette majoittaneet
7040,lodge,majoittaa,they were walking,he,majoittivat,eivät majoittaneet
7041,lodge,majoittaa,(passive) were walking,passiivi,majoitettiin,ei majoitettu
7042,lodge,majoittaa,I had walked,minä,olin majoittanut,en ollut majoittanut
7043,lodge,majoittaa,You had walked,sinä,olit majoittanut,et ollut majoittanut
7044,lodge,majoittaa,He/she had walked,hän,oli majoittanut,ei ollut majoittanut
7045,lodge,majoittaa,We had walked,me,olimme majoittaneet,emme olleet majoittaneet
7046,lodge,majoittaa,You(plural/repectful) had walked,te,olitte majoittaneet,ette olleet majoittaneet
7047,lodge,majoittaa,They had walked,he,olivat majoittaneet,eivät olleet majoittaneet
7048,lodge,majoittaa,(passive) had walked,passiivi,oli majoitettu,ei ollut majoitettu
7049,do,majoittautua,I am walking,minä,majoittaudun,en majoittaudu
7050,do,majoittautua,you are walking,sinä,majoittaudut,et majoittaudu
7051,do,majoittautua,he/she is walking,hän,majoittautuu,ei majoittaudu
7052,do,majoittautua,we are walking,me,majoittaudumme,emme majoittaudu
7053,do,majoittautua,you(plural/respectful) are walking,te,majoittaudutte,ette majoittaudu
7054,do,majoittautua,they are walking,he,majoittautuvat,eivät majoittaudu
7055,do,majoittautua,(passive) walking,passiivi,majoittaudutaan,ei majoittauduta
7056,do,majoittautua,I walked,minä,olen majoittautunut,en ole majoittautunut
7057,do,majoittautua,You walked,sinä,olet majoittautunut,et ole majoittautunut
7058,do,majoittautua,he/she walked,hän,on majoittautunut,ei ole majoittautunut
7059,do,majoittautua,we walked,me,olemme majoittautuneet,emme ole majoittautuneet
7060,do,majoittautua,you(plural/respectful) walked,te,olette majoittautuneet,ette ole majoittautuneet
7061,do,majoittautua,they walked,he,ovat majoittautuneet,eivät ole majoittautuneet
7062,do,majoittautua,(passive) walked,passiivi,on majoittauduttu,ei ole majoittauduttu
7063,do,majoittautua,I was walking,minä,majoittauduin,en majoittautunut
7064,do,majoittautua,You were walking,sinä,majoittauduit,et majoittautunut
7065,do,majoittautua,he/she was walking,hän,majoittautui,ei majoittautunut
7066,do,majoittautua,we were walking,me,majoittauduimme,emme majoittautuneet
7067,do,majoittautua,you(plural/respectful) were walking,te,majoittauduitte,ette majoittautuneet
7068,do,majoittautua,they were walking,he,majoittautuivat,eivät majoittautuneet
7069,do,majoittautua,(passive) were walking,passiivi,majoittauduttiin,ei majoittauduttu
7070,do,majoittautua,I had walked,minä,olin majoittautunut,en ollut majoittautunut
7071,do,majoittautua,You had walked,sinä,olit majoittautunut,et ollut majoittautunut
7072,do,majoittautua,He/she had walked,hän,oli majoittautunut,ei ollut majoittautunut
7073,do,majoittautua,We had walked,me,olimme majoittautuneet,emme olleet majoittautuneet
7074,do,majoittautua,You(plural/repectful) had walked,te,olitte majoittautuneet,ette olleet majoittautuneet
7075,do,majoittautua,They had walked,he,olivat majoittautuneet,eivät olleet majoittautuneet
7076,do,majoittautua,(passive) had walked,passiivi,oli majoittauduttu,ei ollut majoittauduttu
7077,come to live,majoittua,I am walking,minä,majoitun,en majoitu
7078,come to live,majoittua,you are walking,sinä,majoitut,et majoitu
7079,come to live,majoittua,he/she is walking,hän,majoittuu,ei majoitu
7080,come to live,majoittua,we are walking,me,majoitumme,emme majoitu
7081,come to live,majoittua,you(plural/respectful) are walking,te,majoitutte,ette majoitu
7082,come to live,majoittua,they are walking,he,majoittuvat,eivät majoitu
7083,come to live,majoittua,(passive) walking,passiivi,majoitutaan,ei majoituta
7084,come to live,majoittua,I walked,minä,olen majoittunut,en ole majoittunut
7085,come to live,majoittua,You walked,sinä,olet majoittunut,et ole majoittunut
7086,come to live,majoittua,he/she walked,hän,on majoittunut,ei ole majoittunut
7087,come to live,majoittua,we walked,me,olemme majoittuneet,emme ole majoittuneet
7088,come to live,majoittua,you(plural/respectful) walked,te,olette majoittuneet,ette ole majoittuneet
7089,come to live,majoittua,they walked,he,ovat majoittuneet,eivät ole majoittuneet
7090,come to live,majoittua,(passive) walked,passiivi,on majoituttu,ei ole majoituttu
7091,come to live,majoittua,I was walking,minä,majoituin,en majoittunut
7092,come to live,majoittua,You were walking,sinä,majoituit,et majoittunut
7093,come to live,majoittua,he/she was walking,hän,majoittui,ei majoittunut
7094,come to live,majoittua,we were walking,me,majoituimme,emme majoittuneet
7095,come to live,majoittua,you(plural/respectful) were walking,te,majoituitte,ette majoittuneet
7096,come to live,majoittua,they were walking,he,majoittuivat,eivät majoittuneet
7097,come to live,majoittua,(passive) were walking,passiivi,majoituttiin,ei majoituttu
7098,come to live,majoittua,I had walked,minä,olin majoittunut,en ollut majoittunut
7099,come to live,majoittua,You had walked,sinä,olit majoittunut,et ollut majoittunut
7100,come to live,majoittua,He/she had walked,hän,oli majoittunut,ei ollut majoittunut
7101,come to live,majoittua,We had walked,me,olimme majoittuneet,emme olleet majoittuneet
7102,come to live,majoittua,You(plural/repectful) had walked,te,olitte majoittuneet,ette olleet majoittuneet
7103,come to live,majoittua,They had walked,he,olivat majoittuneet,eivät olleet majoittuneet
7104,come to live,majoittua,(passive) had walked,passiivi,oli majoituttu,ei ollut majoituttu
7105,sweeten,makeuttaa,I am walking,minä,makeutan,en makeuta
7106,sweeten,makeuttaa,you are walking,sinä,makeutat,et makeuta
7107,sweeten,makeuttaa,he/she is walking,hän,makeuttaa,ei makeuta
7108,sweeten,makeuttaa,we are walking,me,makeutamme,emme makeuta
7109,sweeten,makeuttaa,you(plural/respectful) are walking,te,makeutatte,ette makeuta
7110,sweeten,makeuttaa,they are walking,he,makeuttavat,eivät makeuta
7111,sweeten,makeuttaa,(passive) walking,passiivi,makeutetaan,ei makeuteta
7112,sweeten,makeuttaa,I walked,minä,olen makeuttanut,en ole makeuttanut
7113,sweeten,makeuttaa,You walked,sinä,olet makeuttanut,et ole makeuttanut
7114,sweeten,makeuttaa,he/she walked,hän,on makeuttanut,ei ole makeuttanut
7115,sweeten,makeuttaa,we walked,me,olemme makeuttaneet,emme ole makeuttaneet
7116,sweeten,makeuttaa,you(plural/respectful) walked,te,olette makeuttaneet,ette ole makeuttaneet
7117,sweeten,makeuttaa,they walked,he,ovat makeuttaneet,eivät ole makeuttaneet
7118,sweeten,makeuttaa,(passive) walked,passiivi,on makeutettu,ei ole makeutettu
7119,sweeten,makeuttaa,I was walking,minä,makeutin,en makeuttanut
7120,sweeten,makeuttaa,You were walking,sinä,makeutit,et makeuttanut
7121,sweeten,makeuttaa,he/she was walking,hän,makeutti,ei makeuttanut
7122,sweeten,makeuttaa,we were walking,me,makeutimme,emme makeuttaneet
7123,sweeten,makeuttaa,you(plural/respectful) were walking,te,makeutitte,ette makeuttaneet
7124,sweeten,makeuttaa,they were walking,he,makeuttivat,eivät makeuttaneet
7125,sweeten,makeuttaa,(passive) were walking,passiivi,makeutettiin,ei makeutettu
7126,sweeten,makeuttaa,I had walked,minä,olin makeuttanut,en ollut makeuttanut
7127,sweeten,makeuttaa,You had walked,sinä,olit makeuttanut,et ollut makeuttanut
7128,sweeten,makeuttaa,He/she had walked,hän,oli makeuttanut,ei ollut makeuttanut
7129,sweeten,makeuttaa,We had walked,me,olimme makeuttaneet,emme olleet makeuttaneet
7130,sweeten,makeuttaa,You(plural/repectful) had walked,te,olitte makeuttaneet,ette olleet makeuttaneet
7131,sweeten,makeuttaa,They had walked,he,olivat makeuttaneet,eivät olleet makeuttaneet
7132,sweeten,makeuttaa,(passive) had walked,passiivi,oli makeutettu,ei ollut makeutettu
7133,cost the earth,maksaa maltaita,,,,
7134,pay back,maksaa takaisin,,,,
7135,cost,maksaa,I am walking,minä,maksan,en maksa
7136,cost,maksaa,you are walking,sinä,maksat,et maksa
7137,cost,maksaa,he/she is walking,hän,maksaa,ei maksa
7138,cost,maksaa,we are walking,me,maksamme,emme maksa
7139,cost,maksaa,you(plural/respectful) are walking,te,maksatte,ette maksa
7140,cost,maksaa,they are walking,he,maksavat,eivät maksa
7141,cost,maksaa,(passive) walking,passiivi,maksetaan,ei makseta
7142,cost,maksaa,I walked,minä,olen maksanut,en ole maksanut
7143,cost,maksaa,You walked,sinä,olet maksanut,et ole maksanut
7144,cost,maksaa,he/she walked,hän,on maksanut,ei ole maksanut
7145,cost,maksaa,we walked,me,olemme maksaneet,emme ole maksaneet
7146,cost,maksaa,you(plural/respectful) walked,te,olette maksaneet,ette ole maksaneet
7147,cost,maksaa,they walked,he,ovat maksaneet,eivät ole maksaneet
7148,cost,maksaa,(passive) walked,passiivi,on maksettu,ei ole maksettu
7149,cost,maksaa,I was walking,minä,maksoin,en maksanut
7150,cost,maksaa,You were walking,sinä,maksoit,et maksanut
7151,cost,maksaa,he/she was walking,hän,maksoi,ei maksanut
7152,cost,maksaa,we were walking,me,maksoimme,emme maksaneet
7153,cost,maksaa,you(plural/respectful) were walking,te,maksoitte,ette maksaneet
7154,cost,maksaa,they were walking,he,maksoivat,eivät maksaneet
7155,cost,maksaa,(passive) were walking,passiivi,maksettiin,ei maksettu
7156,cost,maksaa,I had walked,minä,olin maksanut,en ollut maksanut
7157,cost,maksaa,You had walked,sinä,olit maksanut,et ollut maksanut
7158,cost,maksaa,He/she had walked,hän,oli maksanut,ei ollut maksanut
7159,cost,maksaa,We had walked,me,olimme maksaneet,emme olleet maksaneet
7160,cost,maksaa,You(plural/repectful) had walked,te,olitte maksaneet,ette olleet maksaneet
7161,cost,maksaa,They had walked,he,olivat maksaneet,eivät olleet maksaneet
7162,cost,maksaa,(passive) had walked,passiivi,oli maksettu,ei ollut maksettu
7163,pay,maksella,I am walking,minä,makselen,en maksele
7164,pay,maksella,you are walking,sinä,makselet,et maksele
7165,pay,maksella,he/she is walking,hän,makselee,ei maksele
7166,pay,maksella,we are walking,me,makselemme,emme maksele
7167,pay,maksella,you(plural/respectful) are walking,te,makselette,ette maksele
7168,pay,maksella,they are walking,he,makselevat,eivät maksele
7169,pay,maksella,(passive) walking,passiivi,maksellaan,ei maksella
7170,pay,maksella,I walked,minä,olen maksellut,en ole maksellut
7171,pay,maksella,You walked,sinä,olet maksellut,et ole maksellut
7172,pay,maksella,he/she walked,hän,on maksellut,ei ole maksellut
7173,pay,maksella,we walked,me,olemme makselleet,emme ole makselleet
7174,pay,maksella,you(plural/respectful) walked,te,olette makselleet,ette ole makselleet
7175,pay,maksella,they walked,he,ovat makselleet,eivät ole makselleet
7176,pay,maksella,(passive) walked,passiivi,on makseltu,ei ole makseltu
7177,pay,maksella,I was walking,minä,makselin,en maksellut
7178,pay,maksella,You were walking,sinä,makselit,et maksellut
7179,pay,maksella,he/she was walking,hän,makseli,ei maksellut
7180,pay,maksella,we were walking,me,makselimme,emme makselleet
7181,pay,maksella,you(plural/respectful) were walking,te,makselitte,ette makselleet
7182,pay,maksella,they were walking,he,makselivat,eivät makselleet
7183,pay,maksella,(passive) were walking,passiivi,makseltiin,ei makseltu
7184,pay,maksella,I had walked,minä,olin maksellut,en ollut maksellut
7185,pay,maksella,You had walked,sinä,olit maksellut,et ollut maksellut
7186,pay,maksella,He/she had walked,hän,oli maksellut,ei ollut maksellut
7187,pay,maksella,We had walked,me,olimme makselleet,emme olleet makselleet
7188,pay,maksella,You(plural/repectful) had walked,te,olitte makselleet,ette olleet makselleet
7189,pay,maksella,They had walked,he,olivat makselleet,eivät olleet makselleet
7190,pay,maksella,(passive) had walked,passiivi,oli makseltu,ei ollut makseltu
7191,maximize,maksimoida,I am walking,minä,maksimoin,en maksimoi
7192,maximize,maksimoida,you are walking,sinä,maksimoit,et maksimoi
7193,maximize,maksimoida,he/she is walking,hän,maksimoi,ei maksimoi
7194,maximize,maksimoida,we are walking,me,maksimoimme,emme maksimoi
7195,maximize,maksimoida,you(plural/respectful) are walking,te,maksimoitte,ette maksimoi
7196,maximize,maksimoida,they are walking,he,maksimoivat,eivät maksimoi
7197,maximize,maksimoida,(passive) walking,passiivi,maksimoidaan,ei maksimoida
7198,maximize,maksimoida,I walked,minä,olen maksimoinut,en ole maksimoinut
7199,maximize,maksimoida,You walked,sinä,olet maksimoinut,et ole maksimoinut
7200,maximize,maksimoida,he/she walked,hän,on maksimoinut,ei ole maksimoinut
7201,maximize,maksimoida,we walked,me,olemme maksimoineet,emme ole maksimoineet
7202,maximize,maksimoida,you(plural/respectful) walked,te,olette maksimoineet,ette ole maksimoineet
7203,maximize,maksimoida,they walked,he,ovat maksimoineet,eivät ole maksimoineet
7204,maximize,maksimoida,(passive) walked,passiivi,on maksimoitu,ei ole maksimoitu
7205,maximize,maksimoida,I was walking,minä,maksimoin,en maksimoinut
7206,maximize,maksimoida,You were walking,sinä,maksimoit,et maksimoinut
7207,maximize,maksimoida,he/she was walking,hän,maksimoi,ei maksimoinut
7208,maximize,maksimoida,we were walking,me,maksimoimme,emme maksimoineet
7209,maximize,maksimoida,you(plural/respectful) were walking,te,maksimoitte,ette maksimoineet
7210,maximize,maksimoida,they were walking,he,maksimoivat,eivät maksimoineet
7211,maximize,maksimoida,(passive) were walking,passiivi,maksimoitiin,ei maksimoitu
7212,maximize,maksimoida,I had walked,minä,olin maksimoinut,en ollut maksimoinut
7213,maximize,maksimoida,You had walked,sinä,olit maksimoinut,et ollut maksimoinut
7214,maximize,maksimoida,He/she had walked,hän,oli maksimoinut,ei ollut maksimoinut
7215,maximize,maksimoida,We had walked,me,olimme maksimoineet,emme olleet maksimoineet
7216,maximize,maksimoida,You(plural/repectful) had walked,te,olitte maksimoineet,ette olleet maksimoineet
7217,maximize,maksimoida,They had walked,he,olivat maksimoineet,eivät olleet maksimoineet
7218,maximize,maksimoida,(passive) had walked,passiivi,oli maksimoitu,ei ollut maksimoitu
7219,coagulate,maksoittua,I am walking,minä,maksoitun,en maksoitu
7220,coagulate,maksoittua,you are walking,sinä,maksoitut,et maksoitu
7221,coagulate,maksoittua,he/she is walking,hän,maksoittuu,ei maksoitu
7222,coagulate,maksoittua,we are walking,me,maksoitumme,emme maksoitu
7223,coagulate,maksoittua,you(plural/respectful) are walking,te,maksoitutte,ette maksoitu
7224,coagulate,maksoittua,they are walking,he,maksoittuvat,eivät maksoitu
7225,coagulate,maksoittua,(passive) walking,passiivi,maksoitutaan,ei maksoituta
7226,coagulate,maksoittua,I walked,minä,olen maksoittunut,en ole maksoittunut
7227,coagulate,maksoittua,You walked,sinä,olet maksoittunut,et ole maksoittunut
7228,coagulate,maksoittua,he/she walked,hän,on maksoittunut,ei ole maksoittunut
7229,coagulate,maksoittua,we walked,me,olemme maksoittuneet,emme ole maksoittuneet
7230,coagulate,maksoittua,you(plural/respectful) walked,te,olette maksoittuneet,ette ole maksoittuneet
7231,coagulate,maksoittua,they walked,he,ovat maksoittuneet,eivät ole maksoittuneet
7232,coagulate,maksoittua,(passive) walked,passiivi,on maksoituttu,ei ole maksoituttu
7233,coagulate,maksoittua,I was walking,minä,maksoituin,en maksoittunut
7234,coagulate,maksoittua,You were walking,sinä,maksoituit,et maksoittunut
7235,coagulate,maksoittua,he/she was walking,hän,maksoittui,ei maksoittunut
7236,coagulate,maksoittua,we were walking,me,maksoituimme,emme maksoittuneet
7237,coagulate,maksoittua,you(plural/respectful) were walking,te,maksoituitte,ette maksoittuneet
7238,coagulate,maksoittua,they were walking,he,maksoittuivat,eivät maksoittuneet
7239,coagulate,maksoittua,(passive) were walking,passiivi,maksoituttiin,ei maksoituttu
7240,coagulate,maksoittua,I had walked,minä,olin maksoittunut,en ollut maksoittunut
7241,coagulate,maksoittua,You had walked,sinä,olit maksoittunut,et ollut maksoittunut
7242,coagulate,maksoittua,He/she had walked,hän,oli maksoittunut,ei ollut maksoittunut
7243,coagulate,maksoittua,We had walked,me,olimme maksoittuneet,emme olleet maksoittuneet
7244,coagulate,maksoittua,You(plural/repectful) had walked,te,olitte maksoittuneet,ette olleet maksoittuneet
7245,coagulate,maksoittua,They had walked,he,olivat maksoittuneet,eivät olleet maksoittuneet
7246,coagulate,maksoittua,(passive) had walked,passiivi,oli maksoituttu,ei ollut maksoituttu
7247,make something subject to charge,maksullistaa,,,,
7248,english,makuloida,I am walking,minä,makuloin,en makuloi
7249,english,makuloida,you are walking,sinä,makuloit,et makuloi
7250,english,makuloida,he/she is walking,hän,makuloi,ei makuloi
7251,english,makuloida,we are walking,me,makuloimme,emme makuloi
7252,english,makuloida,you(plural/respectful) are walking,te,makuloitte,ette makuloi
7253,english,makuloida,they are walking,he,makuloivat,eivät makuloi
7254,english,makuloida,(passive) walking,passiivi,makuloidaan,ei makuloida
7255,english,makuloida,I walked,minä,olen makuloinut,en ole makuloinut
7256,english,makuloida,You walked,sinä,olet makuloinut,et ole makuloinut
7257,english,makuloida,he/she walked,hän,on makuloinut,ei ole makuloinut
7258,english,makuloida,we walked,me,olemme makuloineet,emme ole makuloineet
7259,english,makuloida,you(plural/respectful) walked,te,olette makuloineet,ette ole makuloineet
7260,english,makuloida,they walked,he,ovat makuloineet,eivät ole makuloineet
7261,english,makuloida,(passive) walked,passiivi,on makuloitu,ei ole makuloitu
7262,english,makuloida,I was walking,minä,makuloin,en makuloinut
7263,english,makuloida,You were walking,sinä,makuloit,et makuloinut
7264,english,makuloida,he/she was walking,hän,makuloi,ei makuloinut
7265,english,makuloida,we were walking,me,makuloimme,emme makuloineet
7266,english,makuloida,you(plural/respectful) were walking,te,makuloitte,ette makuloineet
7267,english,makuloida,they were walking,he,makuloivat,eivät makuloineet
7268,english,makuloida,(passive) were walking,passiivi,makuloitiin,ei makuloitu
7269,english,makuloida,I had walked,minä,olin makuloinut,en ollut makuloinut
7270,english,makuloida,You had walked,sinä,olit makuloinut,et ollut makuloinut
7271,english,makuloida,He/she had walked,hän,oli makuloinut,ei ollut makuloinut
7272,english,makuloida,We had walked,me,olimme makuloineet,emme olleet makuloineet
7273,english,makuloida,You(plural/repectful) had walked,te,olitte makuloineet,ette olleet makuloineet
7274,english,makuloida,They had walked,he,olivat makuloineet,eivät olleet makuloineet
7275,english,makuloida,(passive) had walked,passiivi,oli makuloitu,ei ollut makuloitu
7276,loiter,maleksia,I am walking,minä,maleksin,en maleksi
7277,loiter,maleksia,you are walking,sinä,maleksit,et maleksi
7278,loiter,maleksia,he/she is walking,hän,maleksii,ei maleksi
7279,loiter,maleksia,we are walking,me,maleksimme,emme maleksi
7280,loiter,maleksia,you(plural/respectful) are walking,te,maleksitte,ette maleksi
7281,loiter,maleksia,they are walking,he,maleksivat,eivät maleksi
7282,loiter,maleksia,(passive) walking,passiivi,maleksitaan,ei maleksita
7283,loiter,maleksia,I walked,minä,olen maleksinut,en ole maleksinut
7284,loiter,maleksia,You walked,sinä,olet maleksinut,et ole maleksinut
7285,loiter,maleksia,he/she walked,hän,on maleksinut,ei ole maleksinut
7286,loiter,maleksia,we walked,me,olemme maleksineet,emme ole maleksineet
7287,loiter,maleksia,you(plural/respectful) walked,te,olette maleksineet,ette ole maleksineet
7288,loiter,maleksia,they walked,he,ovat maleksineet,eivät ole maleksineet
7289,loiter,maleksia,(passive) walked,passiivi,on maleksittu,ei ole maleksittu
7290,loiter,maleksia,I was walking,minä,maleksin,en maleksinut
7291,loiter,maleksia,You were walking,sinä,maleksit,et maleksinut
7292,loiter,maleksia,he/she was walking,hän,maleksi,ei maleksinut
7293,loiter,maleksia,we were walking,me,maleksimme,emme maleksineet
7294,loiter,maleksia,you(plural/respectful) were walking,te,maleksitte,ette maleksineet
7295,loiter,maleksia,they were walking,he,maleksivat,eivät maleksineet
7296,loiter,maleksia,(passive) were walking,passiivi,maleksittiin,ei maleksittu
7297,loiter,maleksia,I had walked,minä,olin maleksinut,en ollut maleksinut
7298,loiter,maleksia,You had walked,sinä,olit maleksinut,et ollut maleksinut
7299,loiter,maleksia,He/she had walked,hän,oli maleksinut,ei ollut maleksinut
7300,loiter,maleksia,We had walked,me,olimme maleksineet,emme olleet maleksineet
7301,loiter,maleksia,You(plural/repectful) had walked,te,olitte maleksineet,ette olleet maleksineet
7302,loiter,maleksia,They had walked,he,olivat maleksineet,eivät olleet maleksineet
7303,loiter,maleksia,(passive) had walked,passiivi,oli maleksittu,ei ollut maleksittu
7304,do,malignisoitua,I am walking,minä,malignisoidun,en malignisoidu
7305,do,malignisoitua,you are walking,sinä,malignisoidut,et malignisoidu
7306,do,malignisoitua,he/she is walking,hän,malignisoituu,ei malignisoidu
7307,do,malignisoitua,we are walking,me,malignisoidumme,emme malignisoidu
7308,do,malignisoitua,you(plural/respectful) are walking,te,malignisoidutte,ette malignisoidu
7309,do,malignisoitua,they are walking,he,malignisoituvat,eivät malignisoidu
7310,do,malignisoitua,(passive) walking,passiivi,malignisoidutaan,ei malignisoiduta
7311,do,malignisoitua,I walked,minä,olen malignisoitunut,en ole malignisoitunut
7312,do,malignisoitua,You walked,sinä,olet malignisoitunut,et ole malignisoitunut
7313,do,malignisoitua,he/she walked,hän,on malignisoitunut,ei ole malignisoitunut
7314,do,malignisoitua,we walked,me,olemme malignisoituneet,emme ole malignisoituneet
7315,do,malignisoitua,you(plural/respectful) walked,te,olette malignisoituneet,ette ole malignisoituneet
7316,do,malignisoitua,they walked,he,ovat malignisoituneet,eivät ole malignisoituneet
7317,do,malignisoitua,(passive) walked,passiivi,on malignisoiduttu,ei ole malignisoiduttu
7318,do,malignisoitua,I was walking,minä,malignisoiduin,en malignisoitunut
7319,do,malignisoitua,You were walking,sinä,malignisoiduit,et malignisoitunut
7320,do,malignisoitua,he/she was walking,hän,malignisoitui,ei malignisoitunut
7321,do,malignisoitua,we were walking,me,malignisoiduimme,emme malignisoituneet
7322,do,malignisoitua,you(plural/respectful) were walking,te,malignisoiduitte,ette malignisoituneet
7323,do,malignisoitua,they were walking,he,malignisoituivat,eivät malignisoituneet
7324,do,malignisoitua,(passive) were walking,passiivi,malignisoiduttiin,ei malignisoiduttu
7325,do,malignisoitua,I had walked,minä,olin malignisoitunut,en ollut malignisoitunut
7326,do,malignisoitua,You had walked,sinä,olit malignisoitunut,et ollut malignisoitunut
7327,do,malignisoitua,He/she had walked,hän,oli malignisoitunut,ei ollut malignisoitunut
7328,do,malignisoitua,We had walked,me,olimme malignisoituneet,emme olleet malignisoituneet
7329,do,malignisoitua,You(plural/repectful) had walked,te,olitte malignisoituneet,ette olleet malignisoituneet
7330,do,malignisoitua,They had walked,he,olivat malignisoituneet,eivät olleet malignisoituneet
7331,do,malignisoitua,(passive) had walked,passiivi,oli malignisoiduttu,ei ollut malignisoiduttu
7332,do,malignistua,I am walking,minä,malignistun,en malignistu
7333,do,malignistua,you are walking,sinä,malignistut,et malignistu
7334,do,malignistua,he/she is walking,hän,malignistuu,ei malignistu
7335,do,malignistua,we are walking,me,malignistumme,emme malignistu
7336,do,malignistua,you(plural/respectful) are walking,te,malignistutte,ette malignistu
7337,do,malignistua,they are walking,he,malignistuvat,eivät malignistu
7338,do,malignistua,(passive) walking,passiivi,malignistutaan,ei malignistuta
7339,do,malignistua,I walked,minä,olen malignistunut,en ole malignistunut
7340,do,malignistua,You walked,sinä,olet malignistunut,et ole malignistunut
7341,do,malignistua,he/she walked,hän,on malignistunut,ei ole malignistunut
7342,do,malignistua,we walked,me,olemme malignistuneet,emme ole malignistuneet
7343,do,malignistua,you(plural/respectful) walked,te,olette malignistuneet,ette ole malignistuneet
7344,do,malignistua,they walked,he,ovat malignistuneet,eivät ole malignistuneet
7345,do,malignistua,(passive) walked,passiivi,on malignistuttu,ei ole malignistuttu
7346,do,malignistua,I was walking,minä,malignistuin,en malignistunut
7347,do,malignistua,You were walking,sinä,malignistuit,et malignistunut
7348,do,malignistua,he/she was walking,hän,malignistui,ei malignistunut
7349,do,malignistua,we were walking,me,malignistuimme,emme malignistuneet
