,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
8093,tan,parkita,(passive) walking,passiivi,parkitaan,ei parkita
8094,tan,parkita,I walked,minä,olen parkinnut,en ole parkinnut
8095,tan,parkita,You walked,sinä,olet parkinnut,et ole parkinnut
8096,tan,parkita,he/she walked,hän,on parkinnut,ei ole parkinnut
8097,tan,parkita,we walked,me,olemme parkinneet,emme ole parkinneet
8098,tan,parkita,you(plural/respectful) walked,te,olette parkinneet,ette ole parkinneet
8099,tan,parkita,they walked,he,ovat parkinneet,eivät ole parkinneet
8100,tan,parkita,(passive) walked,passiivi,on parkittu,ei ole parkittu
8101,tan,parkita,I was walking,minä,parkitsin,en parkinnut
8102,tan,parkita,You were walking,sinä,parkitsit,et parkinnut
8103,tan,parkita,he/she was walking,hän,parkitsi,ei parkinnut
8104,tan,parkita,we were walking,me,parkitsimme,emme parkinneet
8105,tan,parkita,you(plural/respectful) were walking,te,parkitsitte,ette parkinneet
8106,tan,parkita,they were walking,he,parkitsivat,eivät parkinneet
8107,tan,parkita,(passive) were walking,passiivi,parkittiin,ei parkittu
8108,tan,parkita,I had walked,minä,olin parkinnut,en ollut parkinnut
8109,tan,parkita,You had walked,sinä,olit parkinnut,et ollut parkinnut
8110,tan,parkita,He/she had walked,hän,oli parkinnut,ei ollut parkinnut
8111,tan,parkita,We had walked,me,olimme parkinneet,emme olleet parkinneet
8112,tan,parkita,You(plural/repectful) had walked,te,olitte parkinneet,ette olleet parkinneet
8113,tan,parkita,They had walked,he,olivat parkinneet,eivät olleet parkinneet
8114,tan,parkita,(passive) had walked,passiivi,oli parkittu,ei ollut parkittu
8115,park a car,parkkeerata,I am walking,minä,parkkeeraan,en parkkeeraa
8116,park a car,parkkeerata,you are walking,sinä,parkkeeraat,et parkkeeraa
8117,park a car,parkkeerata,he/she is walking,hän,parkkeeraa,ei parkkeeraa
8118,park a car,parkkeerata,we are walking,me,parkkeeraamme,emme parkkeeraa
8119,park a car,parkkeerata,you(plural/respectful) are walking,te,parkkeeraatte,ette parkkeeraa
8120,park a car,parkkeerata,they are walking,he,parkkeeraavat,eivät parkkeeraa
8121,park a car,parkkeerata,(passive) walking,passiivi,parkkeerataan,ei parkkeerata
8122,park a car,parkkeerata,I walked,minä,olen parkkeerannut,en ole parkkeerannut
8123,park a car,parkkeerata,You walked,sinä,olet parkkeerannut,et ole parkkeerannut
8124,park a car,parkkeerata,he/she walked,hän,on parkkeerannut,ei ole parkkeerannut
8125,park a car,parkkeerata,we walked,me,olemme parkkeeranneet,emme ole parkkeeranneet
8126,park a car,parkkeerata,you(plural/respectful) walked,te,olette parkkeeranneet,ette ole parkkeeranneet
8127,park a car,parkkeerata,they walked,he,ovat parkkeeranneet,eivät ole parkkeeranneet
8128,park a car,parkkeerata,(passive) walked,passiivi,on parkkeerattu,ei ole parkkeerattu
8129,park a car,parkkeerata,I was walking,minä,parkkeerasin,en parkkeerannut
8130,park a car,parkkeerata,You were walking,sinä,parkkeerasit,et parkkeerannut
8131,park a car,parkkeerata,he/she was walking,hän,parkkeerasi,ei parkkeerannut
8132,park a car,parkkeerata,we were walking,me,parkkeerasimme,emme parkkeeranneet
8133,park a car,parkkeerata,you(plural/respectful) were walking,te,parkkeerasitte,ette parkkeeranneet
8134,park a car,parkkeerata,they were walking,he,parkkeerasivat,eivät parkkeeranneet
8135,park a car,parkkeerata,(passive) were walking,passiivi,parkkeerattiin,ei parkkeerattu
8136,park a car,parkkeerata,I had walked,minä,olin parkkeerannut,en ollut parkkeerannut
8137,park a car,parkkeerata,You had walked,sinä,olit parkkeerannut,et ollut parkkeerannut
8138,park a car,parkkeerata,He/she had walked,hän,oli parkkeerannut,ei ollut parkkeerannut
8139,park a car,parkkeerata,We had walked,me,olimme parkkeeranneet,emme olleet parkkeeranneet
8140,park a car,parkkeerata,You(plural/repectful) had walked,te,olitte parkkeeranneet,ette olleet parkkeeranneet
8141,park a car,parkkeerata,They had walked,he,olivat parkkeeranneet,eivät olleet parkkeeranneet
8142,park a car,parkkeerata,(passive) had walked,passiivi,oli parkkeerattu,ei ollut parkkeerattu
8143,bawl,parkua,I am walking,minä,parun,en paru
8144,bawl,parkua,you are walking,sinä,parut,et paru
8145,bawl,parkua,he/she is walking,hän,parkuu,ei paru
8146,bawl,parkua,we are walking,me,parumme,emme paru
8147,bawl,parkua,you(plural/respectful) are walking,te,parutte,ette paru
8148,bawl,parkua,they are walking,he,parkuvat,eivät paru
8149,bawl,parkua,(passive) walking,passiivi,parutaan,ei paruta
8150,bawl,parkua,I walked,minä,olen parkunut,en ole parkunut
8151,bawl,parkua,You walked,sinä,olet parkunut,et ole parkunut
8152,bawl,parkua,he/she walked,hän,on parkunut,ei ole parkunut
8153,bawl,parkua,we walked,me,olemme parkuneet,emme ole parkuneet
8154,bawl,parkua,you(plural/respectful) walked,te,olette parkuneet,ette ole parkuneet
8155,bawl,parkua,they walked,he,ovat parkuneet,eivät ole parkuneet
8156,bawl,parkua,(passive) walked,passiivi,on paruttu,ei ole paruttu
8157,bawl,parkua,I was walking,minä,paruin,en parkunut
8158,bawl,parkua,You were walking,sinä,paruit,et parkunut
8159,bawl,parkua,he/she was walking,hän,parkui,ei parkunut
8160,bawl,parkua,we were walking,me,paruimme,emme parkuneet
8161,bawl,parkua,you(plural/respectful) were walking,te,paruitte,ette parkuneet
8162,bawl,parkua,they were walking,he,parkuivat,eivät parkuneet
8163,bawl,parkua,(passive) were walking,passiivi,paruttiin,ei paruttu
8164,bawl,parkua,I had walked,minä,olin parkunut,en ollut parkunut
8165,bawl,parkua,You had walked,sinä,olit parkunut,et ollut parkunut
8166,bawl,parkua,He/she had walked,hän,oli parkunut,ei ollut parkunut
8167,bawl,parkua,We had walked,me,olimme parkuneet,emme olleet parkuneet
8168,bawl,parkua,You(plural/repectful) had walked,te,olitte parkuneet,ette olleet parkuneet
8169,bawl,parkua,They had walked,he,olivat parkuneet,eivät olleet parkuneet
8170,bawl,parkua,(passive) had walked,passiivi,oli paruttu,ei ollut paruttu
8171,parody,parodioida,I am walking,minä,parodioin,en parodioi
8172,parody,parodioida,you are walking,sinä,parodioit,et parodioi
8173,parody,parodioida,he/she is walking,hän,parodioi,ei parodioi
8174,parody,parodioida,we are walking,me,parodioimme,emme parodioi
8175,parody,parodioida,you(plural/respectful) are walking,te,parodioitte,ette parodioi
8176,parody,parodioida,they are walking,he,parodioivat,eivät parodioi
8177,parody,parodioida,(passive) walking,passiivi,parodioidaan,ei parodioida
8178,parody,parodioida,I walked,minä,olen parodioinut,en ole parodioinut
8179,parody,parodioida,You walked,sinä,olet parodioinut,et ole parodioinut
8180,parody,parodioida,he/she walked,hän,on parodioinut,ei ole parodioinut
8181,parody,parodioida,we walked,me,olemme parodioineet,emme ole parodioineet
8182,parody,parodioida,you(plural/respectful) walked,te,olette parodioineet,ette ole parodioineet
8183,parody,parodioida,they walked,he,ovat parodioineet,eivät ole parodioineet
8184,parody,parodioida,(passive) walked,passiivi,on parodioitu,ei ole parodioitu
8185,parody,parodioida,I was walking,minä,parodioin,en parodioinut
8186,parody,parodioida,You were walking,sinä,parodioit,et parodioinut
8187,parody,parodioida,he/she was walking,hän,parodioi,ei parodioinut
8188,parody,parodioida,we were walking,me,parodioimme,emme parodioineet
8189,parody,parodioida,you(plural/respectful) were walking,te,parodioitte,ette parodioineet
8190,parody,parodioida,they were walking,he,parodioivat,eivät parodioineet
8191,parody,parodioida,(passive) were walking,passiivi,parodioitiin,ei parodioitu
8192,parody,parodioida,I had walked,minä,olin parodioinut,en ollut parodioinut
8193,parody,parodioida,You had walked,sinä,olit parodioinut,et ollut parodioinut
8194,parody,parodioida,He/she had walked,hän,oli parodioinut,ei ollut parodioinut
8195,parody,parodioida,We had walked,me,olimme parodioineet,emme olleet parodioineet
8196,parody,parodioida,You(plural/repectful) had walked,te,olitte parodioineet,ette olleet parodioineet
8197,parody,parodioida,They had walked,he,olivat parodioineet,eivät olleet parodioineet
8198,parody,parodioida,(passive) had walked,passiivi,oli parodioitu,ei ollut parodioitu
8199,darn,parsia,I am walking,minä,parsin,en parsi
8200,darn,parsia,you are walking,sinä,parsit,et parsi
8201,darn,parsia,he/she is walking,hän,parsii,ei parsi
8202,darn,parsia,we are walking,me,parsimme,emme parsi
8203,darn,parsia,you(plural/respectful) are walking,te,parsitte,ette parsi
8204,darn,parsia,they are walking,he,parsivat,eivät parsi
8205,darn,parsia,(passive) walking,passiivi,parsitaan,ei parsita
8206,darn,parsia,I walked,minä,olen parsinut,en ole parsinut
8207,darn,parsia,You walked,sinä,olet parsinut,et ole parsinut
8208,darn,parsia,he/she walked,hän,on parsinut,ei ole parsinut
8209,darn,parsia,we walked,me,olemme parsineet,emme ole parsineet
8210,darn,parsia,you(plural/respectful) walked,te,olette parsineet,ette ole parsineet
8211,darn,parsia,they walked,he,ovat parsineet,eivät ole parsineet
8212,darn,parsia,(passive) walked,passiivi,on parsittu,ei ole parsittu
8213,darn,parsia,I was walking,minä,parsin,en parsinut
8214,darn,parsia,You were walking,sinä,parsit,et parsinut
8215,darn,parsia,he/she was walking,hän,parsi,ei parsinut
8216,darn,parsia,we were walking,me,parsimme,emme parsineet
8217,darn,parsia,you(plural/respectful) were walking,te,parsitte,ette parsineet
8218,darn,parsia,they were walking,he,parsivat,eivät parsineet
8219,darn,parsia,(passive) were walking,passiivi,parsittiin,ei parsittu
8220,darn,parsia,I had walked,minä,olin parsinut,en ollut parsinut
8221,darn,parsia,You had walked,sinä,olit parsinut,et ollut parsinut
8222,darn,parsia,He/she had walked,hän,oli parsinut,ei ollut parsinut
8223,darn,parsia,We had walked,me,olimme parsineet,emme olleet parsineet
8224,darn,parsia,You(plural/repectful) had walked,te,olitte parsineet,ette olleet parsineet
8225,darn,parsia,They had walked,he,olivat parsineet,eivät olleet parsineet
8226,darn,parsia,(passive) had walked,passiivi,oli parsittu,ei ollut parsittu
8227,scout,partioida,,,,
8228,partition a hard disk,partitioida,,,,
8229,barber,parturoida,,,,
8230,swarm,parveilla,,,,
8231,form a swarm,parveutua,I am walking,minä,parveudun,en parveudu
8232,form a swarm,parveutua,you are walking,sinä,parveudut,et parveudu
8233,form a swarm,parveutua,he/she is walking,hän,parveutuu,ei parveudu
8234,form a swarm,parveutua,we are walking,me,parveudumme,emme parveudu
8235,form a swarm,parveutua,you(plural/respectful) are walking,te,parveudutte,ette parveudu
8236,form a swarm,parveutua,they are walking,he,parveutuvat,eivät parveudu
8237,form a swarm,parveutua,(passive) walking,passiivi,parveudutaan,ei parveuduta
8238,form a swarm,parveutua,I walked,minä,olen parveutunut,en ole parveutunut
8239,form a swarm,parveutua,You walked,sinä,olet parveutunut,et ole parveutunut
8240,form a swarm,parveutua,he/she walked,hän,on parveutunut,ei ole parveutunut
8241,form a swarm,parveutua,we walked,me,olemme parveutuneet,emme ole parveutuneet
8242,form a swarm,parveutua,you(plural/respectful) walked,te,olette parveutuneet,ette ole parveutuneet
8243,form a swarm,parveutua,they walked,he,ovat parveutuneet,eivät ole parveutuneet
8244,form a swarm,parveutua,(passive) walked,passiivi,on parveuduttu,ei ole parveuduttu
8245,form a swarm,parveutua,I was walking,minä,parveuduin,en parveutunut
8246,form a swarm,parveutua,You were walking,sinä,parveuduit,et parveutunut
8247,form a swarm,parveutua,he/she was walking,hän,parveutui,ei parveutunut
8248,form a swarm,parveutua,we were walking,me,parveuduimme,emme parveutuneet
8249,form a swarm,parveutua,you(plural/respectful) were walking,te,parveuduitte,ette parveutuneet
8250,form a swarm,parveutua,they were walking,he,parveutuivat,eivät parveutuneet
8251,form a swarm,parveutua,(passive) were walking,passiivi,parveuduttiin,ei parveuduttu
8252,form a swarm,parveutua,I had walked,minä,olin parveutunut,en ollut parveutunut
8253,form a swarm,parveutua,You had walked,sinä,olit parveutunut,et ollut parveutunut
8254,form a swarm,parveutua,He/she had walked,hän,oli parveutunut,ei ollut parveutunut
8255,form a swarm,parveutua,We had walked,me,olimme parveutuneet,emme olleet parveutuneet
8256,form a swarm,parveutua,You(plural/repectful) had walked,te,olitte parveutuneet,ette olleet parveutuneet
8257,form a swarm,parveutua,They had walked,he,olivat parveutuneet,eivät olleet parveutuneet
8258,form a swarm,parveutua,(passive) had walked,passiivi,oli parveuduttu,ei ollut parveuduttu
8259,do,paseerailla,,,,
8260,walk back and forth,paseerata,I am walking,minä,paseeraan,en paseeraa
8261,walk back and forth,paseerata,you are walking,sinä,paseeraat,et paseeraa
8262,walk back and forth,paseerata,he/she is walking,hän,paseeraa,ei paseeraa
8263,walk back and forth,paseerata,we are walking,me,paseeraamme,emme paseeraa
8264,walk back and forth,paseerata,you(plural/respectful) are walking,te,paseeraatte,ette paseeraa
8265,walk back and forth,paseerata,they are walking,he,paseeraavat,eivät paseeraa
8266,walk back and forth,paseerata,(passive) walking,passiivi,paseerataan,ei paseerata
8267,walk back and forth,paseerata,I walked,minä,olen paseerannut,en ole paseerannut
8268,walk back and forth,paseerata,You walked,sinä,olet paseerannut,et ole paseerannut
8269,walk back and forth,paseerata,he/she walked,hän,on paseerannut,ei ole paseerannut
8270,walk back and forth,paseerata,we walked,me,olemme paseeranneet,emme ole paseeranneet
8271,walk back and forth,paseerata,you(plural/respectful) walked,te,olette paseeranneet,ette ole paseeranneet
8272,walk back and forth,paseerata,they walked,he,ovat paseeranneet,eivät ole paseeranneet
8273,walk back and forth,paseerata,(passive) walked,passiivi,on paseerattu,ei ole paseerattu
8274,walk back and forth,paseerata,I was walking,minä,paseerasin,en paseerannut
8275,walk back and forth,paseerata,You were walking,sinä,paseerasit,et paseerannut
8276,walk back and forth,paseerata,he/she was walking,hän,paseerasi,ei paseerannut
8277,walk back and forth,paseerata,we were walking,me,paseerasimme,emme paseeranneet
8278,walk back and forth,paseerata,you(plural/respectful) were walking,te,paseerasitte,ette paseeranneet
8279,walk back and forth,paseerata,they were walking,he,paseerasivat,eivät paseeranneet
8280,walk back and forth,paseerata,(passive) were walking,passiivi,paseerattiin,ei paseerattu
8281,walk back and forth,paseerata,I had walked,minä,olin paseerannut,en ollut paseerannut
8282,walk back and forth,paseerata,You had walked,sinä,olit paseerannut,et ollut paseerannut
8283,walk back and forth,paseerata,He/she had walked,hän,oli paseerannut,ei ollut paseerannut
8284,walk back and forth,paseerata,We had walked,me,olimme paseeranneet,emme olleet paseeranneet
8285,walk back and forth,paseerata,You(plural/repectful) had walked,te,olitte paseeranneet,ette olleet paseeranneet
8286,walk back and forth,paseerata,They had walked,he,olivat paseeranneet,eivät olleet paseeranneet
8287,walk back and forth,paseerata,(passive) had walked,passiivi,oli paseerattu,ei ollut paseerattu
8288,shit,paskantaa,I am walking,minä,paskannan,en paskanna
8289,shit,paskantaa,you are walking,sinä,paskannat,et paskanna
8290,shit,paskantaa,he/she is walking,hän,paskantaa,ei paskanna
8291,shit,paskantaa,we are walking,me,paskannamme,emme paskanna
8292,shit,paskantaa,you(plural/respectful) are walking,te,paskannatte,ette paskanna
8293,shit,paskantaa,they are walking,he,paskantavat,eivät paskanna
8294,shit,paskantaa,(passive) walking,passiivi,paskannetaan,ei paskanneta
8295,shit,paskantaa,I walked,minä,olen paskantanut,en ole paskantanut
8296,shit,paskantaa,You walked,sinä,olet paskantanut,et ole paskantanut
8297,shit,paskantaa,he/she walked,hän,on paskantanut,ei ole paskantanut
8298,shit,paskantaa,we walked,me,olemme paskantaneet,emme ole paskantaneet
8299,shit,paskantaa,you(plural/respectful) walked,te,olette paskantaneet,ette ole paskantaneet
8300,shit,paskantaa,they walked,he,ovat paskantaneet,eivät ole paskantaneet
8301,shit,paskantaa,(passive) walked,passiivi,on paskannettu,ei ole paskannettu
8302,shit,paskantaa,I was walking,minä,paskansin,en paskantanut
8303,shit,paskantaa,You were walking,sinä,paskansit,et paskantanut
8304,shit,paskantaa,he/she was walking,hän,paskansi,ei paskantanut
8305,shit,paskantaa,we were walking,me,paskansimme,emme paskantaneet
8306,shit,paskantaa,you(plural/respectful) were walking,te,paskansitte,ette paskantaneet
8307,shit,paskantaa,they were walking,he,paskansivat,eivät paskantaneet
8308,shit,paskantaa,(passive) were walking,passiivi,paskannettiin,ei paskannettu
8309,shit,paskantaa,I had walked,minä,olin paskantanut,en ollut paskantanut
8310,shit,paskantaa,You had walked,sinä,olit paskantanut,et ollut paskantanut
8311,shit,paskantaa,He/she had walked,hän,oli paskantanut,ei ollut paskantanut
8312,shit,paskantaa,We had walked,me,olimme paskantaneet,emme olleet paskantaneet
8313,shit,paskantaa,You(plural/repectful) had walked,te,olitte paskantaneet,ette olleet paskantaneet
8314,shit,paskantaa,They had walked,he,olivat paskantaneet,eivät olleet paskantaneet
8315,shit,paskantaa,(passive) had walked,passiivi,oli paskannettu,ei ollut paskannettu
8316,need to shit,paskattaa,,,,
8317,shit,paskoa,I am walking,minä,paskon,en pasko
8318,shit,paskoa,you are walking,sinä,paskot,et pasko
8319,shit,paskoa,he/she is walking,hän,paskoo,ei pasko
8320,shit,paskoa,we are walking,me,paskomme,emme pasko
8321,shit,paskoa,you(plural/respectful) are walking,te,paskotte,ette pasko
8322,shit,paskoa,they are walking,he,paskovat,eivät pasko
8323,shit,paskoa,(passive) walking,passiivi,paskotaan,ei paskota
8324,shit,paskoa,I walked,minä,olen paskonut,en ole paskonut
8325,shit,paskoa,You walked,sinä,olet paskonut,et ole paskonut
8326,shit,paskoa,he/she walked,hän,on paskonut,ei ole paskonut
8327,shit,paskoa,we walked,me,olemme paskoneet,emme ole paskoneet
8328,shit,paskoa,you(plural/respectful) walked,te,olette paskoneet,ette ole paskoneet
8329,shit,paskoa,they walked,he,ovat paskoneet,eivät ole paskoneet
8330,shit,paskoa,(passive) walked,passiivi,on paskottu,ei ole paskottu
8331,shit,paskoa,I was walking,minä,paskoin,en paskonut
8332,shit,paskoa,You were walking,sinä,paskoit,et paskonut
8333,shit,paskoa,he/she was walking,hän,paskoi,ei paskonut
8334,shit,paskoa,we were walking,me,paskoimme,emme paskoneet
8335,shit,paskoa,you(plural/respectful) were walking,te,paskoitte,ette paskoneet
8336,shit,paskoa,they were walking,he,paskoivat,eivät paskoneet
8337,shit,paskoa,(passive) were walking,passiivi,paskottiin,ei paskottu
8338,shit,paskoa,I had walked,minä,olin paskonut,en ollut paskonut
8339,shit,paskoa,You had walked,sinä,olit paskonut,et ollut paskonut
8340,shit,paskoa,He/she had walked,hän,oli paskonut,ei ollut paskonut
8341,shit,paskoa,We had walked,me,olimme paskoneet,emme olleet paskoneet
8342,shit,paskoa,You(plural/repectful) had walked,te,olitte paskoneet,ette olleet paskoneet
8343,shit,paskoa,They had walked,he,olivat paskoneet,eivät olleet paskoneet
8344,shit,paskoa,(passive) had walked,passiivi,oli paskottu,ei ollut paskottu
8345,do,pasmata,,,,
8346,fit in,passata,I am walking,minä,passaan,en passaa
8347,fit in,passata,you are walking,sinä,passaat,et passaa
8348,fit in,passata,he/she is walking,hän,passaa,ei passaa
8349,fit in,passata,we are walking,me,passaamme,emme passaa
8350,fit in,passata,you(plural/respectful) are walking,te,passaatte,ette passaa
8351,fit in,passata,they are walking,he,passaavat,eivät passaa
8352,fit in,passata,(passive) walking,passiivi,passataan,ei passata
8353,fit in,passata,I walked,minä,olen passannut,en ole passannut
8354,fit in,passata,You walked,sinä,olet passannut,et ole passannut
8355,fit in,passata,he/she walked,hän,on passannut,ei ole passannut
8356,fit in,passata,we walked,me,olemme passanneet,emme ole passanneet
8357,fit in,passata,you(plural/respectful) walked,te,olette passanneet,ette ole passanneet
8358,fit in,passata,they walked,he,ovat passanneet,eivät ole passanneet
8359,fit in,passata,(passive) walked,passiivi,on passattu,ei ole passattu
8360,fit in,passata,I was walking,minä,passasin,en passannut
8361,fit in,passata,You were walking,sinä,passasit,et passannut
8362,fit in,passata,he/she was walking,hän,passasi,ei passannut
8363,fit in,passata,we were walking,me,passasimme,emme passanneet
8364,fit in,passata,you(plural/respectful) were walking,te,passasitte,ette passanneet
8365,fit in,passata,they were walking,he,passasivat,eivät passanneet
8366,fit in,passata,(passive) were walking,passiivi,passattiin,ei passattu
8367,fit in,passata,I had walked,minä,olin passannut,en ollut passannut
8368,fit in,passata,You had walked,sinä,olit passannut,et ollut passannut
8369,fit in,passata,He/she had walked,hän,oli passannut,ei ollut passannut
8370,fit in,passata,We had walked,me,olimme passanneet,emme olleet passanneet
8371,fit in,passata,You(plural/repectful) had walked,te,olitte passanneet,ette olleet passanneet
8372,fit in,passata,They had walked,he,olivat passanneet,eivät olleet passanneet
8373,fit in,passata,(passive) had walked,passiivi,oli passattu,ei ollut passattu
8374,let other people serve,passauttaa,,,,
8375,make passive,passiivistaa,,,,
8376,become passive,passiivistua,I am walking,minä,passiivistun,en passiivistu
8377,become passive,passiivistua,you are walking,sinä,passiivistut,et passiivistu
8378,become passive,passiivistua,he/she is walking,hän,passiivistuu,ei passiivistu
8379,become passive,passiivistua,we are walking,me,passiivistumme,emme passiivistu
8380,become passive,passiivistua,you(plural/respectful) are walking,te,passiivistutte,ette passiivistu
8381,become passive,passiivistua,they are walking,he,passiivistuvat,eivät passiivistu
8382,become passive,passiivistua,(passive) walking,passiivi,passiivistutaan,ei passiivistuta
8383,become passive,passiivistua,I walked,minä,olen passiivistunut,en ole passiivistunut
8384,become passive,passiivistua,You walked,sinä,olet passiivistunut,et ole passiivistunut
8385,become passive,passiivistua,he/she walked,hän,on passiivistunut,ei ole passiivistunut
8386,become passive,passiivistua,we walked,me,olemme passiivistuneet,emme ole passiivistuneet
8387,become passive,passiivistua,you(plural/respectful) walked,te,olette passiivistuneet,ette ole passiivistuneet
8388,become passive,passiivistua,they walked,he,ovat passiivistuneet,eivät ole passiivistuneet
8389,become passive,passiivistua,(passive) walked,passiivi,on passiivistuttu,ei ole passiivistuttu
8390,become passive,passiivistua,I was walking,minä,passiivistuin,en passiivistunut
8391,become passive,passiivistua,You were walking,sinä,passiivistuit,et passiivistunut
8392,become passive,passiivistua,he/she was walking,hän,passiivistui,ei passiivistunut
8393,become passive,passiivistua,we were walking,me,passiivistuimme,emme passiivistuneet
8394,become passive,passiivistua,you(plural/respectful) were walking,te,passiivistuitte,ette passiivistuneet
8395,become passive,passiivistua,they were walking,he,passiivistuivat,eivät passiivistuneet
8396,become passive,passiivistua,(passive) were walking,passiivi,passiivistuttiin,ei passiivistuttu
8397,become passive,passiivistua,I had walked,minä,olin passiivistunut,en ollut passiivistunut
8398,become passive,passiivistua,You had walked,sinä,olit passiivistunut,et ollut passiivistunut
8399,become passive,passiivistua,He/she had walked,hän,oli passiivistunut,ei ollut passiivistunut
8400,become passive,passiivistua,We had walked,me,olimme passiivistuneet,emme olleet passiivistuneet
8401,become passive,passiivistua,You(plural/repectful) had walked,te,olitte passiivistuneet,ette olleet passiivistuneet
8402,become passive,passiivistua,They had walked,he,olivat passiivistuneet,eivät olleet passiivistuneet
8403,become passive,passiivistua,(passive) had walked,passiivi,oli passiivistuttu,ei ollut passiivistuttu
8404,dispatch,passittaa,I am walking,minä,passitan,en passita
8405,dispatch,passittaa,you are walking,sinä,passitat,et passita
8406,dispatch,passittaa,he/she is walking,hän,passittaa,ei passita
8407,dispatch,passittaa,we are walking,me,passitamme,emme passita
8408,dispatch,passittaa,you(plural/respectful) are walking,te,passitatte,ette passita
8409,dispatch,passittaa,they are walking,he,passittavat,eivät passita
8410,dispatch,passittaa,(passive) walking,passiivi,passitetaan,ei passiteta
8411,dispatch,passittaa,I walked,minä,olen passittanut,en ole passittanut
8412,dispatch,passittaa,You walked,sinä,olet passittanut,et ole passittanut
8413,dispatch,passittaa,he/she walked,hän,on passittanut,ei ole passittanut
8414,dispatch,passittaa,we walked,me,olemme passittaneet,emme ole passittaneet
8415,dispatch,passittaa,you(plural/respectful) walked,te,olette passittaneet,ette ole passittaneet
8416,dispatch,passittaa,they walked,he,ovat passittaneet,eivät ole passittaneet
8417,dispatch,passittaa,(passive) walked,passiivi,on passitettu,ei ole passitettu
8418,dispatch,passittaa,I was walking,minä,passitin,en passittanut
8419,dispatch,passittaa,You were walking,sinä,passitit,et passittanut
8420,dispatch,passittaa,he/she was walking,hän,passitti,ei passittanut
8421,dispatch,passittaa,we were walking,me,passitimme,emme passittaneet
8422,dispatch,passittaa,you(plural/respectful) were walking,te,passititte,ette passittaneet
8423,dispatch,passittaa,they were walking,he,passittivat,eivät passittaneet
8424,dispatch,passittaa,(passive) were walking,passiivi,passitettiin,ei passitettu
8425,dispatch,passittaa,I had walked,minä,olin passittanut,en ollut passittanut
8426,dispatch,passittaa,You had walked,sinä,olit passittanut,et ollut passittanut
8427,dispatch,passittaa,He/she had walked,hän,oli passittanut,ei ollut passittanut
8428,dispatch,passittaa,We had walked,me,olimme passittaneet,emme olleet passittaneet
8429,dispatch,passittaa,You(plural/repectful) had walked,te,olitte passittaneet,ette olleet passittaneet
8430,dispatch,passittaa,They had walked,he,olivat passittaneet,eivät olleet passittaneet
8431,dispatch,passittaa,(passive) had walked,passiivi,oli passitettu,ei ollut passitettu
8432,make passive,passivoida,,,,
8433,become passive,passivoitua,I am walking,minä,passivoidun,en passivoidu
8434,become passive,passivoitua,you are walking,sinä,passivoidut,et passivoidu
8435,become passive,passivoitua,he/she is walking,hän,passivoituu,ei passivoidu
8436,become passive,passivoitua,we are walking,me,passivoidumme,emme passivoidu
8437,become passive,passivoitua,you(plural/respectful) are walking,te,passivoidutte,ette passivoidu
8438,become passive,passivoitua,they are walking,he,passivoituvat,eivät passivoidu
8439,become passive,passivoitua,(passive) walking,passiivi,passivoidutaan,ei passivoiduta
8440,become passive,passivoitua,I walked,minä,olen passivoitunut,en ole passivoitunut
8441,become passive,passivoitua,You walked,sinä,olet passivoitunut,et ole passivoitunut
8442,become passive,passivoitua,he/she walked,hän,on passivoitunut,ei ole passivoitunut
8443,become passive,passivoitua,we walked,me,olemme passivoituneet,emme ole passivoituneet
8444,become passive,passivoitua,you(plural/respectful) walked,te,olette passivoituneet,ette ole passivoituneet
8445,become passive,passivoitua,they walked,he,ovat passivoituneet,eivät ole passivoituneet
8446,become passive,passivoitua,(passive) walked,passiivi,on passivoiduttu,ei ole passivoiduttu
8447,become passive,passivoitua,I was walking,minä,passivoiduin,en passivoitunut
8448,become passive,passivoitua,You were walking,sinä,passivoiduit,et passivoitunut
8449,become passive,passivoitua,he/she was walking,hän,passivoitui,ei passivoitunut
8450,become passive,passivoitua,we were walking,me,passivoiduimme,emme passivoituneet
8451,become passive,passivoitua,you(plural/respectful) were walking,te,passivoiduitte,ette passivoituneet
8452,become passive,passivoitua,they were walking,he,passivoituivat,eivät passivoituneet
8453,become passive,passivoitua,(passive) were walking,passiivi,passivoiduttiin,ei passivoiduttu
8454,become passive,passivoitua,I had walked,minä,olin passivoitunut,en ollut passivoitunut
8455,become passive,passivoitua,You had walked,sinä,olit passivoitunut,et ollut passivoitunut
8456,become passive,passivoitua,He/she had walked,hän,oli passivoitunut,ei ollut passivoitunut
8457,become passive,passivoitua,We had walked,me,olimme passivoituneet,emme olleet passivoituneet
8458,become passive,passivoitua,You(plural/repectful) had walked,te,olitte passivoituneet,ette olleet passivoituneet
8459,become passive,passivoitua,They had walked,he,olivat passivoituneet,eivät olleet passivoituneet
8460,become passive,passivoitua,(passive) had walked,passiivi,oli passivoiduttu,ei ollut passivoiduttu
8461,do,pasteerailla,,,,
8462,walk,pasteerata,,,,
8463,pasteurize,pastöroida,,,,
8464,calcine,pasuttaa,I am walking,minä,pasutan,en pasuta
8465,calcine,pasuttaa,you are walking,sinä,pasutat,et pasuta
8466,calcine,pasuttaa,he/she is walking,hän,pasuttaa,ei pasuta
8467,calcine,pasuttaa,we are walking,me,pasutamme,emme pasuta
8468,calcine,pasuttaa,you(plural/respectful) are walking,te,pasutatte,ette pasuta
