,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
6657,bungle,toheloida,they were walking,he,toheloivat,eivät toheloineet
6658,bungle,toheloida,(passive) were walking,passiivi,toheloitiin,ei toheloitu
6659,bungle,toheloida,I had walked,minä,olin toheloinut,en ollut toheloinut
6660,bungle,toheloida,You had walked,sinä,olit toheloinut,et ollut toheloinut
6661,bungle,toheloida,He/she had walked,hän,oli toheloinut,ei ollut toheloinut
6662,bungle,toheloida,We had walked,me,olimme toheloineet,emme olleet toheloineet
6663,bungle,toheloida,You(plural/repectful) had walked,te,olitte toheloineet,ette olleet toheloineet
6664,bungle,toheloida,They had walked,he,olivat toheloineet,eivät olleet toheloineet
6665,bungle,toheloida,(passive) had walked,passiivi,oli toheloitu,ei ollut toheloitu
6666,do,toheltaa,I am walking,minä,tohellan,en tohella
6667,do,toheltaa,you are walking,sinä,tohellat,et tohella
6668,do,toheltaa,he/she is walking,hän,toheltaa,ei tohella
6669,do,toheltaa,we are walking,me,tohellamme,emme tohella
6670,do,toheltaa,you(plural/respectful) are walking,te,tohellatte,ette tohella
6671,do,toheltaa,they are walking,he,toheltavat,eivät tohella
6672,do,toheltaa,(passive) walking,passiivi,tohelletaan,ei tohelleta
6673,do,toheltaa,I walked,minä,olen toheltanut,en ole toheltanut
6674,do,toheltaa,You walked,sinä,olet toheltanut,et ole toheltanut
6675,do,toheltaa,he/she walked,hän,on toheltanut,ei ole toheltanut
6676,do,toheltaa,we walked,me,olemme toheltaneet,emme ole toheltaneet
6677,do,toheltaa,you(plural/respectful) walked,te,olette toheltaneet,ette ole toheltaneet
6678,do,toheltaa,they walked,he,ovat toheltaneet,eivät ole toheltaneet
6679,do,toheltaa,(passive) walked,passiivi,on tohellettu,ei ole tohellettu
6680,do,toheltaa,I was walking,minä,tohelsin,en toheltanut
6681,do,toheltaa,You were walking,sinä,tohelsit,et toheltanut
6682,do,toheltaa,he/she was walking,hän,tohelsi,ei toheltanut
6683,do,toheltaa,we were walking,me,tohelsimme,emme toheltaneet
6684,do,toheltaa,you(plural/respectful) were walking,te,tohelsitte,ette toheltaneet
6685,do,toheltaa,they were walking,he,tohelsivat,eivät toheltaneet
6686,do,toheltaa,(passive) were walking,passiivi,tohellettiin,ei tohellettu
6687,do,toheltaa,I had walked,minä,olin toheltanut,en ollut toheltanut
6688,do,toheltaa,You had walked,sinä,olit toheltanut,et ollut toheltanut
6689,do,toheltaa,He/she had walked,hän,oli toheltanut,ei ollut toheltanut
6690,do,toheltaa,We had walked,me,olimme toheltaneet,emme olleet toheltaneet
6691,do,toheltaa,You(plural/repectful) had walked,te,olitte toheltaneet,ette olleet toheltaneet
6692,do,toheltaa,They had walked,he,olivat toheltaneet,eivät olleet toheltaneet
6693,do,toheltaa,(passive) had walked,passiivi,oli tohellettu,ei ollut tohellettu
6694,english,tohista,,,,
6695,can bring,tohtia,I am walking,minä,tohdin,en tohdi
6696,can bring,tohtia,you are walking,sinä,tohdit,et tohdi
6697,can bring,tohtia,he/she is walking,hän,tohtii,ei tohdi
6698,can bring,tohtia,we are walking,me,tohdimme,emme tohdi
6699,can bring,tohtia,you(plural/respectful) are walking,te,tohditte,ette tohdi
6700,can bring,tohtia,they are walking,he,tohtivat,eivät tohdi
6701,can bring,tohtia,(passive) walking,passiivi,tohditaan,ei tohdita
6702,can bring,tohtia,I walked,minä,olen tohtinut,en ole tohtinut
6703,can bring,tohtia,You walked,sinä,olet tohtinut,et ole tohtinut
6704,can bring,tohtia,he/she walked,hän,on tohtinut,ei ole tohtinut
6705,can bring,tohtia,we walked,me,olemme tohtineet,emme ole tohtineet
6706,can bring,tohtia,you(plural/respectful) walked,te,olette tohtineet,ette ole tohtineet
6707,can bring,tohtia,they walked,he,ovat tohtineet,eivät ole tohtineet
6708,can bring,tohtia,(passive) walked,passiivi,on tohdittu,ei ole tohdittu
6709,can bring,tohtia,I was walking,minä,tohdin,en tohtinut
6710,can bring,tohtia,You were walking,sinä,tohdit,et tohtinut
6711,can bring,tohtia,he/she was walking,hän,tohti,ei tohtinut
6712,can bring,tohtia,we were walking,me,tohdimme,emme tohtineet
6713,can bring,tohtia,you(plural/respectful) were walking,te,tohditte,ette tohtineet
6714,can bring,tohtia,they were walking,he,tohtivat,eivät tohtineet
6715,can bring,tohtia,(passive) were walking,passiivi,tohdittiin,ei tohdittu
6716,can bring,tohtia,I had walked,minä,olin tohtinut,en ollut tohtinut
6717,can bring,tohtia,You had walked,sinä,olit tohtinut,et ollut tohtinut
6718,can bring,tohtia,He/she had walked,hän,oli tohtinut,ei ollut tohtinut
6719,can bring,tohtia,We had walked,me,olimme tohtineet,emme olleet tohtineet
6720,can bring,tohtia,You(plural/repectful) had walked,te,olitte tohtineet,ette olleet tohtineet
6721,can bring,tohtia,They had walked,he,olivat tohtineet,eivät olleet tohtineet
6722,can bring,tohtia,(passive) had walked,passiivi,oli tohdittu,ei ollut tohdittu
6723,doctor,tohtoroida,,,,
6724,do,tohtoroitua,,,,
6725,english,toikkaroida,I am walking,minä,toikkaroin,en toikkaroi
6726,english,toikkaroida,you are walking,sinä,toikkaroit,et toikkaroi
6727,english,toikkaroida,he/she is walking,hän,toikkaroi,ei toikkaroi
6728,english,toikkaroida,we are walking,me,toikkaroimme,emme toikkaroi
6729,english,toikkaroida,you(plural/respectful) are walking,te,toikkaroitte,ette toikkaroi
6730,english,toikkaroida,they are walking,he,toikkaroivat,eivät toikkaroi
6731,english,toikkaroida,(passive) walking,passiivi,toikkaroidaan,ei toikkaroida
6732,english,toikkaroida,I walked,minä,olen toikkaroinut,en ole toikkaroinut
6733,english,toikkaroida,You walked,sinä,olet toikkaroinut,et ole toikkaroinut
6734,english,toikkaroida,he/she walked,hän,on toikkaroinut,ei ole toikkaroinut
6735,english,toikkaroida,we walked,me,olemme toikkaroineet,emme ole toikkaroineet
6736,english,toikkaroida,you(plural/respectful) walked,te,olette toikkaroineet,ette ole toikkaroineet
6737,english,toikkaroida,they walked,he,ovat toikkaroineet,eivät ole toikkaroineet
6738,english,toikkaroida,(passive) walked,passiivi,on toikkaroitu,ei ole toikkaroitu
6739,english,toikkaroida,I was walking,minä,toikkaroin,en toikkaroinut
6740,english,toikkaroida,You were walking,sinä,toikkaroit,et toikkaroinut
6741,english,toikkaroida,he/she was walking,hän,toikkaroi,ei toikkaroinut
6742,english,toikkaroida,we were walking,me,toikkaroimme,emme toikkaroineet
6743,english,toikkaroida,you(plural/respectful) were walking,te,toikkaroitte,ette toikkaroineet
6744,english,toikkaroida,they were walking,he,toikkaroivat,eivät toikkaroineet
6745,english,toikkaroida,(passive) were walking,passiivi,toikkaroitiin,ei toikkaroitu
6746,english,toikkaroida,I had walked,minä,olin toikkaroinut,en ollut toikkaroinut
6747,english,toikkaroida,You had walked,sinä,olit toikkaroinut,et ollut toikkaroinut
6748,english,toikkaroida,He/she had walked,hän,oli toikkaroinut,ei ollut toikkaroinut
6749,english,toikkaroida,We had walked,me,olimme toikkaroineet,emme olleet toikkaroineet
6750,english,toikkaroida,You(plural/repectful) had walked,te,olitte toikkaroineet,ette olleet toikkaroineet
6751,english,toikkaroida,They had walked,he,olivat toikkaroineet,eivät olleet toikkaroineet
6752,english,toikkaroida,(passive) had walked,passiivi,oli toikkaroitu,ei ollut toikkaroitu
6753,work,toimia,I am walking,minä,toimin,en toimi
6754,work,toimia,you are walking,sinä,toimit,et toimi
6755,work,toimia,he/she is walking,hän,toimii,ei toimi
6756,work,toimia,we are walking,me,toimimme,emme toimi
6757,work,toimia,you(plural/respectful) are walking,te,toimitte,ette toimi
6758,work,toimia,they are walking,he,toimivat,eivät toimi
6759,work,toimia,(passive) walking,passiivi,toimitaan,ei toimita
6760,work,toimia,I walked,minä,olen toiminut,en ole toiminut
6761,work,toimia,You walked,sinä,olet toiminut,et ole toiminut
6762,work,toimia,he/she walked,hän,on toiminut,ei ole toiminut
6763,work,toimia,we walked,me,olemme toimineet,emme ole toimineet
6764,work,toimia,you(plural/respectful) walked,te,olette toimineet,ette ole toimineet
6765,work,toimia,they walked,he,ovat toimineet,eivät ole toimineet
6766,work,toimia,(passive) walked,passiivi,on toimittu,ei ole toimittu
6767,work,toimia,I was walking,minä,toimin,en toiminut
6768,work,toimia,You were walking,sinä,toimit,et toiminut
6769,work,toimia,he/she was walking,hän,toimi,ei toiminut
6770,work,toimia,we were walking,me,toimimme,emme toimineet
6771,work,toimia,you(plural/respectful) were walking,te,toimitte,ette toimineet
6772,work,toimia,they were walking,he,toimivat,eivät toimineet
6773,work,toimia,(passive) were walking,passiivi,toimittiin,ei toimittu
6774,work,toimia,I had walked,minä,olin toiminut,en ollut toiminut
6775,work,toimia,You had walked,sinä,olit toiminut,et ollut toiminut
6776,work,toimia,He/she had walked,hän,oli toiminut,ei ollut toiminut
6777,work,toimia,We had walked,me,olimme toimineet,emme olleet toimineet
6778,work,toimia,You(plural/repectful) had walked,te,olitte toimineet,ette olleet toimineet
6779,work,toimia,They had walked,he,olivat toimineet,eivät olleet toimineet
6780,work,toimia,(passive) had walked,passiivi,oli toimittu,ei ollut toimittu
6781,send,toimittaa,I am walking,minä,toimitan,en toimita
6782,send,toimittaa,you are walking,sinä,toimitat,et toimita
6783,send,toimittaa,he/she is walking,hän,toimittaa,ei toimita
6784,send,toimittaa,we are walking,me,toimitamme,emme toimita
6785,send,toimittaa,you(plural/respectful) are walking,te,toimitatte,ette toimita
6786,send,toimittaa,they are walking,he,toimittavat,eivät toimita
6787,send,toimittaa,(passive) walking,passiivi,toimitetaan,ei toimiteta
6788,send,toimittaa,I walked,minä,olen toimittanut,en ole toimittanut
6789,send,toimittaa,You walked,sinä,olet toimittanut,et ole toimittanut
6790,send,toimittaa,he/she walked,hän,on toimittanut,ei ole toimittanut
6791,send,toimittaa,we walked,me,olemme toimittaneet,emme ole toimittaneet
6792,send,toimittaa,you(plural/respectful) walked,te,olette toimittaneet,ette ole toimittaneet
6793,send,toimittaa,they walked,he,ovat toimittaneet,eivät ole toimittaneet
6794,send,toimittaa,(passive) walked,passiivi,on toimitettu,ei ole toimitettu
6795,send,toimittaa,I was walking,minä,toimitin,en toimittanut
6796,send,toimittaa,You were walking,sinä,toimitit,et toimittanut
6797,send,toimittaa,he/she was walking,hän,toimitti,ei toimittanut
6798,send,toimittaa,we were walking,me,toimitimme,emme toimittaneet
6799,send,toimittaa,you(plural/respectful) were walking,te,toimititte,ette toimittaneet
6800,send,toimittaa,they were walking,he,toimittivat,eivät toimittaneet
6801,send,toimittaa,(passive) were walking,passiivi,toimitettiin,ei toimitettu
6802,send,toimittaa,I had walked,minä,olin toimittanut,en ollut toimittanut
6803,send,toimittaa,You had walked,sinä,olit toimittanut,et ollut toimittanut
6804,send,toimittaa,He/she had walked,hän,oli toimittanut,ei ollut toimittanut
6805,send,toimittaa,We had walked,me,olimme toimittaneet,emme olleet toimittaneet
6806,send,toimittaa,You(plural/repectful) had walked,te,olitte toimittaneet,ette olleet toimittaneet
6807,send,toimittaa,They had walked,he,olivat toimittaneet,eivät olleet toimittaneet
6808,send,toimittaa,(passive) had walked,passiivi,oli toimitettu,ei ollut toimitettu
6809,regain consciousness,tointua,,,,
6810,recover,toipua,I am walking,minä,toivun,en toivu
6811,recover,toipua,you are walking,sinä,toivut,et toivu
6812,recover,toipua,he/she is walking,hän,toipuu,ei toivu
6813,recover,toipua,we are walking,me,toivumme,emme toivu
6814,recover,toipua,you(plural/respectful) are walking,te,toivutte,ette toivu
6815,recover,toipua,they are walking,he,toipuvat,eivät toivu
6816,recover,toipua,(passive) walking,passiivi,toivutaan,ei toivuta
6817,recover,toipua,I walked,minä,olen toipunut,en ole toipunut
6818,recover,toipua,You walked,sinä,olet toipunut,et ole toipunut
6819,recover,toipua,he/she walked,hän,on toipunut,ei ole toipunut
6820,recover,toipua,we walked,me,olemme toipuneet,emme ole toipuneet
6821,recover,toipua,you(plural/respectful) walked,te,olette toipuneet,ette ole toipuneet
6822,recover,toipua,they walked,he,ovat toipuneet,eivät ole toipuneet
6823,recover,toipua,(passive) walked,passiivi,on toivuttu,ei ole toivuttu
6824,recover,toipua,I was walking,minä,toivuin,en toipunut
6825,recover,toipua,You were walking,sinä,toivuit,et toipunut
6826,recover,toipua,he/she was walking,hän,toipui,ei toipunut
6827,recover,toipua,we were walking,me,toivuimme,emme toipuneet
6828,recover,toipua,you(plural/respectful) were walking,te,toivuitte,ette toipuneet
6829,recover,toipua,they were walking,he,toipuivat,eivät toipuneet
6830,recover,toipua,(passive) were walking,passiivi,toivuttiin,ei toivuttu
6831,recover,toipua,I had walked,minä,olin toipunut,en ollut toipunut
6832,recover,toipua,You had walked,sinä,olit toipunut,et ollut toipunut
6833,recover,toipua,He/she had walked,hän,oli toipunut,ei ollut toipunut
6834,recover,toipua,We had walked,me,olimme toipuneet,emme olleet toipuneet
6835,recover,toipua,You(plural/repectful) had walked,te,olitte toipuneet,ette olleet toipuneet
6836,recover,toipua,They had walked,he,olivat toipuneet,eivät olleet toipuneet
6837,recover,toipua,(passive) had walked,passiivi,oli toivuttu,ei ollut toivuttu
6838,reproduce,toisintaa,,,,
6839,repeat,toistaa,I am walking,minä,toistan,en toista
6840,repeat,toistaa,you are walking,sinä,toistat,et toista
6841,repeat,toistaa,he/she is walking,hän,toistaa,ei toista
6842,repeat,toistaa,we are walking,me,toistamme,emme toista
6843,repeat,toistaa,you(plural/respectful) are walking,te,toistatte,ette toista
6844,repeat,toistaa,they are walking,he,toistavat,eivät toista
6845,repeat,toistaa,(passive) walking,passiivi,toistetaan,ei toisteta
6846,repeat,toistaa,I walked,minä,olen toistanut,en ole toistanut
6847,repeat,toistaa,You walked,sinä,olet toistanut,et ole toistanut
6848,repeat,toistaa,he/she walked,hän,on toistanut,ei ole toistanut
6849,repeat,toistaa,we walked,me,olemme toistaneet,emme ole toistaneet
6850,repeat,toistaa,you(plural/respectful) walked,te,olette toistaneet,ette ole toistaneet
6851,repeat,toistaa,they walked,he,ovat toistaneet,eivät ole toistaneet
6852,repeat,toistaa,(passive) walked,passiivi,on toistettu,ei ole toistettu
6853,repeat,toistaa,I was walking,minä,toistin,en toistanut
6854,repeat,toistaa,You were walking,sinä,toistit,et toistanut
6855,repeat,toistaa,he/she was walking,hän,toisti,ei toistanut
6856,repeat,toistaa,we were walking,me,toistimme,emme toistaneet
6857,repeat,toistaa,you(plural/respectful) were walking,te,toistitte,ette toistaneet
6858,repeat,toistaa,they were walking,he,toistivat,eivät toistaneet
6859,repeat,toistaa,(passive) were walking,passiivi,toistettiin,ei toistettu
6860,repeat,toistaa,I had walked,minä,olin toistanut,en ollut toistanut
6861,repeat,toistaa,You had walked,sinä,olit toistanut,et ollut toistanut
6862,repeat,toistaa,He/she had walked,hän,oli toistanut,ei ollut toistanut
6863,repeat,toistaa,We had walked,me,olimme toistaneet,emme olleet toistaneet
6864,repeat,toistaa,You(plural/repectful) had walked,te,olitte toistaneet,ette olleet toistaneet
6865,repeat,toistaa,They had walked,he,olivat toistaneet,eivät olleet toistaneet
6866,repeat,toistaa,(passive) had walked,passiivi,oli toistettu,ei ollut toistettu
6867,recur,toistua,I am walking,minä,toistun,en toistu
6868,recur,toistua,you are walking,sinä,toistut,et toistu
6869,recur,toistua,he/she is walking,hän,toistuu,ei toistu
6870,recur,toistua,we are walking,me,toistumme,emme toistu
6871,recur,toistua,you(plural/respectful) are walking,te,toistutte,ette toistu
6872,recur,toistua,they are walking,he,toistuvat,eivät toistu
6873,recur,toistua,(passive) walking,passiivi,toistutaan,ei toistuta
6874,recur,toistua,I walked,minä,olen toistunut,en ole toistunut
6875,recur,toistua,You walked,sinä,olet toistunut,et ole toistunut
6876,recur,toistua,he/she walked,hän,on toistunut,ei ole toistunut
6877,recur,toistua,we walked,me,olemme toistuneet,emme ole toistuneet
6878,recur,toistua,you(plural/respectful) walked,te,olette toistuneet,ette ole toistuneet
6879,recur,toistua,they walked,he,ovat toistuneet,eivät ole toistuneet
6880,recur,toistua,(passive) walked,passiivi,on toistuttu,ei ole toistuttu
6881,recur,toistua,I was walking,minä,toistuin,en toistunut
6882,recur,toistua,You were walking,sinä,toistuit,et toistunut
6883,recur,toistua,he/she was walking,hän,toistui,ei toistunut
6884,recur,toistua,we were walking,me,toistuimme,emme toistuneet
6885,recur,toistua,you(plural/respectful) were walking,te,toistuitte,ette toistuneet
6886,recur,toistua,they were walking,he,toistuivat,eivät toistuneet
6887,recur,toistua,(passive) were walking,passiivi,toistuttiin,ei toistuttu
6888,recur,toistua,I had walked,minä,olin toistunut,en ollut toistunut
6889,recur,toistua,You had walked,sinä,olit toistunut,et ollut toistunut
6890,recur,toistua,He/she had walked,hän,oli toistunut,ei ollut toistunut
6891,recur,toistua,We had walked,me,olimme toistuneet,emme olleet toistuneet
6892,recur,toistua,You(plural/repectful) had walked,te,olitte toistuneet,ette olleet toistuneet
6893,recur,toistua,They had walked,he,olivat toistuneet,eivät olleet toistuneet
6894,recur,toistua,(passive) had walked,passiivi,oli toistuttu,ei ollut toistuttu
6895,trumpet,toitottaa,I am walking,minä,toitotan,en toitota
6896,trumpet,toitottaa,you are walking,sinä,toitotat,et toitota
6897,trumpet,toitottaa,he/she is walking,hän,toitottaa,ei toitota
6898,trumpet,toitottaa,we are walking,me,toitotamme,emme toitota
6899,trumpet,toitottaa,you(plural/respectful) are walking,te,toitotatte,ette toitota
6900,trumpet,toitottaa,they are walking,he,toitottavat,eivät toitota
6901,trumpet,toitottaa,(passive) walking,passiivi,toitotetaan,ei toitoteta
6902,trumpet,toitottaa,I walked,minä,olen toitottanut,en ole toitottanut
6903,trumpet,toitottaa,You walked,sinä,olet toitottanut,et ole toitottanut
6904,trumpet,toitottaa,he/she walked,hän,on toitottanut,ei ole toitottanut
6905,trumpet,toitottaa,we walked,me,olemme toitottaneet,emme ole toitottaneet
6906,trumpet,toitottaa,you(plural/respectful) walked,te,olette toitottaneet,ette ole toitottaneet
6907,trumpet,toitottaa,they walked,he,ovat toitottaneet,eivät ole toitottaneet
6908,trumpet,toitottaa,(passive) walked,passiivi,on toitotettu,ei ole toitotettu
6909,trumpet,toitottaa,I was walking,minä,toitotin,en toitottanut
6910,trumpet,toitottaa,You were walking,sinä,toitotit,et toitottanut
6911,trumpet,toitottaa,he/she was walking,hän,toitotti,ei toitottanut
6912,trumpet,toitottaa,we were walking,me,toitotimme,emme toitottaneet
6913,trumpet,toitottaa,you(plural/respectful) were walking,te,toitotitte,ette toitottaneet
6914,trumpet,toitottaa,they were walking,he,toitottivat,eivät toitottaneet
6915,trumpet,toitottaa,(passive) were walking,passiivi,toitotettiin,ei toitotettu
6916,trumpet,toitottaa,I had walked,minä,olin toitottanut,en ollut toitottanut
6917,trumpet,toitottaa,You had walked,sinä,olit toitottanut,et ollut toitottanut
6918,trumpet,toitottaa,He/she had walked,hän,oli toitottanut,ei ollut toitottanut
6919,trumpet,toitottaa,We had walked,me,olimme toitottaneet,emme olleet toitottaneet
6920,trumpet,toitottaa,You(plural/repectful) had walked,te,olitte toitottaneet,ette olleet toitottaneet
6921,trumpet,toitottaa,They had walked,he,olivat toitottaneet,eivät olleet toitottaneet
6922,trumpet,toitottaa,(passive) had walked,passiivi,oli toitotettu,ei ollut toitotettu
6923,hope for,toivoa,I am walking,minä,toivon,en toivo
6924,hope for,toivoa,you are walking,sinä,toivot,et toivo
6925,hope for,toivoa,he/she is walking,hän,toivoo,ei toivo
6926,hope for,toivoa,we are walking,me,toivomme,emme toivo
6927,hope for,toivoa,you(plural/respectful) are walking,te,toivotte,ette toivo
6928,hope for,toivoa,they are walking,he,toivovat,eivät toivo
6929,hope for,toivoa,(passive) walking,passiivi,toivotaan,ei toivota
6930,hope for,toivoa,I walked,minä,olen toivonut,en ole toivonut
6931,hope for,toivoa,You walked,sinä,olet toivonut,et ole toivonut
6932,hope for,toivoa,he/she walked,hän,on toivonut,ei ole toivonut
6933,hope for,toivoa,we walked,me,olemme toivoneet,emme ole toivoneet
6934,hope for,toivoa,you(plural/respectful) walked,te,olette toivoneet,ette ole toivoneet
6935,hope for,toivoa,they walked,he,ovat toivoneet,eivät ole toivoneet
6936,hope for,toivoa,(passive) walked,passiivi,on toivottu,ei ole toivottu
6937,hope for,toivoa,I was walking,minä,toivoin,en toivonut
6938,hope for,toivoa,You were walking,sinä,toivoit,et toivonut
6939,hope for,toivoa,he/she was walking,hän,toivoi,ei toivonut
6940,hope for,toivoa,we were walking,me,toivoimme,emme toivoneet
6941,hope for,toivoa,you(plural/respectful) were walking,te,toivoitte,ette toivoneet
6942,hope for,toivoa,they were walking,he,toivoivat,eivät toivoneet
6943,hope for,toivoa,(passive) were walking,passiivi,toivottiin,ei toivottu
6944,hope for,toivoa,I had walked,minä,olin toivonut,en ollut toivonut
6945,hope for,toivoa,You had walked,sinä,olit toivonut,et ollut toivonut
6946,hope for,toivoa,He/she had walked,hän,oli toivonut,ei ollut toivonut
6947,hope for,toivoa,We had walked,me,olimme toivoneet,emme olleet toivoneet
6948,hope for,toivoa,You(plural/repectful) had walked,te,olitte toivoneet,ette olleet toivoneet
6949,hope for,toivoa,They had walked,he,olivat toivoneet,eivät olleet toivoneet
6950,hope for,toivoa,(passive) had walked,passiivi,oli toivottu,ei ollut toivottu
6951,wish,toivottaa,I am walking,minä,toivotan,en toivota
6952,wish,toivottaa,you are walking,sinä,toivotat,et toivota
6953,wish,toivottaa,he/she is walking,hän,toivottaa,ei toivota
6954,wish,toivottaa,we are walking,me,toivotamme,emme toivota
6955,wish,toivottaa,you(plural/respectful) are walking,te,toivotatte,ette toivota
6956,wish,toivottaa,they are walking,he,toivottavat,eivät toivota
6957,wish,toivottaa,(passive) walking,passiivi,toivotetaan,ei toivoteta
6958,wish,toivottaa,I walked,minä,olen toivottanut,en ole toivottanut
6959,wish,toivottaa,You walked,sinä,olet toivottanut,et ole toivottanut
6960,wish,toivottaa,he/she walked,hän,on toivottanut,ei ole toivottanut
6961,wish,toivottaa,we walked,me,olemme toivottaneet,emme ole toivottaneet
6962,wish,toivottaa,you(plural/respectful) walked,te,olette toivottaneet,ette ole toivottaneet
6963,wish,toivottaa,they walked,he,ovat toivottaneet,eivät ole toivottaneet
6964,wish,toivottaa,(passive) walked,passiivi,on toivotettu,ei ole toivotettu
6965,wish,toivottaa,I was walking,minä,toivotin,en toivottanut
6966,wish,toivottaa,You were walking,sinä,toivotit,et toivottanut
6967,wish,toivottaa,he/she was walking,hän,toivotti,ei toivottanut
6968,wish,toivottaa,we were walking,me,toivotimme,emme toivottaneet
6969,wish,toivottaa,you(plural/respectful) were walking,te,toivotitte,ette toivottaneet
6970,wish,toivottaa,they were walking,he,toivottivat,eivät toivottaneet
6971,wish,toivottaa,(passive) were walking,passiivi,toivotettiin,ei toivotettu
6972,wish,toivottaa,I had walked,minä,olin toivottanut,en ollut toivottanut
6973,wish,toivottaa,You had walked,sinä,olit toivottanut,et ollut toivottanut
6974,wish,toivottaa,He/she had walked,hän,oli toivottanut,ei ollut toivottanut
6975,wish,toivottaa,We had walked,me,olimme toivottaneet,emme olleet toivottaneet
6976,wish,toivottaa,You(plural/repectful) had walked,te,olitte toivottaneet,ette olleet toivottaneet
6977,wish,toivottaa,They had walked,he,olivat toivottaneet,eivät olleet toivottaneet
6978,wish,toivottaa,(passive) had walked,passiivi,oli toivotettu,ei ollut toivotettu
6979,blurt,tokaista,I am walking,minä,tokaisen,en tokaise
6980,blurt,tokaista,you are walking,sinä,tokaiset,et tokaise
6981,blurt,tokaista,he/she is walking,hän,tokaisee,ei tokaise
6982,blurt,tokaista,we are walking,me,tokaisemme,emme tokaise
6983,blurt,tokaista,you(plural/respectful) are walking,te,tokaisette,ette tokaise
6984,blurt,tokaista,they are walking,he,tokaisevat,eivät tokaise
6985,blurt,tokaista,(passive) walking,passiivi,tokaistaan,ei tokaista
6986,blurt,tokaista,I walked,minä,olen tokaissut,en ole tokaissut
6987,blurt,tokaista,You walked,sinä,olet tokaissut,et ole tokaissut
6988,blurt,tokaista,he/she walked,hän,on tokaissut,ei ole tokaissut
6989,blurt,tokaista,we walked,me,olemme tokaisseet,emme ole tokaisseet
6990,blurt,tokaista,you(plural/respectful) walked,te,olette tokaisseet,ette ole tokaisseet
6991,blurt,tokaista,they walked,he,ovat tokaisseet,eivät ole tokaisseet
6992,blurt,tokaista,(passive) walked,passiivi,on tokaistu,ei ole tokaistu
6993,blurt,tokaista,I was walking,minä,tokaisin,en tokaissut
6994,blurt,tokaista,You were walking,sinä,tokaisit,et tokaissut
6995,blurt,tokaista,he/she was walking,hän,tokaisi,ei tokaissut
6996,blurt,tokaista,we were walking,me,tokaisimme,emme tokaisseet
6997,blurt,tokaista,you(plural/respectful) were walking,te,tokaisitte,ette tokaisseet
6998,blurt,tokaista,they were walking,he,tokaisivat,eivät tokaisseet
6999,blurt,tokaista,(passive) were walking,passiivi,tokaistiin,ei tokaistu
7000,blurt,tokaista,I had walked,minä,olin tokaissut,en ollut tokaissut
7001,blurt,tokaista,You had walked,sinä,olit tokaissut,et ollut tokaissut
7002,blurt,tokaista,He/she had walked,hän,oli tokaissut,ei ollut tokaissut
7003,blurt,tokaista,We had walked,me,olimme tokaisseet,emme olleet tokaisseet
7004,blurt,tokaista,You(plural/repectful) had walked,te,olitte tokaisseet,ette olleet tokaisseet
7005,blurt,tokaista,They had walked,he,olivat tokaisseet,eivät olleet tokaisseet
7006,blurt,tokaista,(passive) had walked,passiivi,oli tokaistu,ei ollut tokaistu
7007,goggle,toljottaa,,,,
7008,do,tomuta,I am walking,minä,tomuan,en tomua
7009,do,tomuta,you are walking,sinä,tomuat,et tomua
7010,do,tomuta,he/she is walking,hän,tomuaa,ei tomua
7011,do,tomuta,we are walking,me,tomuamme,emme tomua
7012,do,tomuta,you(plural/respectful) are walking,te,tomuatte,ette tomua
7013,do,tomuta,they are walking,he,tomuavat,eivät tomua
7014,do,tomuta,(passive) walking,passiivi,tomutaan,ei tomuta
7015,do,tomuta,I walked,minä,olen tomunnut,en ole tomunnut
7016,do,tomuta,You walked,sinä,olet tomunnut,et ole tomunnut
7017,do,tomuta,he/she walked,hän,on tomunnut,ei ole tomunnut
7018,do,tomuta,we walked,me,olemme tomunneet,emme ole tomunneet
7019,do,tomuta,you(plural/respectful) walked,te,olette tomunneet,ette ole tomunneet
7020,do,tomuta,they walked,he,ovat tomunneet,eivät ole tomunneet
7021,do,tomuta,(passive) walked,passiivi,on tomuttu,ei ole tomuttu
7022,do,tomuta,I was walking,minä,tomusin,en tomunnut
7023,do,tomuta,You were walking,sinä,tomusit,et tomunnut
7024,do,tomuta,he/she was walking,hän,tomusi,ei tomunnut
7025,do,tomuta,we were walking,me,tomusimme,emme tomunneet
7026,do,tomuta,you(plural/respectful) were walking,te,tomusitte,ette tomunneet
7027,do,tomuta,they were walking,he,tomusivat,eivät tomunneet
7028,do,tomuta,(passive) were walking,passiivi,tomuttiin,ei tomuttu
7029,do,tomuta,I had walked,minä,olin tomunnut,en ollut tomunnut
7030,do,tomuta,You had walked,sinä,olit tomunnut,et ollut tomunnut
7031,do,tomuta,He/she had walked,hän,oli tomunnut,ei ollut tomunnut
7032,do,tomuta,We had walked,me,olimme tomunneet,emme olleet tomunneet
7033,do,tomuta,You(plural/repectful) had walked,te,olitte tomunneet,ette olleet tomunneet
7034,do,tomuta,They had walked,he,olivat tomunneet,eivät olleet tomunneet
7035,do,tomuta,(passive) had walked,passiivi,oli tomuttu,ei ollut tomuttu
7036,dust,tomuttaa,I am walking,minä,tomutan,en tomuta
7037,dust,tomuttaa,you are walking,sinä,tomutat,et tomuta
7038,dust,tomuttaa,he/she is walking,hän,tomuttaa,ei tomuta
7039,dust,tomuttaa,we are walking,me,tomutamme,emme tomuta
