,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
3143,shoot around,ammuskella,(passive) walked,passiivi,on ammuskeltu,ei ole ammuskeltu
3144,shoot around,ammuskella,I was walking,minä,ammuskelin,en ammuskellut
3145,shoot around,ammuskella,You were walking,sinä,ammuskelit,et ammuskellut
3146,shoot around,ammuskella,he/she was walking,hän,ammuskeli,ei ammuskellut
3147,shoot around,ammuskella,we were walking,me,ammuskelimme,emme ammuskelleet
3148,shoot around,ammuskella,you(plural/respectful) were walking,te,ammuskelitte,ette ammuskelleet
3149,shoot around,ammuskella,they were walking,he,ammuskelivat,eivät ammuskelleet
3150,shoot around,ammuskella,(passive) were walking,passiivi,ammuskeltiin,ei ammuskeltu
3151,shoot around,ammuskella,I had walked,minä,olin ammuskellut,en ollut ammuskellut
3152,shoot around,ammuskella,You had walked,sinä,olit ammuskellut,et ollut ammuskellut
3153,shoot around,ammuskella,He/she had walked,hän,oli ammuskellut,ei ollut ammuskellut
3154,shoot around,ammuskella,We had walked,me,olimme ammuskelleet,emme olleet ammuskelleet
3155,shoot around,ammuskella,You(plural/repectful) had walked,te,olitte ammuskelleet,ette olleet ammuskelleet
3156,shoot around,ammuskella,They had walked,he,olivat ammuskelleet,eivät olleet ammuskelleet
3157,shoot around,ammuskella,(passive) had walked,passiivi,oli ammuskeltu,ei ollut ammuskeltu
3158,order a shooting,ammuttaa,I am walking,minä,ammutan,en ammuta
3159,order a shooting,ammuttaa,you are walking,sinä,ammutat,et ammuta
3160,order a shooting,ammuttaa,he/she is walking,hän,ammuttaa,ei ammuta
3161,order a shooting,ammuttaa,we are walking,me,ammutamme,emme ammuta
3162,order a shooting,ammuttaa,you(plural/respectful) are walking,te,ammutatte,ette ammuta
3163,order a shooting,ammuttaa,they are walking,he,ammuttavat,eivät ammuta
3164,order a shooting,ammuttaa,(passive) walking,passiivi,ammutetaan,ei ammuteta
3165,order a shooting,ammuttaa,I walked,minä,olen ammuttanut,en ole ammuttanut
3166,order a shooting,ammuttaa,You walked,sinä,olet ammuttanut,et ole ammuttanut
3167,order a shooting,ammuttaa,he/she walked,hän,on ammuttanut,ei ole ammuttanut
3168,order a shooting,ammuttaa,we walked,me,olemme ammuttaneet,emme ole ammuttaneet
3169,order a shooting,ammuttaa,you(plural/respectful) walked,te,olette ammuttaneet,ette ole ammuttaneet
3170,order a shooting,ammuttaa,they walked,he,ovat ammuttaneet,eivät ole ammuttaneet
3171,order a shooting,ammuttaa,(passive) walked,passiivi,on ammutettu,ei ole ammutettu
3172,order a shooting,ammuttaa,I was walking,minä,ammutin,en ammuttanut
3173,order a shooting,ammuttaa,You were walking,sinä,ammutit,et ammuttanut
3174,order a shooting,ammuttaa,he/she was walking,hän,ammutti,ei ammuttanut
3175,order a shooting,ammuttaa,we were walking,me,ammutimme,emme ammuttaneet
3176,order a shooting,ammuttaa,you(plural/respectful) were walking,te,ammutitte,ette ammuttaneet
3177,order a shooting,ammuttaa,they were walking,he,ammuttivat,eivät ammuttaneet
3178,order a shooting,ammuttaa,(passive) were walking,passiivi,ammutettiin,ei ammutettu
3179,order a shooting,ammuttaa,I had walked,minä,olin ammuttanut,en ollut ammuttanut
3180,order a shooting,ammuttaa,You had walked,sinä,olit ammuttanut,et ollut ammuttanut
3181,order a shooting,ammuttaa,He/she had walked,hän,oli ammuttanut,ei ollut ammuttanut
3182,order a shooting,ammuttaa,We had walked,me,olimme ammuttaneet,emme olleet ammuttaneet
3183,order a shooting,ammuttaa,You(plural/repectful) had walked,te,olitte ammuttaneet,ette olleet ammuttaneet
3184,order a shooting,ammuttaa,They had walked,he,olivat ammuttaneet,eivät olleet ammuttaneet
3185,order a shooting,ammuttaa,(passive) had walked,passiivi,oli ammutettu,ei ollut ammutettu
3186,shoot,ampaista,I am walking,minä,ampaisen,en ampaise
3187,shoot,ampaista,you are walking,sinä,ampaiset,et ampaise
3188,shoot,ampaista,he/she is walking,hän,ampaisee,ei ampaise
3189,shoot,ampaista,we are walking,me,ampaisemme,emme ampaise
3190,shoot,ampaista,you(plural/respectful) are walking,te,ampaisette,ette ampaise
3191,shoot,ampaista,they are walking,he,ampaisevat,eivät ampaise
3192,shoot,ampaista,(passive) walking,passiivi,ampaistaan,ei ampaista
3193,shoot,ampaista,I walked,minä,olen ampaissut,en ole ampaissut
3194,shoot,ampaista,You walked,sinä,olet ampaissut,et ole ampaissut
3195,shoot,ampaista,he/she walked,hän,on ampaissut,ei ole ampaissut
3196,shoot,ampaista,we walked,me,olemme ampaisseet,emme ole ampaisseet
3197,shoot,ampaista,you(plural/respectful) walked,te,olette ampaisseet,ette ole ampaisseet
3198,shoot,ampaista,they walked,he,ovat ampaisseet,eivät ole ampaisseet
3199,shoot,ampaista,(passive) walked,passiivi,on ampaistu,ei ole ampaistu
3200,shoot,ampaista,I was walking,minä,ampaisin,en ampaissut
3201,shoot,ampaista,You were walking,sinä,ampaisit,et ampaissut
3202,shoot,ampaista,he/she was walking,hän,ampaisi,ei ampaissut
3203,shoot,ampaista,we were walking,me,ampaisimme,emme ampaisseet
3204,shoot,ampaista,you(plural/respectful) were walking,te,ampaisitte,ette ampaisseet
3205,shoot,ampaista,they were walking,he,ampaisivat,eivät ampaisseet
3206,shoot,ampaista,(passive) were walking,passiivi,ampaistiin,ei ampaistu
3207,shoot,ampaista,I had walked,minä,olin ampaissut,en ollut ampaissut
3208,shoot,ampaista,You had walked,sinä,olit ampaissut,et ollut ampaissut
3209,shoot,ampaista,He/she had walked,hän,oli ampaissut,ei ollut ampaissut
3210,shoot,ampaista,We had walked,me,olimme ampaisseet,emme olleet ampaisseet
3211,shoot,ampaista,You(plural/repectful) had walked,te,olitte ampaisseet,ette olleet ampaisseet
3212,shoot,ampaista,They had walked,he,olivat ampaisseet,eivät olleet ampaisseet
3213,shoot,ampaista,(passive) had walked,passiivi,oli ampaistu,ei ollut ampaistu
3214,shoot,ampua,I am walking,minä,ammun,en ammu
3215,shoot,ampua,you are walking,sinä,ammut,et ammu
3216,shoot,ampua,he/she is walking,hän,ampuu,ei ammu
3217,shoot,ampua,we are walking,me,ammumme,emme ammu
3218,shoot,ampua,you(plural/respectful) are walking,te,ammutte,ette ammu
3219,shoot,ampua,they are walking,he,ampuvat,eivät ammu
3220,shoot,ampua,(passive) walking,passiivi,ammutaan,ei ammuta
3221,shoot,ampua,I walked,minä,olen ampunut,en ole ampunut
3222,shoot,ampua,You walked,sinä,olet ampunut,et ole ampunut
3223,shoot,ampua,he/she walked,hän,on ampunut,ei ole ampunut
3224,shoot,ampua,we walked,me,olemme ampuneet,emme ole ampuneet
3225,shoot,ampua,you(plural/respectful) walked,te,olette ampuneet,ette ole ampuneet
3226,shoot,ampua,they walked,he,ovat ampuneet,eivät ole ampuneet
3227,shoot,ampua,(passive) walked,passiivi,on ammuttu,ei ole ammuttu
3228,shoot,ampua,I was walking,minä,ammuin,en ampunut
3229,shoot,ampua,You were walking,sinä,ammuit,et ampunut
3230,shoot,ampua,he/she was walking,hän,ampui,ei ampunut
3231,shoot,ampua,we were walking,me,ammuimme,emme ampuneet
3232,shoot,ampua,you(plural/respectful) were walking,te,ammuitte,ette ampuneet
3233,shoot,ampua,they were walking,he,ampuivat,eivät ampuneet
3234,shoot,ampua,(passive) were walking,passiivi,ammuttiin,ei ammuttu
3235,shoot,ampua,I had walked,minä,olin ampunut,en ollut ampunut
3236,shoot,ampua,You had walked,sinä,olit ampunut,et ollut ampunut
3237,shoot,ampua,He/she had walked,hän,oli ampunut,ei ollut ampunut
3238,shoot,ampua,We had walked,me,olimme ampuneet,emme olleet ampuneet
3239,shoot,ampua,You(plural/repectful) had walked,te,olitte ampuneet,ette olleet ampuneet
3240,shoot,ampua,They had walked,he,olivat ampuneet,eivät olleet ampuneet
3241,shoot,ampua,(passive) had walked,passiivi,oli ammuttu,ei ollut ammuttu
3242,shoot,ampuilla,,,,
3243,amputate,amputoida,I am walking,minä,amputoin,en amputoi
3244,amputate,amputoida,you are walking,sinä,amputoit,et amputoi
3245,amputate,amputoida,he/she is walking,hän,amputoi,ei amputoi
3246,amputate,amputoida,we are walking,me,amputoimme,emme amputoi
3247,amputate,amputoida,you(plural/respectful) are walking,te,amputoitte,ette amputoi
3248,amputate,amputoida,they are walking,he,amputoivat,eivät amputoi
3249,amputate,amputoida,(passive) walking,passiivi,amputoidaan,ei amputoida
3250,amputate,amputoida,I walked,minä,olen amputoinut,en ole amputoinut
3251,amputate,amputoida,You walked,sinä,olet amputoinut,et ole amputoinut
3252,amputate,amputoida,he/she walked,hän,on amputoinut,ei ole amputoinut
3253,amputate,amputoida,we walked,me,olemme amputoineet,emme ole amputoineet
3254,amputate,amputoida,you(plural/respectful) walked,te,olette amputoineet,ette ole amputoineet
3255,amputate,amputoida,they walked,he,ovat amputoineet,eivät ole amputoineet
3256,amputate,amputoida,(passive) walked,passiivi,on amputoitu,ei ole amputoitu
3257,amputate,amputoida,I was walking,minä,amputoin,en amputoinut
3258,amputate,amputoida,You were walking,sinä,amputoit,et amputoinut
3259,amputate,amputoida,he/she was walking,hän,amputoi,ei amputoinut
3260,amputate,amputoida,we were walking,me,amputoimme,emme amputoineet
3261,amputate,amputoida,you(plural/respectful) were walking,te,amputoitte,ette amputoineet
3262,amputate,amputoida,they were walking,he,amputoivat,eivät amputoineet
3263,amputate,amputoida,(passive) were walking,passiivi,amputoitiin,ei amputoitu
3264,amputate,amputoida,I had walked,minä,olin amputoinut,en ollut amputoinut
3265,amputate,amputoida,You had walked,sinä,olit amputoinut,et ollut amputoinut
3266,amputate,amputoida,He/she had walked,hän,oli amputoinut,ei ollut amputoinut
3267,amputate,amputoida,We had walked,me,olimme amputoineet,emme olleet amputoineet
3268,amputate,amputoida,You(plural/repectful) had walked,te,olitte amputoineet,ette olleet amputoineet
3269,amputate,amputoida,They had walked,he,olivat amputoineet,eivät olleet amputoineet
3270,amputate,amputoida,(passive) had walked,passiivi,oli amputoitu,ei ollut amputoitu
3271,do,analysoida,I am walking,minä,analysoin,en analysoi
3272,do,analysoida,you are walking,sinä,analysoit,et analysoi
3273,do,analysoida,he/she is walking,hän,analysoi,ei analysoi
3274,do,analysoida,we are walking,me,analysoimme,emme analysoi
3275,do,analysoida,you(plural/respectful) are walking,te,analysoitte,ette analysoi
3276,do,analysoida,they are walking,he,analysoivat,eivät analysoi
3277,do,analysoida,(passive) walking,passiivi,analysoidaan,ei analysoida
3278,do,analysoida,I walked,minä,olen analysoinut,en ole analysoinut
3279,do,analysoida,You walked,sinä,olet analysoinut,et ole analysoinut
3280,do,analysoida,he/she walked,hän,on analysoinut,ei ole analysoinut
3281,do,analysoida,we walked,me,olemme analysoineet,emme ole analysoineet
3282,do,analysoida,you(plural/respectful) walked,te,olette analysoineet,ette ole analysoineet
3283,do,analysoida,they walked,he,ovat analysoineet,eivät ole analysoineet
3284,do,analysoida,(passive) walked,passiivi,on analysoitu,ei ole analysoitu
3285,do,analysoida,I was walking,minä,analysoin,en analysoinut
3286,do,analysoida,You were walking,sinä,analysoit,et analysoinut
3287,do,analysoida,he/she was walking,hän,analysoi,ei analysoinut
3288,do,analysoida,we were walking,me,analysoimme,emme analysoineet
3289,do,analysoida,you(plural/respectful) were walking,te,analysoitte,ette analysoineet
3290,do,analysoida,they were walking,he,analysoivat,eivät analysoineet
3291,do,analysoida,(passive) were walking,passiivi,analysoitiin,ei analysoitu
3292,do,analysoida,I had walked,minä,olin analysoinut,en ollut analysoinut
3293,do,analysoida,You had walked,sinä,olit analysoinut,et ollut analysoinut
3294,do,analysoida,He/she had walked,hän,oli analysoinut,ei ollut analysoinut
3295,do,analysoida,We had walked,me,olimme analysoineet,emme olleet analysoineet
3296,do,analysoida,You(plural/repectful) had walked,te,olitte analysoineet,ette olleet analysoineet
3297,do,analysoida,They had walked,he,olivat analysoineet,eivät olleet analysoineet
3298,do,analysoida,(passive) had walked,passiivi,oli analysoitu,ei ollut analysoitu
3299,take possession,anastaa,I am walking,minä,anastan,en anasta
3300,take possession,anastaa,you are walking,sinä,anastat,et anasta
3301,take possession,anastaa,he/she is walking,hän,anastaa,ei anasta
3302,take possession,anastaa,we are walking,me,anastamme,emme anasta
3303,take possession,anastaa,you(plural/respectful) are walking,te,anastatte,ette anasta
3304,take possession,anastaa,they are walking,he,anastavat,eivät anasta
3305,take possession,anastaa,(passive) walking,passiivi,anastetaan,ei anasteta
3306,take possession,anastaa,I walked,minä,olen anastanut,en ole anastanut
3307,take possession,anastaa,You walked,sinä,olet anastanut,et ole anastanut
3308,take possession,anastaa,he/she walked,hän,on anastanut,ei ole anastanut
3309,take possession,anastaa,we walked,me,olemme anastaneet,emme ole anastaneet
3310,take possession,anastaa,you(plural/respectful) walked,te,olette anastaneet,ette ole anastaneet
3311,take possession,anastaa,they walked,he,ovat anastaneet,eivät ole anastaneet
3312,take possession,anastaa,(passive) walked,passiivi,on anastettu,ei ole anastettu
3313,take possession,anastaa,I was walking,minä,anastin,en anastanut
3314,take possession,anastaa,You were walking,sinä,anastit,et anastanut
3315,take possession,anastaa,he/she was walking,hän,anasti,ei anastanut
3316,take possession,anastaa,we were walking,me,anastimme,emme anastaneet
3317,take possession,anastaa,you(plural/respectful) were walking,te,anastitte,ette anastaneet
3318,take possession,anastaa,they were walking,he,anastivat,eivät anastaneet
3319,take possession,anastaa,(passive) were walking,passiivi,anastettiin,ei anastettu
3320,take possession,anastaa,I had walked,minä,olin anastanut,en ollut anastanut
3321,take possession,anastaa,You had walked,sinä,olit anastanut,et ollut anastanut
3322,take possession,anastaa,He/she had walked,hän,oli anastanut,ei ollut anastanut
3323,take possession,anastaa,We had walked,me,olimme anastaneet,emme olleet anastaneet
3324,take possession,anastaa,You(plural/repectful) had walked,te,olitte anastaneet,ette olleet anastaneet
3325,take possession,anastaa,They had walked,he,olivat anastaneet,eivät olleet anastaneet
3326,take possession,anastaa,(passive) had walked,passiivi,oli anastettu,ei ollut anastettu
3327,beg,anella,I am walking,minä,anelen,en anele
3328,beg,anella,you are walking,sinä,anelet,et anele
3329,beg,anella,he/she is walking,hän,anelee,ei anele
3330,beg,anella,we are walking,me,anelemme,emme anele
3331,beg,anella,you(plural/respectful) are walking,te,anelette,ette anele
3332,beg,anella,they are walking,he,anelevat,eivät anele
3333,beg,anella,(passive) walking,passiivi,anellaan,ei anella
3334,beg,anella,I walked,minä,olen anellut,en ole anellut
3335,beg,anella,You walked,sinä,olet anellut,et ole anellut
3336,beg,anella,he/she walked,hän,on anellut,ei ole anellut
3337,beg,anella,we walked,me,olemme anelleet,emme ole anelleet
3338,beg,anella,you(plural/respectful) walked,te,olette anelleet,ette ole anelleet
3339,beg,anella,they walked,he,ovat anelleet,eivät ole anelleet
3340,beg,anella,(passive) walked,passiivi,on aneltu,ei ole aneltu
3341,beg,anella,I was walking,minä,anelin,en anellut
3342,beg,anella,You were walking,sinä,anelit,et anellut
3343,beg,anella,he/she was walking,hän,aneli,ei anellut
3344,beg,anella,we were walking,me,anelimme,emme anelleet
3345,beg,anella,you(plural/respectful) were walking,te,anelitte,ette anelleet
3346,beg,anella,they were walking,he,anelivat,eivät anelleet
3347,beg,anella,(passive) were walking,passiivi,aneltiin,ei aneltu
3348,beg,anella,I had walked,minä,olin anellut,en ollut anellut
3349,beg,anella,You had walked,sinä,olit anellut,et ollut anellut
3350,beg,anella,He/she had walked,hän,oli anellut,ei ollut anellut
3351,beg,anella,We had walked,me,olimme anelleet,emme olleet anelleet
3352,beg,anella,You(plural/repectful) had walked,te,olitte anelleet,ette olleet anelleet
3353,beg,anella,They had walked,he,olivat anelleet,eivät olleet anelleet
3354,beg,anella,(passive) had walked,passiivi,oli aneltu,ei ollut aneltu
3355,animate,animoida,,,,
3356,anchor,ankkuroida,I am walking,minä,ankkuroin,en ankkuroi
3357,anchor,ankkuroida,you are walking,sinä,ankkuroit,et ankkuroi
3358,anchor,ankkuroida,he/she is walking,hän,ankkuroi,ei ankkuroi
3359,anchor,ankkuroida,we are walking,me,ankkuroimme,emme ankkuroi
3360,anchor,ankkuroida,you(plural/respectful) are walking,te,ankkuroitte,ette ankkuroi
3361,anchor,ankkuroida,they are walking,he,ankkuroivat,eivät ankkuroi
3362,anchor,ankkuroida,(passive) walking,passiivi,ankkuroidaan,ei ankkuroida
3363,anchor,ankkuroida,I walked,minä,olen ankkuroinut,en ole ankkuroinut
3364,anchor,ankkuroida,You walked,sinä,olet ankkuroinut,et ole ankkuroinut
3365,anchor,ankkuroida,he/she walked,hän,on ankkuroinut,ei ole ankkuroinut
3366,anchor,ankkuroida,we walked,me,olemme ankkuroineet,emme ole ankkuroineet
3367,anchor,ankkuroida,you(plural/respectful) walked,te,olette ankkuroineet,ette ole ankkuroineet
3368,anchor,ankkuroida,they walked,he,ovat ankkuroineet,eivät ole ankkuroineet
3369,anchor,ankkuroida,(passive) walked,passiivi,on ankkuroitu,ei ole ankkuroitu
3370,anchor,ankkuroida,I was walking,minä,ankkuroin,en ankkuroinut
3371,anchor,ankkuroida,You were walking,sinä,ankkuroit,et ankkuroinut
3372,anchor,ankkuroida,he/she was walking,hän,ankkuroi,ei ankkuroinut
3373,anchor,ankkuroida,we were walking,me,ankkuroimme,emme ankkuroineet
3374,anchor,ankkuroida,you(plural/respectful) were walking,te,ankkuroitte,ette ankkuroineet
3375,anchor,ankkuroida,they were walking,he,ankkuroivat,eivät ankkuroineet
3376,anchor,ankkuroida,(passive) were walking,passiivi,ankkuroitiin,ei ankkuroitu
3377,anchor,ankkuroida,I had walked,minä,olin ankkuroinut,en ollut ankkuroinut
3378,anchor,ankkuroida,You had walked,sinä,olit ankkuroinut,et ollut ankkuroinut
3379,anchor,ankkuroida,He/she had walked,hän,oli ankkuroinut,ei ollut ankkuroinut
3380,anchor,ankkuroida,We had walked,me,olimme ankkuroineet,emme olleet ankkuroineet
3381,anchor,ankkuroida,You(plural/repectful) had walked,te,olitte ankkuroineet,ette olleet ankkuroineet
3382,anchor,ankkuroida,They had walked,he,olivat ankkuroineet,eivät olleet ankkuroineet
3383,anchor,ankkuroida,(passive) had walked,passiivi,oli ankkuroitu,ei ollut ankkuroitu
3384,moor,ankkuroitua,I am walking,minä,ankkuroidun,en ankkuroidu
3385,moor,ankkuroitua,you are walking,sinä,ankkuroidut,et ankkuroidu
3386,moor,ankkuroitua,he/she is walking,hän,ankkuroituu,ei ankkuroidu
3387,moor,ankkuroitua,we are walking,me,ankkuroidumme,emme ankkuroidu
3388,moor,ankkuroitua,you(plural/respectful) are walking,te,ankkuroidutte,ette ankkuroidu
3389,moor,ankkuroitua,they are walking,he,ankkuroituvat,eivät ankkuroidu
3390,moor,ankkuroitua,(passive) walking,passiivi,ankkuroidutaan,ei ankkuroiduta
3391,moor,ankkuroitua,I walked,minä,olen ankkuroitunut,en ole ankkuroitunut
3392,moor,ankkuroitua,You walked,sinä,olet ankkuroitunut,et ole ankkuroitunut
3393,moor,ankkuroitua,he/she walked,hän,on ankkuroitunut,ei ole ankkuroitunut
3394,moor,ankkuroitua,we walked,me,olemme ankkuroituneet,emme ole ankkuroituneet
3395,moor,ankkuroitua,you(plural/respectful) walked,te,olette ankkuroituneet,ette ole ankkuroituneet
3396,moor,ankkuroitua,they walked,he,ovat ankkuroituneet,eivät ole ankkuroituneet
3397,moor,ankkuroitua,(passive) walked,passiivi,on ankkuroiduttu,ei ole ankkuroiduttu
3398,moor,ankkuroitua,I was walking,minä,ankkuroiduin,en ankkuroitunut
3399,moor,ankkuroitua,You were walking,sinä,ankkuroiduit,et ankkuroitunut
3400,moor,ankkuroitua,he/she was walking,hän,ankkuroitui,ei ankkuroitunut
3401,moor,ankkuroitua,we were walking,me,ankkuroiduimme,emme ankkuroituneet
3402,moor,ankkuroitua,you(plural/respectful) were walking,te,ankkuroiduitte,ette ankkuroituneet
3403,moor,ankkuroitua,they were walking,he,ankkuroituivat,eivät ankkuroituneet
3404,moor,ankkuroitua,(passive) were walking,passiivi,ankkuroiduttiin,ei ankkuroiduttu
3405,moor,ankkuroitua,I had walked,minä,olin ankkuroitunut,en ollut ankkuroitunut
3406,moor,ankkuroitua,You had walked,sinä,olit ankkuroitunut,et ollut ankkuroitunut
3407,moor,ankkuroitua,He/she had walked,hän,oli ankkuroitunut,ei ollut ankkuroitunut
3408,moor,ankkuroitua,We had walked,me,olimme ankkuroituneet,emme olleet ankkuroituneet
3409,moor,ankkuroitua,You(plural/repectful) had walked,te,olitte ankkuroituneet,ette olleet ankkuroituneet
3410,moor,ankkuroitua,They had walked,he,olivat ankkuroituneet,eivät olleet ankkuroituneet
3411,moor,ankkuroitua,(passive) had walked,passiivi,oli ankkuroiduttu,ei ollut ankkuroiduttu
3412,give,annella,I am walking,minä,antelen,en antele
3413,give,annella,you are walking,sinä,antelet,et antele
3414,give,annella,he/she is walking,hän,antelee,ei antele
3415,give,annella,we are walking,me,antelemme,emme antele
3416,give,annella,you(plural/respectful) are walking,te,antelette,ette antele
3417,give,annella,they are walking,he,antelevat,eivät antele
3418,give,annella,(passive) walking,passiivi,annellaan,ei annella
3419,give,annella,I walked,minä,olen annellut,en ole annellut
3420,give,annella,You walked,sinä,olet annellut,et ole annellut
3421,give,annella,he/she walked,hän,on annellut,ei ole annellut
3422,give,annella,we walked,me,olemme annelleet,emme ole annelleet
3423,give,annella,you(plural/respectful) walked,te,olette annelleet,ette ole annelleet
3424,give,annella,they walked,he,ovat annelleet,eivät ole annelleet
3425,give,annella,(passive) walked,passiivi,on anneltu,ei ole anneltu
3426,give,annella,I was walking,minä,antelin,en annellut
3427,give,annella,You were walking,sinä,antelit,et annellut
3428,give,annella,he/she was walking,hän,anteli,ei annellut
3429,give,annella,we were walking,me,antelimme,emme annelleet
3430,give,annella,you(plural/respectful) were walking,te,antelitte,ette annelleet
3431,give,annella,they were walking,he,antelivat,eivät annelleet
3432,give,annella,(passive) were walking,passiivi,anneltiin,ei anneltu
3433,give,annella,I had walked,minä,olin annellut,en ollut annellut
3434,give,annella,You had walked,sinä,olit annellut,et ollut annellut
3435,give,annella,He/she had walked,hän,oli annellut,ei ollut annellut
3436,give,annella,We had walked,me,olimme annelleet,emme olleet annelleet
3437,give,annella,You(plural/repectful) had walked,te,olitte annelleet,ette olleet annelleet
3438,give,annella,They had walked,he,olivat annelleet,eivät olleet annelleet
3439,give,annella,(passive) had walked,passiivi,oli anneltu,ei ollut anneltu
3440,tipple,anniskella,I am walking,minä,anniskelen,en anniskele
3441,tipple,anniskella,you are walking,sinä,anniskelet,et anniskele
3442,tipple,anniskella,he/she is walking,hän,anniskelee,ei anniskele
3443,tipple,anniskella,we are walking,me,anniskelemme,emme anniskele
3444,tipple,anniskella,you(plural/respectful) are walking,te,anniskelette,ette anniskele
3445,tipple,anniskella,they are walking,he,anniskelevat,eivät anniskele
3446,tipple,anniskella,(passive) walking,passiivi,anniskellaan,ei anniskella
3447,tipple,anniskella,I walked,minä,olen anniskellut,en ole anniskellut
3448,tipple,anniskella,You walked,sinä,olet anniskellut,et ole anniskellut
3449,tipple,anniskella,he/she walked,hän,on anniskellut,ei ole anniskellut
3450,tipple,anniskella,we walked,me,olemme anniskelleet,emme ole anniskelleet
3451,tipple,anniskella,you(plural/respectful) walked,te,olette anniskelleet,ette ole anniskelleet
3452,tipple,anniskella,they walked,he,ovat anniskelleet,eivät ole anniskelleet
3453,tipple,anniskella,(passive) walked,passiivi,on anniskeltu,ei ole anniskeltu
3454,tipple,anniskella,I was walking,minä,anniskelin,en anniskellut
3455,tipple,anniskella,You were walking,sinä,anniskelit,et anniskellut
3456,tipple,anniskella,he/she was walking,hän,anniskeli,ei anniskellut
3457,tipple,anniskella,we were walking,me,anniskelimme,emme anniskelleet
3458,tipple,anniskella,you(plural/respectful) were walking,te,anniskelitte,ette anniskelleet
3459,tipple,anniskella,they were walking,he,anniskelivat,eivät anniskelleet
3460,tipple,anniskella,(passive) were walking,passiivi,anniskeltiin,ei anniskeltu
3461,tipple,anniskella,I had walked,minä,olin anniskellut,en ollut anniskellut
3462,tipple,anniskella,You had walked,sinä,olit anniskellut,et ollut anniskellut
3463,tipple,anniskella,He/she had walked,hän,oli anniskellut,ei ollut anniskellut
3464,tipple,anniskella,We had walked,me,olimme anniskelleet,emme olleet anniskelleet
3465,tipple,anniskella,You(plural/repectful) had walked,te,olitte anniskelleet,ette olleet anniskelleet
3466,tipple,anniskella,They had walked,he,olivat anniskelleet,eivät olleet anniskelleet
3467,tipple,anniskella,(passive) had walked,passiivi,oli anniskeltu,ei ollut anniskeltu
3468,dose,annostaa,,,,
3469,dose,annostella,I am walking,minä,annostelen,en annostele
3470,dose,annostella,you are walking,sinä,annostelet,et annostele
3471,dose,annostella,he/she is walking,hän,annostelee,ei annostele
3472,dose,annostella,we are walking,me,annostelemme,emme annostele
3473,dose,annostella,you(plural/respectful) are walking,te,annostelette,ette annostele
3474,dose,annostella,they are walking,he,annostelevat,eivät annostele
3475,dose,annostella,(passive) walking,passiivi,annostellaan,ei annostella
3476,dose,annostella,I walked,minä,olen annostellut,en ole annostellut
3477,dose,annostella,You walked,sinä,olet annostellut,et ole annostellut
3478,dose,annostella,he/she walked,hän,on annostellut,ei ole annostellut
3479,dose,annostella,we walked,me,olemme annostelleet,emme ole annostelleet
3480,dose,annostella,you(plural/respectful) walked,te,olette annostelleet,ette ole annostelleet
3481,dose,annostella,they walked,he,ovat annostelleet,eivät ole annostelleet
3482,dose,annostella,(passive) walked,passiivi,on annosteltu,ei ole annosteltu
3483,dose,annostella,I was walking,minä,annostelin,en annostellut
3484,dose,annostella,You were walking,sinä,annostelit,et annostellut
3485,dose,annostella,he/she was walking,hän,annosteli,ei annostellut
3486,dose,annostella,we were walking,me,annostelimme,emme annostelleet
3487,dose,annostella,you(plural/respectful) were walking,te,annostelitte,ette annostelleet
3488,dose,annostella,they were walking,he,annostelivat,eivät annostelleet
3489,dose,annostella,(passive) were walking,passiivi,annosteltiin,ei annosteltu
3490,dose,annostella,I had walked,minä,olin annostellut,en ollut annostellut
3491,dose,annostella,You had walked,sinä,olit annostellut,et ollut annostellut
3492,dose,annostella,He/she had walked,hän,oli annostellut,ei ollut annostellut
3493,dose,annostella,We had walked,me,olimme annostelleet,emme olleet annostelleet
3494,dose,annostella,You(plural/repectful) had walked,te,olitte annostelleet,ette olleet annostelleet
3495,dose,annostella,They had walked,he,olivat annostelleet,eivät olleet annostelleet
3496,dose,annostella,(passive) had walked,passiivi,oli annosteltu,ei ollut annosteltu
3497,ask,anoa,I am walking,minä,anon,en ano
3498,ask,anoa,you are walking,sinä,anot,et ano
3499,ask,anoa,he/she is walking,hän,anoo,ei ano
3500,ask,anoa,we are walking,me,anomme,emme ano
3501,ask,anoa,you(plural/respectful) are walking,te,anotte,ette ano
3502,ask,anoa,they are walking,he,anovat,eivät ano
3503,ask,anoa,(passive) walking,passiivi,anotaan,ei anota
3504,ask,anoa,I walked,minä,olen anonut,en ole anonut
3505,ask,anoa,You walked,sinä,olet anonut,et ole anonut
3506,ask,anoa,he/she walked,hän,on anonut,ei ole anonut
3507,ask,anoa,we walked,me,olemme anoneet,emme ole anoneet
3508,ask,anoa,you(plural/respectful) walked,te,olette anoneet,ette ole anoneet
3509,ask,anoa,they walked,he,ovat anoneet,eivät ole anoneet
3510,ask,anoa,(passive) walked,passiivi,on anottu,ei ole anottu
3511,ask,anoa,I was walking,minä,anoin,en anonut
3512,ask,anoa,You were walking,sinä,anoit,et anonut
3513,ask,anoa,he/she was walking,hän,anoi,ei anonut
3514,ask,anoa,we were walking,me,anoimme,emme anoneet
3515,ask,anoa,you(plural/respectful) were walking,te,anoitte,ette anoneet
3516,ask,anoa,they were walking,he,anoivat,eivät anoneet
3517,ask,anoa,(passive) were walking,passiivi,anottiin,ei anottu
