creamy,kermainen
creamy,kermamainen
layered,kerroksinen
layered,kerrosrakenteinen
some,kertainen
dispensable,kertakäyttöinen
nonrecurring,kertaluonteinen
pivotal,keskeinen
incomplete,keskeneräinen
cancelled,keskeytetty
middleaged,keskiikäinen
central african,keskiafrikkalainen
medieval,keskiaikainen
some,keskiarkeeinen
centripetal,keskihakuinen
medium,keskikokoinen
some,keskiluokkainen
centermost,keskimmäinen
average,keskimääräinen
central,keskinen
mediocre,keskinkertainen
mutual,keskinäinen
centrifugal,keskipakoinen
middle permian,keskipermikautinen
some,keskisuomalainen
medium,keskisuuri
some,keskiviikkoinen
one who,keskustalainen
free of,keskusteluton
unbearable,kestämätön
tame,kesy
some,kesyin
untamed,kesyttämätön
untamed,kesytön
some,kesäasuttava
summery,kesäinen
some,kesäkuinen
deciduous,kesävihanta
catenative,ketjuuntuva
agile,ketterä
lightweight,keveä
some,keveämpi
some,kevyehkö
some,kevyempi
some,kevyin
light,kevyt
promiscuous,kevytkenkäinen
frivolous,kevytmielinen
lightweight,kevytrakenteinen
springlike,keväinen
some,keynesiläinen
khaki,khakinvärinen
dressed in khaki suit,khakipukuinen
some,kidutettu
parboiled,kiehautettu
intriguing,kiehtova
boiling,kiehuva
linguistic,kielellinen
sublingual,kielenalainen
tonguelike,kielimäinen
used mainly as head word,kielinen
grammatical,kieliopillinen
linguistic,kielitieteellinen
forbidden,kielletty
negative,kielteinen
some,kielteisempi
crooked,kiero
crosseyed,kierosilmäinen
recyclable,kierrätettävä
recyclable,kierrätyskelpoinen
helical,kierteinen
some,kierä
curly,kihara
curly,kiharainen
curly,kiharapäinen
hectic,kiihkeä
passionate,kiihkoisa
excited,kiihtynyt
some,kiihtyvä
unsteady,kiikkerä
wedgelike,kiilamainen
some,kiiltonahkainen
shining,kiiltävä
rutty,kiimainen
in compounds often sino,kiinalainen
some,kiinankielinen
interesting,kiinnostava
some,kiinnostuneempi
some,kiinnostunein
interested,kiinnostunut
solid,kiinteä
interesting,kiintoisa
unclimbed,kiipeämätön
urgent,kiireellinen
hasty,kiireinen
controversial,kiistanalainen
undisputed,kiistaton
some,kiistattomampi
undeniable,kiistämätön
excellent,kiitettävä
grateful,kiitollinen
ungrateful,kiittämätön
some,kiivas
curly,kikkara
together with a numeral,kiloinen
competitive,kilpailuhenkinen
competitive,kilpailukykyinen
kind,kiltti
unlicensed,kilvetön
shrill,kimakka
shrill,kimeä
bouncy,kimmoisa
offwhite,kimo
difficult,kimurantti
kinetic,kineettinen
kinematic,kinemaattinen
difficult,kinkkinen
tight,kintsana
sharp,kipakka
ill,kipeä
some,kipsinen
analgesic,kipua lievittävä
chiral,kiraalinen
tight,kireä
literal,kirjaimellinen
literary,kirjakielinen
written,kirjallinen
registered,kirjattu
colored,kirjava
written,kirjoitettu
unwritten,kirjoittamaton
bright,kirkas
bright yellow,kirkkaankeltainen
bright red,kirkkaanpunainen
bright blue,kirkkaansininen
bright green,kirkkaanvihreä
some,kirkkaanvärinen
ecclesiastical,kirkollinen
accursed,kirottu
crisp,kirpakka
tart,kirpeä
cirrhotic,kirroottinen
grinding,kirskuva
surgical,kirurginen
catlike,kissamainen
catless,kissaton
crystalline,kiteinen
frictionless,kitkaton
stingy,kitsas
stunted,kitukasvuinen
stunted,kitulias
embarrassed,kiusaantunut
awkward,kiusallinen
nice,kiva
some,kiverä
stoneless,kivetön
carboniferous,kivihiilikautinen
some,kivikautinen
some,kivikova
stony,kivinen
some,kivuliaampi
painful,kivulias
painful,kivulloinen
painless,kivuton
bald,klani
some,klanipäinen
some,klassillinen
classic,klassinen
some,klassisistinen
classicistic,klassistinen
kleptomaniacal,kleptomaaninen
clinical,kliininen
clickable,klikattava
climacteric,klimakteerinen
hackneyed,kliseinen
some,kloottikantinen
coaxial,koaksiaalinen
some,koboltinsininen
cosy,kodikas
homeless,koditon
some,koeteltu
decaffeinated,kofeiiniton
cognitive,kognitiivinen
coherent,koherentti
unleavened,kohottamaton
moderate,kohtalainen
fateful,kohtalokas
some,kohteliaampi
polite,kohtelias
guardant,kohtikatsova
perpendicular,kohtisuora
moderate,kohtuullinen
unconscionable,kohtuuton
northeastern,koillinen
motheaten,koinsyömä
doglike,koiramainen
some,koiramaisempi
male,koiraspuolinen
birchen,koivuinen
some,koivupuinen
experimental,kokeellinen
inexperienced,kokematon
some,kokemattomampi
experienced,kokenut
whole,koko
sized,kokoinen
whole,kokonainen
comprehensive,kokonaisvaltainen
some,kokoomuslainen
compressible,kokoonpuristuva
chilly,kolea
choleric,koleerinen
rough,kolho
gloomy,kolkko
collective,kollektiivinen
stupid,kollo
colloidal,kolloidinen
third,kolmas
some,kolmasluokkalainen
some,kolmastoista
some,kolmekymmentävuotias
thirtysomething,kolmekymppinen
some,kolmenkertainen
tripartite,kolmenkeskinen
some,kolmenlainen
some,kolmetoistavuotias
some,kolmihaarainen
tridentate,kolmihampainen
some,kolmihenkinen
tripodal,kolmijalkainen
some,kolmijäseninen
tripartite,kolmikantainen
some,kolmikerroksinen
trilingual,kolmikielinen
some,kolmikuinen
triangular,kolmikulmainen
some,kolmikuukautinen
some,kolmikymmenvuotias
some,kolmikymmenvuotinen
trifoliate,kolmilehtinen
some,kolminainen
some,kolminaisuusopillinen
tripolar,kolminapainen
triple,kolminkertainen
triangular,kolmiomainen
tripartite,kolmiosainen
tridental,kolmipiikkinen
some,kolmiportainen
some,kolmipäinen
some,kolmipäiväinen
trisyllabic,kolmitavuinen
tripetalous,kolmiterälehtinen
some,kolmituumainen
threedimensional,kolmiulotteinen
triphasic,kolmivaiheinen
some,kolmivaihejännite
some,kolmiviikkoinen
some,kolmiviivainen
some,kolmivuoroinen
some,kolmivuotias
triennial,kolmivuotinen
tricolor,kolmivärinen
some,kolmiyhteinen
tritonal,kolmiääninen
notchy,koloinen
colonialist,kolonialistinen
colossal,kolossaalinen
some,koltankielinen
some,koltanlappalainen
some,koltansaamelainen
some,kolttalappalainen
some,kolttasaamelainen
some,kolumbiaaninen
some,kolumbialainen
handsome,komea
bossy,komenteleva
communist,kommunistinen
compact,kompakti
some,kompaktimpi
unadorned,kompensoimaton
complex,kompleksikas
clumsy,kompura
mechanical,koneellinen
some,konekielinen
concave,konkaavi
concrete,konkreetti
concrete,konkreettinen
consecutive,konsekutiivinen
conservative,konservatiivinen
consistent,konsistentti
constant,konstantti
intricate,konstikas
constructive,konstruktiivinen
convex,konveksi
conventional,konventionaalinen
bulky,kookas
largish,kookkaanpuoleinen
comic,koominen
arrogant,kopea
some,kopernikaaninen
haughty,koppava
angiosperm,koppisiemeninen
stertorous,korahteleva
coral,korallinen
beautiful,korea
some,korealainen
some,koreankielinen
choreographic,koreografinen
some,korinttilainen
stertorous,koriseva
unadorned,koristelematon
unrepaired,korjaamaton
fixed,korjattu
unrepairable,korjauskelvoton
some,korkeaaktiivinen
tall,korkea
some,korkeahko
quality,korkealaatuinen
quality,korkealuokkainen
some,korkeatasoinen
some,kornilainen
some,koroton
correct,korrekti
corrupted,korruptoitunut
haughty,korskea
cortical,kortikaalinen
indispensable,korvaamaton
stipulate,korvakkeellinen
exstipulate,korvakkeeton
earless,korvaton
untouchable,koskematon
cosmetic,kosmeettinen
cosmic,kosminen
cosmological,kosmologinen
cosmopolitan,kosmopoliittinen
some,kosovolainen
moist,kostea
revengeful,kostonhimoinen
some,kotiinkuljetettu
domestic,kotimainen
homely,kotoinen
homely,kotoisa
endemic,kotoperäinen
hooked,koukkumainen
some,kouluikäinen
concrete,kouriintuntuva
hard,kova
hardcover,kovakantinen
heavyhanded,kovakourainen
some,kovankypsä
hapless,kovaonninen
loud,kovaääninen
concave,kovera
concavoconvex,koverankupera
craniosacral,kraniosakraalinen
choosy,kranttu
hung over,krapulainen
cratonic,kratoninen
creative,kreatiivinen
creationist,kreationistinen
some,kreikankielinen
some,kreikkalainen
some,kreikkalaisroomalainen
some,kreikkalaiskatolilainen
orthodox,kreikkalaiskatolinen
crazy,kreisi
some,kreivillinen
purple,kretliini
some,kriitillinen
critical,kriittinen
criminal,kriminaali
criminal,kriminaalinen
criminological,kriminologinen
some,kristadelfialainen
crystalline,kristallinen
crystal clear,kristallinkirkas
some,kristillinen
some,kristillisdemokraattinen
some,kristillismielinen
some,kristillissiveellinen
some,kristinuskoinen
some,kristitty
some,kristuskeskeinen
uncritical,kritiikitön
some,kroaatinkielinen
some,kroatialainen
some,kroatiankielinen
some,krokotiilikuvioinen
some,krokotiilinnahkainen
chromatic,kromaattinen
chromosomal,kromosomaalinen
some,kronkeli
chronological,kronologinen
some,kroonillinen
chronic,krooninen
crude,krouvi
uncrowned,kruunaamaton
some,kruununluontoinen
coronate,kruunupäinen
kitsch,kruusattu
some,kryotekninen
encrypted,kryptattu
cryptic,kryptinen
xenophobic,ksenofobinen
chthonic,ktooninen
cubistic,kubistinen
knotty,kuhmuinen
lacking fibrefiber,kuiduton
fibrous,kuituinen
dry,kuiva
dryish,kuivahko
dry,kuivakas
dryish,kuivakka
parched,kuivunut
enticing,kujeellinen
flowery,kukallinen
flowery,kukikas
defeated,kukistettu
flowery,kukkainen
some,kukkaisa
flowering,kukkiva
hilly,kukkulainen
culinary,kulinaarinen
passable,kulkukelpoinen
impassable,kulkukelvoton
epidemic,kulkutaudinomainen
angled,kulmallinen
angular,kulmikas
golden,kultainen
auriferous,kultapitoinen
intercultural,kulttuurienvälinen
cultural,kulttuurinen
worn,kulunut
some,kumara
some,kumarampi
some,kumarin
dull,kumea
rubbery,kuminen
odd,kumma
odd,kummallinen
some,kummallisempi
some,kummallisin
perplexing,kummastuttava
mediocre,kummoinen
cumulative,kumulatiivinen
some,kungfutselainen
royal,kuninkaallinen
municipal,kunnallinen
glorious,kunniakas
some,kunniallinen
honored,kunnianarvoinen
venerable,kunnianarvoisa
ambitious,kunnianhimoinen
venerable,kunnioitettava
honoured,kunnioitettu
respectful,kunnioittava
fit,kunnokas
proper,kunnollinen
castrated,kuohittu
fluffy,kuohkea
some,kuolemaantuomittu
some,kuolemanjälkeinen
dead tired,kuolemanväsynyt
immortal,kuolematon
fatal,kuolettava
moribund,kuoleva
mortal,kuolevainen
dead,kuollut
some,kuopiolainen
bumpy,kuoppainen
fashionable,kuosikas
copper,kuparinen
convex,kupera
some,kuperankovera
bubbly,kupliva
syphilitic,kuppainen
syphilitic,kuppatautinen
roundhead,kupukantainen
muddy,kurainen
current,kurantti
unruly,kuriton
poor,kurja
some,kurjempi
italic,kursivoitu
curvaceous,kurvikas
stained with piss,kusinen
some,kustavilainen
cutaneous,kutaaninen
some,kuteva
ticklish,kutiava
cuticular,kutikulaarinen
uninvited,kutsumaton
some,kuubalainen
some,kuudes
some,kuudestoista
some,kuufalainen
monthly,kuukausittainen
monthly,kuukautinen
clear,kuulakas
some,kuulakka
clear,kuulas
translucent,kuultava
famous,kuuluisa
some,kuuluisampi
hot,kuuma
hotblooded,kuumaverinen
feverless,kuumeeton
feverish,kuumeinen
some,kuumin
refractory,kuumuudenkestävä
deaf,kuuro
deafmute,kuuromykkä
hexapod,kuusijalkainen
hexagonal,kuusikulmainen
in hisher sixties,kuusikymppinen
sixfold,kuusinkertainen
some,kuusinumeroinen
some,kuusivuotias
moonlit,kuutamoinen
cubic centimeter,kuutioinen
cubelike,kuutiomainen
moonless,kuuton
figurative,kuvaannollinen
descriptive,kuvaileva
pictorial,kuvallinen
patterned,kuviollinen
imaginary,kuvitteellinen
disgusting,kuvottava
septillionth,kvadriljoonas
qualified,kvalifioitunut
qualitative,kvalitatiivinen
quantitative,kvantitatiivinen
quantized,kvantittunut
quartzose,kvartsinen
quartziferous,kvartsipitoinen
quaternary geological,kvartäärigeologinen
quaternary,kvartäärinen
some,kvasifilosofinen
quasiscientific,kvasitieteellinen
some,kveeninkielinen
cybernetic,kyberneettinen
some,kydötetty
some,kyinen
incapable,kykenemätön
able,kykenevä
content,kylläinen
tired,kyllästynyt
algid,kylmettynyt
cold,kylmä
coldish,kylmähkö
standoffish,kylmäkiskoinen
coldblooded,kylmäverinen
insatiable,kyltymätön
powdered,kylvöinen
some,kymmenes
tenfold,kymmenkertainen
tenfold,kymmenosainen
some,kymmenvuotias
some,kymriläinen
some,kymrinkielinen
subungual,kynnenalainen
nailless,kynnetön
some,kyproslainen
some,kypsempi
ripe,kypsä
helmeted,kypäräpäinen
some,kyrillinen
annoyed,kyrpiintynyt
questionable,kyseenalainen
in question,kyseinen
curious,kyseliäs
popular,kysytty
unskilled,kyvytön
tearful,kyyneleinen
some,kyynillinen
cynical,kyyninen
some,kyynisempi
some,kädellinen
handless,kädensijaton
handless,kädetön
some,käheäääninen
hoarse,käheä
callous,känsäinen
some,känsäkourainen
lame,känttyrä
surly,käreä
pointed,kärjekäs
acerbic,kärkevä
eager,kärkäs
patient,kärsivällinen
some,kärsivällisempi
some,kärsivällisin
cranky,kärttyisä
prickly,kärtyisä
tangible,käsinkosketeltava
handmade,käsintehty
conceptual,käsitteellinen
untreated,käsittelemätön
inexplicable,käsittämätön
authoritative,käskevä
handy,kätevä
handed,kätinen
handy,kätsi
handy,kätsy
abasic,kävelykyvytön
fermented,käynyt
acceptable,käypä
some,käyrempi
crooked,käyrä
curvilinear,käyräviivainen
userfriendly,käyttäjäystävällinen
unused,käyttämätön
usable,käyttökelpoinen
unusable,käyttökelvoton
in working order,käyttökuntoinen
practical,käytännöllinen
hot,käännetty
inverse,käänteinen
untranslatable,kääntämiskelvoton
snakelike,käärmemäinen
shit,kökkö
clumsy,kömpelö
some,köyhempi
poor,köyhä
light,köykäinen
climbing,köynneliäs
ropelike,köysimäinen
quality,laadukas
qualitative,laadullinen
some,laajaalainen
wide,laaja
some,laajahko
broadband,laajakaistainen
widespread,laajalle levinnyt
widescale,laajamittainen
flat,laakea
unabated,laantumaton
some,laatuinen
some,laatuisa
labial,labiaalinen
labile,labiili
gifted,lahjakas
untalented,lahjaton
incorruptible,lahjomaton
rotten,laho
some,lahtelainen
lean,laiha
slimming,laihduttava
some,laihempi
spotted,laikkuinen
spotted,laikukas
spotted,laikullinen
legal,laillinen
dilute,laimea
some,laimeahko
undiluted,laimentamaton
wavy,laineikas
some,lainkuuliainen
juridical,lainopillinen
legislative,lainsäädännöllinen
unlawful,lainvastainen
lazy,laiska
lazy,laiskanpulskea
some,laiteriippumaton
illegal,laiton
navy,laivastonsininen
rich in species,lajikas
rich in species,lajirikas
legislative,lakiasäätävä
legal,lakisääteinen
unending,lakkaamaton
laconic,lakoninen
laxative,laksatiivinen
some,laktoosiintolerantti
some,laktoositon
lactovegetarian,laktovegetaarinen
lacustrine,lakustrinen
laminar,laminaarinen
sheepish,lammasmainen
wireless,langaton
fallen,langennut
indomitable,lannistumaton
discouraged,lannistunut
some,laonkielinen
some,laosilainen
childish,lapsekas
childish,lapsellinen
babyfaced,lapsenkasvoinen
childish,lapsenmielinen
filial,lapsenomainen
childless,lapseton
childsafe,lapsiturvallinen
some,lasikuituinen
glassy,lasimainen
glassy,lasinen
uncounted,laskematon
intravenous,laskimonsisäinen
fluted,laskostettu
numerate,laskutaitoinen
some,lasvegasilainen
latent,latentti
some,latinainen
some,latinalainen
some,latinalaisamerikkalainen
flatfooted,lattajalkainen
flat,lattana
flatchested,lattarintainen
flat,lattea
some,latvialainen
some,lauantainen
mild,lauha
temperate,lauhkea
some,laukullinen
merciful,laupias
wide,lavea
legal,legaalinen
legendary,legendaarinen
legitimate,legitiimi
leafless,lehdetön
cut,leikattu
transverse,leikkaava
playful,leikkisä
sad,leino
breadless,leivätön
lexical,leksikaalinen
amorous,lemmekäs
aphrodisiac,lempeä nostattava
lenient,lempeä
some,leniniläinen
crooked,lenko
lively,lennokas
airworthy,lentokelpoinen
flightless,lentokyvytön
balmy,leppeä
mild,leppoisa
relentless,leppymätön
some,lestadiolainen
boastful,leuhka
balmy,leuto
wide,leveä
broadleaved,leveälehtinen
widebodied,leveärunkoinen
calm,levollinen
wide,levyinen
phycological,levätieteellinen
some,libanonilainen
liberal,liberaali
liberal,liberaalinen
liberal,liberalistinen
some,libyalainen
smug,liehakas
smug,liehakka
flaming,liekehtivä
some,liekitetty
cylindrical,liereä
cylindrical,lieriömäinen
some,liettualainen
mild,lievä
meaty,lihainen
fleshy,lihaisa
meaty,lihakas
muscular,lihaksekas
beefy,lihaksikas
fleshly,lihallinen
fat,lihava
some,lihavampi
fattening,lihottava
excessive,liiallinen
hyperacid,liikahappoinen
obese,liikalihava
economic,liiketaloudellinen
movable,liikuteltava
moving,liikuttava
touched,liikuttunut
lilac,liila
agglutinate,liimattu
exaggerated,liioiteltu
some,liipaisinherkkä
some,liipattu
some,liittokohtainen
unallied,liittoutumaton
allied,liittoutunut
cretaceous,liitukautinen
some,liiviläinen
dirty,likainen
some,likaisempi
approximate,likiarvoinen
approximate,likimääräinen
myopic,likinäköinen
soaking wet,likomärkä
liquid,likvidi
some,lila
slimy,limainen
limbic,limbinen
some,limisaumainen
linear,lineaarinen
linguistic,lingvistinen
streamlined,linjakas
ornithological,lintutieteellinen
slick,lipevä
fertile,lisääntymiskykyinen
infertile,lisääntymiskyvytön
lithographic,litografinen
flat,litteä
liturgic,liturginen
dissolved,liuennut
slippery,liukas
soluble,liukeneva
soluble,liukoinen
logarithmic,logaritminen
logistical,logistinen
hopeless,lohduton
some,loimukoivuinen
shining,loistava
glorious,loistelias
glamorous,loistokas
distant,loitto
gentle,loiva
loyal,lojaali
loyal,lojaalinen
local,lokaali
local,lokaalinen
some,lokakuinen
some,lombardialainen
some,lontoolainen
some,loogillinen
logical,looginen
endless,loppumaton
final,lopullinen
endless,loputon
some,losangelesilainen
some,losilainen
insulting,loukkaava
southwestern,lounainen
legible,luettava
deceptive,luihu
bony,luinen
bony,luiseva
slanted,luiska
firm,luja
countless,lukematon
subarachnoid,lukinkalvonalainen
illiterate,luku ja kirjoitustaidoton
numerous,lukuinen
numerous,lukuisa
readable,lukukelpoinen
illegible,lukukelvoton
numerical,lukumääräinen
illiterate,lukutaidoton
literate,lukutaitoinen
snowless,lumeton
snowcapped,lumihuippuinen
snowy,luminen
snowblind,lumisokea
bewitched,lumottu
bulletproof,luodinkestävä
some,luokkatietoinen
inaccessible,luoksepääsemätön
cavelike,luolamainen
lidless,luometon
some,luominen
natural,luonnikas
natural,luonnollinen
natural,luonnonmukainen
natural,luonnonvärinen
unnatural,luonnoton
natural,luontainen
lifelike,luonteikas
natural,luonteva
natured,luontoinen
repulsive,luotaantyöntävä
northwestern,luoteinen
reliable,luotettava
confidential,luottamuksellinen
trustful,luottavainen
creditworthy,luottokelpoinen
creative,luova
some,luovin
promising,lupaava
some,lupsakas
jovial,lupsakka
some,luterilainen
cute,lutuinen
probable,luultava
bony,luumainen
bone hard,luunkova
boneheaded,luupäinen
skeletal,luurankomainen
boneless,luuton
in the gristle,luutumaton
permissible,luvallinen
subject to license,luvanvarainen
unauthorized,luvaton
countable,luvullinen
uncountable,luvuton
unabridged,lyhentämätön
short,lyhkäinen
some,lyhyehkö
some,lyhyenläntä
short,lyhyt
brief,lyhytaikainen
some,lyhythihainen
shortlived,lyhytikäinen
shorthaired,lyhytkarvainen
shortsighted,lyhytnäköinen
concise,lyhytsanainen
leaded,lyijypitoinen
unleaded,lyijytön
lymphatic,lymfaattinen
droll,lystikäs
close,läheinen
some,läheisempi
or vaikeasti with difficulty,lähestyttävä
some,lähin
indelible,lähtemätön
spotted,läikikäs
spotty,läiskikäs
warm,lämmin
warmblooded,lämminverinen
heatproof,lämmönkestävä
warm,lämpöinen
bowlegged,länkisäärinen
some,lännempi
western european,länsieurooppalainen
occidental,länsimaalainen
western,länsimainen
western,läntinen
some,läntisempi
thorough,läpikotainen
opaque,läpikuultamaton
translucent,läpikuultava
soaked,läpimärkä
opaque,läpinäkymätön
transparent,läpinäkyvä
impenetrable,läpitunkematon
penetrating,läpitunkeva
fat,läski
present,läsnä oleva
flatfooted,lättäjalkainen
flat,lättänä
medical,lääketieteellinen
alternative term for vetel,löllö
inefficient,löperö
talkative,lörppö
alternative term for veltto,lötkö
loose,löyhä
lax,löyhäkätinen
stupid,löyhäpäinen
some,löyhärakenteinen
loose mouthed,löyhäsuinen
loose,löyhätapainen
stupid,löylynlyömä
soft,löysä
softish,löysähkö
alternative term for lyhpinen,löysäpäinen
unfound,löytymätön
magical,maaginen
worldly,maailmallinen
some,maailmankatsomuksellinen
some,maailmankuulu
worldwide,maailmanlaajuinen
geocentric,maakeskeinen
geocentric,maakeskinen
provincial,maakunnallinen
unpainted,maalaamaton
rural,maalaismainen
picturesque,maalauksellinen
painty,maalinen
some,maaliskuinen
paintless,maaliton
secular,maallinen
secular,maallistunut
underground,maanalainen
some,maanantainen
manic,maaninen
some,maanisdepressiivinen
terrestrial,maankaltainen
famous,maankuulu
landward,maanpuoleinen
aboveground,maanpäällinen
geographic,maantieteellinen
some,maaseutumainen
rural,maatiaismainen
landless,maaton
some,macaolainen
machiavellian,machiavellilainen
some,machiavelliläinen
machiavellian,machiavellimainen
machiavellian,machiavellistinen
macho,macho
some,madagaskarilainen
some,madonnamainen
some,madonsyömä
magmatic,magmaattinen
nonmagnetic,magneetiton
magnetic,magneettinen
unmagnetized,magnetoitumaton
some,mahakas
mighty,mahdikas
possible,mahdollinen
impossible,mahdoton
sappy,mahlainen
barren,maho
grand,mahtava
grandiloquent,mahtipontinen
milky white,maidonvalkea
some,mainehikas
renowned,maineikas
worldly,mainen
excellent,mainio
expressing flattery,mairea
drunk,maistanut
tasty,maistuva
tasty,maistuvainen
white as milk,maitoinen
milky,maitomainen
majestic,majesteettinen
mayonnaisey,majoneesinen
macabre,makaaberi
sweet,makea
some,makedonialainen
sweet,makee
sweetened,makeutettu
sausagelike,makkaramainen
tasty,makoisa
macrobiotic,makrobioottinen
macroscopic,makroskooppinen
unpaid,maksamaton
maximal,maksimaalinen
insolvent,maksukyvytön
some,maksullinen
free,maksuton
some,makuinen
some,malaijilainen
some,malaijinkielinen
some,malesialainen
malignant,maligni
some,malilainen
malicious,malisiöösi
exemplary,mallikas
rich in ore,malmikas
rich in ore,malmirikas
some,maltalainen
in maltese,maltankielinen
moderate,maltillinen
impatient,maltiton
impatient,malttamaton
mammoth,mammuttimainen
mannered,maneerinen
some,manikealainen
some,mannerkiinalainen
intercontinental,mannertenvälinen
strawberryish,mansikkainen
continental,mantereinen
some,mantšurialainen
manual,manuaalinen
some,maolainen
some,marinkielinen
some,marinoitu
peevish,mariseva
some,marjainen
rich in berries,marjaisa
some,marksistinen
some,marmorinen
some,marokkolainen
dead,marras
some,marraskuinen
martian,marsilainen
infertile,marto
some,marxilainen
depressing,masentava
depressed,masentunut
masculine,maskuliini
masculine,maskuliininen
masochistic,masokistinen
massive,massiivinen
low,matala
some,matalahiilihydraattinen
some,matalampi
lowbrow,matalaotsainen
mathematical,matemaattinen
material,materiaalinen
materialistic,materialistinen
wormy,matoinen
matriarchal,matriarkaalinen
matrilineal,matrilineaarinen
matte,matta
tasty,maukas
moorish,maurilainen
unflavored,maustamaton
tasteless,mauton
some,meedialainen
juicy,mehevä
juicy,mehuisa
juicy,mehukas
mechanical,mekaaninen
mechanistic,mekanistinen
some,meksikolainen
some,melanesialainen
melancholy,melankolinen
considerable,melkoinen
melodic,melodinen
melodramatic,melodramaattinen
ductile,melto
noisy,meluisa
noiseless,meluton
memetic,memeettinen
some,mendelistinen
successful,menestyksekäs
successful,menestyksellinen
unsuccessful,menestyksetön
unsuccessful,menestymätön
successful,menestynyt
successful,menestyvä
procedural,menetelmällinen
active,menevä
menopausal,menopausaalinen
some,mensalainen
mental,mentaalinen
marine,merellinen
submarine,merenalainen
seaward,merenpuoleinen
ultramarine,merensininen
overseas,merentakainen
marine ecology,meriekologia
seaworthy,merikelpoinen
unseaworthy,merikelvoton
seasick,merisairas
naval,merisotilaallinen
some,merjalainen
peculiar,merkillinen
significant,merkitsevä
significant,merkittävä
meaningful,merkityksekäs
insignificant,merkityksetön
some,mesoarkeeinen
some,mesoliittinen
some,mesotsooinen
messianic,messiaaninen
brass,messinginvärinen
brass,messinkinen
metabolic,metabolinen
metaphoric,metaforinen
metaphysical,metafyysinen
metallic,metallinen
metamorphic,metamorfinen
nice,metka
some,metodistinen
methodological,metodologinen
metric,metrinen
metrological,metrologinen
forested,metsäinen
forestless,metsätön
some,meänkielinen
some,michiganilainen
midi,midipituinen
manly,miehekäs
brave,miehevä
manly,miehinen
manly,miehuullinen
memorable,mieleenpainuva
agreeable,mieleinen
reasonable,mielekäs
uninteresting,mielenkiinnoton
interesting,mielenkiintoinen
concerning mental health,mielenterveydellinen
insane,mielenvikainen
mindless,mieletön
imaginative,mielikuvituksekas
fantastic,mielikuvituksellinen
insane,mielipuolinen
some,mielisairas
some,mielitautinen
arbitrary,mielivaltainen
pleasant,miellyttävä
pleasant,mieluisa
virile,mieskuntoinen
manlike,miesmäinen
male,miespuolinen
mild,mieto
pensive,mietteliäs
mimetic,miiminen
negative,miinusmerkkinen
microelectromechanical,mikroelektromekaaninen
microchemical,mikrokemiallinen
microcosmic,mikrokosminen
microscopic,mikroskooppinen
militant,militantti
militaristic,militaristinen
billionfold,miljardikertainen
millionfold,miljoonakertainen
some,miljoonas
some,millainen
very sensitive,mimoosamainen
some,mineraalinen
some,mineraalipitoinen
mineralogical,mineraloginen
some,miniatyyrikokoinen
minimal,minimaalinen
minimalistic,minimalistinen
some,minkälainen
whatsoever,minkäänlainen
some,minolainen
some,minämuotoinen
some,mioseenikautinen
misanthropic,misantrooppinen
misogynistic,misogyyninen
measurable,mitallinen
mitochondrial,mitokondriaalinen
immeasurable,mittaamaton
some,mittainen
large,mittava
puny,mitätön
bland,mitäänsanomaton
mobile,mobiili
modal,modaalinen
modern,moderni
modernistic,modernistinen
modular,modulaarinen
some,moinen
hefty,mojova
damned,mokoma
mutual,molemminpuolinen
ambidextrous,molempikätinen
some,monacolainen
multilateral,monenkeskinen
some,monenlainen
monetary,monetaarinen
some,mongolialainen
some,mongolidinen
some,mongolilainen
some,mongolinkielinen
some,monias
polygamous,moniavioinen
polygamous,moniaviollinen
multitrillion,monibiljoonainen
branchy,monihaarainen
polytheistic,monijumalainen
multinational,monikansallinen
multifaceted,monikasvoinen
multilayered,monikerroksinen
multilingual,monikielinen
in plural form,monikkomuotoinen
plural,monikollinen
multicultured,monikulttuurinen
ambiguous,monikäsitteinen
multipurpose,monikäyttöinen
equivocal,monimerkityksinen
multibillion,monimiljardinen
multimillion,monimiljoonainen
diverse,monimuotoinen
complex,monimutkainen
diverse,moninainen
multipolar,moninapainen
multiple,moninkertainen
versatile,monipuolinen
equivocal,moniselitteinen
multipage,monisivuinen
multicellular,monisoluinen
multifaceted,monisärmäinen
multifaceted,monitahoinen
some,monitaitoinen
multidisciplinary,monitieteinen
multifunctional,monitoiminen
polyunsaturated,monityydyttymätön
multidimensional,moniulotteinen
multiyear,monivuotinen
some,monivärinen
mono,mono
monophonic,monofoninen
monophyletic,monofyleettinen
monogamous,monogaaminen
monogenetic,monogeneettinen
monogynous,monogyyninen
monoclonal,monoklonaalinen
monochromatic,monokromaattinen
monolithic,monoliittinen
monopolistic,monopolistinen
monotheistic,monoteistinen
monotonic,monotoninen
monotypic,monotyyppinen
some,montenegrolainen
monumental,monumentaalinen
moral,moraalinen
immoral,moraaliton
moralistic,moralistinen
some,mordvalainen
some,mordvankielinen
morphological,morfologinen
some,mosambikilainen
some,moskovalainen
motile,motiili
unmotivated,motivoimaton
motivated,motivoitu
motivated,motivoitunut
motoric,motorinen
boorish,moukkamainen
some,muhamettilainen
some,muhea
stately,muhkea
sugary,muikea
ancient,muinainen
memorable,muistoisa
compelling,mukaansatempaava
consistent,mukainen
malleable,mukautuvainen
nice,mukava
decent,mukiinmenevä
some,mulkosilmäinen
earthy,multainen
