,Infinitive(eng),Infinitive(FI),examples,person,positive,negative
5389,chat,jutella,(passive) were walking,passiivi,juteltiin,ei juteltu
5390,chat,jutella,I had walked,minä,olin jutellut,en ollut jutellut
5391,chat,jutella,You had walked,sinä,olit jutellut,et ollut jutellut
5392,chat,jutella,He/she had walked,hän,oli jutellut,ei ollut jutellut
5393,chat,jutella,We had walked,me,olimme jutelleet,emme olleet jutelleet
5394,chat,jutella,You(plural/repectful) had walked,te,olitte jutelleet,ette olleet jutelleet
5395,chat,jutella,They had walked,he,olivat jutelleet,eivät olleet jutelleet
5396,chat,jutella,(passive) had walked,passiivi,oli juteltu,ei ollut juteltu
5397,chat,jutustaa,,,,
5398,chitchat,jutustella,I am walking,minä,jutustelen,en jutustele
5399,chitchat,jutustella,you are walking,sinä,jutustelet,et jutustele
5400,chitchat,jutustella,he/she is walking,hän,jutustelee,ei jutustele
5401,chitchat,jutustella,we are walking,me,jutustelemme,emme jutustele
5402,chitchat,jutustella,you(plural/respectful) are walking,te,jutustelette,ette jutustele
5403,chitchat,jutustella,they are walking,he,jutustelevat,eivät jutustele
5404,chitchat,jutustella,(passive) walking,passiivi,jutustellaan,ei jutustella
5405,chitchat,jutustella,I walked,minä,olen jutustellut,en ole jutustellut
5406,chitchat,jutustella,You walked,sinä,olet jutustellut,et ole jutustellut
5407,chitchat,jutustella,he/she walked,hän,on jutustellut,ei ole jutustellut
5408,chitchat,jutustella,we walked,me,olemme jutustelleet,emme ole jutustelleet
5409,chitchat,jutustella,you(plural/respectful) walked,te,olette jutustelleet,ette ole jutustelleet
5410,chitchat,jutustella,they walked,he,ovat jutustelleet,eivät ole jutustelleet
5411,chitchat,jutustella,(passive) walked,passiivi,on jutusteltu,ei ole jutusteltu
5412,chitchat,jutustella,I was walking,minä,jutustelin,en jutustellut
5413,chitchat,jutustella,You were walking,sinä,jutustelit,et jutustellut
5414,chitchat,jutustella,he/she was walking,hän,jutusteli,ei jutustellut
5415,chitchat,jutustella,we were walking,me,jutustelimme,emme jutustelleet
5416,chitchat,jutustella,you(plural/respectful) were walking,te,jutustelitte,ette jutustelleet
5417,chitchat,jutustella,they were walking,he,jutustelivat,eivät jutustelleet
5418,chitchat,jutustella,(passive) were walking,passiivi,jutusteltiin,ei jutusteltu
5419,chitchat,jutustella,I had walked,minä,olin jutustellut,en ollut jutustellut
5420,chitchat,jutustella,You had walked,sinä,olit jutustellut,et ollut jutustellut
5421,chitchat,jutustella,He/she had walked,hän,oli jutustellut,ei ollut jutustellut
5422,chitchat,jutustella,We had walked,me,olimme jutustelleet,emme olleet jutustelleet
5423,chitchat,jutustella,You(plural/repectful) had walked,te,olitte jutustelleet,ette olleet jutustelleet
5424,chitchat,jutustella,They had walked,he,olivat jutustelleet,eivät olleet jutustelleet
5425,chitchat,jutustella,(passive) had walked,passiivi,oli jutusteltu,ei ollut jutusteltu
5426,interview,jututtaa,,,,
5427,grow roots,juurehtia,,,,
5428,uproot,juuria,I am walking,minä,juurin,en juuri
5429,uproot,juuria,you are walking,sinä,juurit,et juuri
5430,uproot,juuria,he/she is walking,hän,juurii,ei juuri
5431,uproot,juuria,we are walking,me,juurimme,emme juuri
5432,uproot,juuria,you(plural/respectful) are walking,te,juuritte,ette juuri
5433,uproot,juuria,they are walking,he,juurivat,eivät juuri
5434,uproot,juuria,(passive) walking,passiivi,juuritaan,ei juurita
5435,uproot,juuria,I walked,minä,olen juurinut,en ole juurinut
5436,uproot,juuria,You walked,sinä,olet juurinut,et ole juurinut
5437,uproot,juuria,he/she walked,hän,on juurinut,ei ole juurinut
5438,uproot,juuria,we walked,me,olemme juurineet,emme ole juurineet
5439,uproot,juuria,you(plural/respectful) walked,te,olette juurineet,ette ole juurineet
5440,uproot,juuria,they walked,he,ovat juurineet,eivät ole juurineet
5441,uproot,juuria,(passive) walked,passiivi,on juurittu,ei ole juurittu
5442,uproot,juuria,I was walking,minä,juurin,en juurinut
5443,uproot,juuria,You were walking,sinä,juurit,et juurinut
5444,uproot,juuria,he/she was walking,hän,juuri,ei juurinut
5445,uproot,juuria,we were walking,me,juurimme,emme juurineet
5446,uproot,juuria,you(plural/respectful) were walking,te,juuritte,ette juurineet
5447,uproot,juuria,they were walking,he,juurivat,eivät juurineet
5448,uproot,juuria,(passive) were walking,passiivi,juurittiin,ei juurittu
5449,uproot,juuria,I had walked,minä,olin juurinut,en ollut juurinut
5450,uproot,juuria,You had walked,sinä,olit juurinut,et ollut juurinut
5451,uproot,juuria,He/she had walked,hän,oli juurinut,ei ollut juurinut
5452,uproot,juuria,We had walked,me,olimme juurineet,emme olleet juurineet
5453,uproot,juuria,You(plural/repectful) had walked,te,olitte juurineet,ette olleet juurineet
5454,uproot,juuria,They had walked,he,olivat juurineet,eivät olleet juurineet
5455,uproot,juuria,(passive) had walked,passiivi,oli juurittu,ei ollut juurittu
5456,do,juurittaa,,,,
5457,make take root,juurruttaa,,,,
5458,do,juurtaa,I am walking,minä,juurran,en juurra
5459,do,juurtaa,you are walking,sinä,juurrat,et juurra
5460,do,juurtaa,he/she is walking,hän,juurtaa,ei juurra
5461,do,juurtaa,we are walking,me,juurramme,emme juurra
5462,do,juurtaa,you(plural/respectful) are walking,te,juurratte,ette juurra
5463,do,juurtaa,they are walking,he,juurtavat,eivät juurra
5464,do,juurtaa,(passive) walking,passiivi,juurretaan,ei juurreta
5465,do,juurtaa,I walked,minä,olen juurtanut,en ole juurtanut
5466,do,juurtaa,You walked,sinä,olet juurtanut,et ole juurtanut
5467,do,juurtaa,he/she walked,hän,on juurtanut,ei ole juurtanut
5468,do,juurtaa,we walked,me,olemme juurtaneet,emme ole juurtaneet
5469,do,juurtaa,you(plural/respectful) walked,te,olette juurtaneet,ette ole juurtaneet
5470,do,juurtaa,they walked,he,ovat juurtaneet,eivät ole juurtaneet
5471,do,juurtaa,(passive) walked,passiivi,on juurrettu,ei ole juurrettu
5472,do,juurtaa,I was walking,minä,juursin,en juurtanut
5473,do,juurtaa,You were walking,sinä,juursit,et juurtanut
5474,do,juurtaa,he/she was walking,hän,juursi,ei juurtanut
5475,do,juurtaa,we were walking,me,juursimme,emme juurtaneet
5476,do,juurtaa,you(plural/respectful) were walking,te,juursitte,ette juurtaneet
5477,do,juurtaa,they were walking,he,juursivat,eivät juurtaneet
5478,do,juurtaa,(passive) were walking,passiivi,juurrettiin,ei juurrettu
5479,do,juurtaa,I had walked,minä,olin juurtanut,en ollut juurtanut
5480,do,juurtaa,You had walked,sinä,olit juurtanut,et ollut juurtanut
5481,do,juurtaa,He/she had walked,hän,oli juurtanut,ei ollut juurtanut
5482,do,juurtaa,We had walked,me,olimme juurtaneet,emme olleet juurtaneet
5483,do,juurtaa,You(plural/repectful) had walked,te,olitte juurtaneet,ette olleet juurtaneet
5484,do,juurtaa,They had walked,he,olivat juurtaneet,eivät olleet juurtaneet
5485,do,juurtaa,(passive) had walked,passiivi,oli juurrettu,ei ollut juurrettu
5486,take root,juurtua,I am walking,minä,juurrun,en juurru
5487,take root,juurtua,you are walking,sinä,juurrut,et juurru
5488,take root,juurtua,he/she is walking,hän,juurtuu,ei juurru
5489,take root,juurtua,we are walking,me,juurrumme,emme juurru
5490,take root,juurtua,you(plural/respectful) are walking,te,juurrutte,ette juurru
5491,take root,juurtua,they are walking,he,juurtuvat,eivät juurru
5492,take root,juurtua,(passive) walking,passiivi,juurrutaan,ei juurruta
5493,take root,juurtua,I walked,minä,olen juurtunut,en ole juurtunut
5494,take root,juurtua,You walked,sinä,olet juurtunut,et ole juurtunut
5495,take root,juurtua,he/she walked,hän,on juurtunut,ei ole juurtunut
5496,take root,juurtua,we walked,me,olemme juurtuneet,emme ole juurtuneet
5497,take root,juurtua,you(plural/respectful) walked,te,olette juurtuneet,ette ole juurtuneet
5498,take root,juurtua,they walked,he,ovat juurtuneet,eivät ole juurtuneet
5499,take root,juurtua,(passive) walked,passiivi,on juurruttu,ei ole juurruttu
5500,take root,juurtua,I was walking,minä,juurruin,en juurtunut
5501,take root,juurtua,You were walking,sinä,juurruit,et juurtunut
5502,take root,juurtua,he/she was walking,hän,juurtui,ei juurtunut
5503,take root,juurtua,we were walking,me,juurruimme,emme juurtuneet
5504,take root,juurtua,you(plural/respectful) were walking,te,juurruitte,ette juurtuneet
5505,take root,juurtua,they were walking,he,juurtuivat,eivät juurtuneet
5506,take root,juurtua,(passive) were walking,passiivi,juurruttiin,ei juurruttu
5507,take root,juurtua,I had walked,minä,olin juurtunut,en ollut juurtunut
5508,take root,juurtua,You had walked,sinä,olit juurtunut,et ollut juurtunut
5509,take root,juurtua,He/she had walked,hän,oli juurtunut,ei ollut juurtunut
5510,take root,juurtua,We had walked,me,olimme juurtuneet,emme olleet juurtuneet
5511,take root,juurtua,You(plural/repectful) had walked,te,olitte juurtuneet,ette olleet juurtuneet
5512,take root,juurtua,They had walked,he,olivat juurtuneet,eivät olleet juurtuneet
5513,take root,juurtua,(passive) had walked,passiivi,oli juurruttu,ei ollut juurruttu
5514,curdle,juustottua,I am walking,minä,juustotun,en juustotu
5515,curdle,juustottua,you are walking,sinä,juustotut,et juustotu
5516,curdle,juustottua,he/she is walking,hän,juustottuu,ei juustotu
5517,curdle,juustottua,we are walking,me,juustotumme,emme juustotu
5518,curdle,juustottua,you(plural/respectful) are walking,te,juustotutte,ette juustotu
5519,curdle,juustottua,they are walking,he,juustottuvat,eivät juustotu
5520,curdle,juustottua,(passive) walking,passiivi,juustotutaan,ei juustotuta
5521,curdle,juustottua,I walked,minä,olen juustottunut,en ole juustottunut
5522,curdle,juustottua,You walked,sinä,olet juustottunut,et ole juustottunut
5523,curdle,juustottua,he/she walked,hän,on juustottunut,ei ole juustottunut
5524,curdle,juustottua,we walked,me,olemme juustottuneet,emme ole juustottuneet
5525,curdle,juustottua,you(plural/respectful) walked,te,olette juustottuneet,ette ole juustottuneet
5526,curdle,juustottua,they walked,he,ovat juustottuneet,eivät ole juustottuneet
5527,curdle,juustottua,(passive) walked,passiivi,on juustotuttu,ei ole juustotuttu
5528,curdle,juustottua,I was walking,minä,juustotuin,en juustottunut
5529,curdle,juustottua,You were walking,sinä,juustotuit,et juustottunut
5530,curdle,juustottua,he/she was walking,hän,juustottui,ei juustottunut
5531,curdle,juustottua,we were walking,me,juustotuimme,emme juustottuneet
5532,curdle,juustottua,you(plural/respectful) were walking,te,juustotuitte,ette juustottuneet
5533,curdle,juustottua,they were walking,he,juustottuivat,eivät juustottuneet
5534,curdle,juustottua,(passive) were walking,passiivi,juustotuttiin,ei juustotuttu
5535,curdle,juustottua,I had walked,minä,olin juustottunut,en ollut juustottunut
5536,curdle,juustottua,You had walked,sinä,olit juustottunut,et ollut juustottunut
5537,curdle,juustottua,He/she had walked,hän,oli juustottunut,ei ollut juustottunut
5538,curdle,juustottua,We had walked,me,olimme juustottuneet,emme olleet juustottuneet
5539,curdle,juustottua,You(plural/repectful) had walked,te,olitte juustottuneet,ette olleet juustottuneet
5540,curdle,juustottua,They had walked,he,olivat juustottuneet,eivät olleet juustottuneet
5541,curdle,juustottua,(passive) had walked,passiivi,oli juustotuttu,ei ollut juustotuttu
5542,curdle,juustouttaa,,,,
5543,curdle,juustoutua,I am walking,minä,juustoudun,en juustoudu
5544,curdle,juustoutua,you are walking,sinä,juustoudut,et juustoudu
5545,curdle,juustoutua,he/she is walking,hän,juustoutuu,ei juustoudu
5546,curdle,juustoutua,we are walking,me,juustoudumme,emme juustoudu
5547,curdle,juustoutua,you(plural/respectful) are walking,te,juustoudutte,ette juustoudu
5548,curdle,juustoutua,they are walking,he,juustoutuvat,eivät juustoudu
5549,curdle,juustoutua,(passive) walking,passiivi,juustoudutaan,ei juustouduta
5550,curdle,juustoutua,I walked,minä,olen juustoutunut,en ole juustoutunut
5551,curdle,juustoutua,You walked,sinä,olet juustoutunut,et ole juustoutunut
5552,curdle,juustoutua,he/she walked,hän,on juustoutunut,ei ole juustoutunut
5553,curdle,juustoutua,we walked,me,olemme juustoutuneet,emme ole juustoutuneet
5554,curdle,juustoutua,you(plural/respectful) walked,te,olette juustoutuneet,ette ole juustoutuneet
5555,curdle,juustoutua,they walked,he,ovat juustoutuneet,eivät ole juustoutuneet
5556,curdle,juustoutua,(passive) walked,passiivi,on juustouduttu,ei ole juustouduttu
5557,curdle,juustoutua,I was walking,minä,juustouduin,en juustoutunut
5558,curdle,juustoutua,You were walking,sinä,juustouduit,et juustoutunut
5559,curdle,juustoutua,he/she was walking,hän,juustoutui,ei juustoutunut
5560,curdle,juustoutua,we were walking,me,juustouduimme,emme juustoutuneet
5561,curdle,juustoutua,you(plural/respectful) were walking,te,juustouduitte,ette juustoutuneet
5562,curdle,juustoutua,they were walking,he,juustoutuivat,eivät juustoutuneet
5563,curdle,juustoutua,(passive) were walking,passiivi,juustouduttiin,ei juustouduttu
5564,curdle,juustoutua,I had walked,minä,olin juustoutunut,en ollut juustoutunut
5565,curdle,juustoutua,You had walked,sinä,olit juustoutunut,et ollut juustoutunut
5566,curdle,juustoutua,He/she had walked,hän,oli juustoutunut,ei ollut juustoutunut
5567,curdle,juustoutua,We had walked,me,olimme juustoutuneet,emme olleet juustoutuneet
5568,curdle,juustoutua,You(plural/repectful) had walked,te,olitte juustoutuneet,ette olleet juustoutuneet
5569,curdle,juustoutua,They had walked,he,olivat juustoutuneet,eivät olleet juustoutuneet
5570,curdle,juustoutua,(passive) had walked,passiivi,oli juustouduttu,ei ollut juustouduttu
5571,get stuckcaughtjammed,juuttua,I am walking,minä,juutun,en juutu
5572,get stuckcaughtjammed,juuttua,you are walking,sinä,juutut,et juutu
5573,get stuckcaughtjammed,juuttua,he/she is walking,hän,juuttuu,ei juutu
5574,get stuckcaughtjammed,juuttua,we are walking,me,juutumme,emme juutu
5575,get stuckcaughtjammed,juuttua,you(plural/respectful) are walking,te,juututte,ette juutu
5576,get stuckcaughtjammed,juuttua,they are walking,he,juuttuvat,eivät juutu
5577,get stuckcaughtjammed,juuttua,(passive) walking,passiivi,juututaan,ei juututa
5578,get stuckcaughtjammed,juuttua,I walked,minä,olen juuttunut,en ole juuttunut
5579,get stuckcaughtjammed,juuttua,You walked,sinä,olet juuttunut,et ole juuttunut
5580,get stuckcaughtjammed,juuttua,he/she walked,hän,on juuttunut,ei ole juuttunut
5581,get stuckcaughtjammed,juuttua,we walked,me,olemme juuttuneet,emme ole juuttuneet
5582,get stuckcaughtjammed,juuttua,you(plural/respectful) walked,te,olette juuttuneet,ette ole juuttuneet
5583,get stuckcaughtjammed,juuttua,they walked,he,ovat juuttuneet,eivät ole juuttuneet
5584,get stuckcaughtjammed,juuttua,(passive) walked,passiivi,on juututtu,ei ole juututtu
5585,get stuckcaughtjammed,juuttua,I was walking,minä,juutuin,en juuttunut
5586,get stuckcaughtjammed,juuttua,You were walking,sinä,juutuit,et juuttunut
5587,get stuckcaughtjammed,juuttua,he/she was walking,hän,juuttui,ei juuttunut
5588,get stuckcaughtjammed,juuttua,we were walking,me,juutuimme,emme juuttuneet
5589,get stuckcaughtjammed,juuttua,you(plural/respectful) were walking,te,juutuitte,ette juuttuneet
5590,get stuckcaughtjammed,juuttua,they were walking,he,juuttuivat,eivät juuttuneet
5591,get stuckcaughtjammed,juuttua,(passive) were walking,passiivi,juututtiin,ei juututtu
5592,get stuckcaughtjammed,juuttua,I had walked,minä,olin juuttunut,en ollut juuttunut
5593,get stuckcaughtjammed,juuttua,You had walked,sinä,olit juuttunut,et ollut juuttunut
5594,get stuckcaughtjammed,juuttua,He/she had walked,hän,oli juuttunut,ei ollut juuttunut
5595,get stuckcaughtjammed,juuttua,We had walked,me,olimme juuttuneet,emme olleet juuttuneet
5596,get stuckcaughtjammed,juuttua,You(plural/repectful) had walked,te,olitte juuttuneet,ette olleet juuttuneet
5597,get stuckcaughtjammed,juuttua,They had walked,he,olivat juuttuneet,eivät olleet juuttuneet
5598,get stuckcaughtjammed,juuttua,(passive) had walked,passiivi,oli juututtu,ei ollut juututtu
5599,english,jydätä,,,,
5600,do,jykertää,,,,
5601,become more rugged,jylhetä,,,,
5602,become more rugged,jylhistyä,,,,
5603,rumble,jylistä,,,,
5604,take over,jyllätä,,,,
5605,rumble,jymistä,,,,
5606,english,jymistää,,,,
5607,english,jymähdellä,,,,
5608,thud,jymähtää,,,,
5609,english,jymäytellä,,,,
5610,thud,jymäyttää,,,,
5611,scrub,jynssätä,,,,
5612,rumble,jyristellä,,,,
5613,rumble,jyristä,,,,
5614,english,jyristää,,,,
5615,english,jyrisyttää,,,,
5616,steepen,jyrkentyä,,,,
5617,steepen,jyrkentää,,,,
5618,steepen,jyrketä,,,,
5619,steepen,jyrkistyä,,,,
5620,steepen,jyrkistää,,,,
5621,english,jyrrätä,,,,
5622,gnaw,jyrsiä,,,,
5623,english,jyrytä,,,,
5624,english,jyryyttää,,,,
5625,thunder,jyrähdellä,,,,
5626,thunder,jyrähtää,,,,
5627,roll,jyrätä,,,,
5628,english,jyräyttää,,,,
5629,english,jyskiä,,,,
5630,english,jyskytellä,,,,
5631,pound,jyskyttää,,,,
5632,thump,jyskyä,,,,
5633,english,jyskähtää,,,,
5634,thump,jysähdellä,,,,
5635,thump,jysähtää,,,,
5636,thump,jysäyttää,,,,
5637,do,jytistä,,,,
5638,produce a very lowpitch,jytistää,,,,
5639,english,jytkyttää,,,,
5640,fall,jytkähtää,,,,
5641,english,jytyyttää,,,,
5642,allocate,jyvittää,,,,
5643,scrub,jyystää,,,,
5644,set,jähmettyä,,,,
5645,solidify,jähmettää,,,,
5646,do,jähmetä,,,,
5647,become covered with lichen,jäkälöityä,,,,
5648,yack,jäkättää,,,,
5649,produce a copy,jäljentyä,,,,
5650,copy,jäljentää,,,,
5651,track,jäljestää,,,,
5652,copy someones acts,jäljitellä,,,,
5653,track,jäljittää,,,,
5654,become stuck,jämähtää,,,,
5655,become more robust,jämäköityä,,,,
5656,chicken,jänistää,,,,
5657,tense,jännittyä,,,,
5658,tense,jännittää,,,,
5659,feel excited for,jännätä,,,,
5660,increase the flexibility of,jäntevöidä,,,,
5661,do,jäntevöittää,,,,
5662,do,jäntevöityä,,,,
5663,sit at attention,jäpittää,,,,
5664,become sturdy,järeytyä,,,,
5665,quake,järistä,,,,
5666,shock,järisyttää,,,,
5667,arrange,järjestellä,,,,
5668,cause to systemize,järjestelmällistyttää,,,,
5669,systematize,järjestelmällistää,,,,
5670,become,järjestyä,,,,
5671,get organized,järjestäytyä,,,,
5672,arrange,järjestää,,,,
5673,reason,järkeillä,,,,
5674,be rationalized,järkeistyä,,,,
5675,rationalize,järkeistää,,,,
5676,become more sensible,järkevöityä,,,,
5677,english,järkiinnyttää,,,,
5678,come to senses,järkiintyä,,,,
5679,english,järkiperäistyä,,,,
5680,rationalize,järkiperäistää,,,,
5681,be destabilised,järkkyä,,,,
5682,become distraught,järkyttyä,,,,
5683,shake,järkyttää,,,,
5684,fluster,järkähtää,,,,
5685,organize,järkätä,,,,
5686,gnaw,järsiä,,,,
5687,tremble,järähdellä,,,,
5688,english,järähtää,,,,
5689,english,järäyttää,,,,
5690,analyze,jäsennellä,,,,
5691,english,jäsentyä,,,,
5692,parse,jäsentää,,,,
5693,resign,jättäytyä,,,,
5694,scar,jättää arpi,,,,
5695,leave someone in the lurch,jättää pulaan,,,,
5696,leave,jättää,,,,
5697,lose,jätättää,,,,
5698,stiffen,jäykentyä,,,,
5699,stiffen,jäykentää,,,,
5700,stiffen,jäyketä,,,,
5701,stand on ceremony,jäykistellä,,,,
5702,stiffen,jäykistyä,,,,
5703,stiffen,jäykistää,,,,
5704,english,jäystää,,,,
5705,gnaw,jäytää,,,,
5706,freeze,jäädyttää,,,,
5707,lag,jäädä jälkeen,,,,
5708,get,jäädä kiinni,,,,
5709,remain,jäädä,,,,
5710,cool,jäähdytellä,,,,
5711,cool,jäähdyttää,,,,
5712,cool,jäähtyä,,,,
5713,play ice hockey,jääkiekkoilla,,,,
5714,glaciate,jäätiköityä,,,,
5715,freeze,jäätyä,,,,
5716,freeze up,jäätää,,,,
5717,recuse,jäävätä,,,,
5718,stay firmly in one place,jököttää,,,,
5719,sulk,jöröttää,,,,
5720,english,kaadattaa,,,,
5721,pour,kaadella,I am walking,minä,kaatelen,en kaatele
5722,pour,kaadella,you are walking,sinä,kaatelet,et kaatele
5723,pour,kaadella,he/she is walking,hän,kaatelee,ei kaatele
5724,pour,kaadella,we are walking,me,kaatelemme,emme kaatele
5725,pour,kaadella,you(plural/respectful) are walking,te,kaatelette,ette kaatele
5726,pour,kaadella,they are walking,he,kaatelevat,eivät kaatele
5727,pour,kaadella,(passive) walking,passiivi,kaadellaan,ei kaadella
5728,pour,kaadella,I walked,minä,olen kaadellut,en ole kaadellut
5729,pour,kaadella,You walked,sinä,olet kaadellut,et ole kaadellut
5730,pour,kaadella,he/she walked,hän,on kaadellut,ei ole kaadellut
5731,pour,kaadella,we walked,me,olemme kaadelleet,emme ole kaadelleet
5732,pour,kaadella,you(plural/respectful) walked,te,olette kaadelleet,ette ole kaadelleet
5733,pour,kaadella,they walked,he,ovat kaadelleet,eivät ole kaadelleet
5734,pour,kaadella,(passive) walked,passiivi,on kaadeltu,ei ole kaadeltu
5735,pour,kaadella,I was walking,minä,kaatelin,en kaadellut
5736,pour,kaadella,You were walking,sinä,kaatelit,et kaadellut
5737,pour,kaadella,he/she was walking,hän,kaateli,ei kaadellut
5738,pour,kaadella,we were walking,me,kaatelimme,emme kaadelleet
5739,pour,kaadella,you(plural/respectful) were walking,te,kaatelitte,ette kaadelleet
5740,pour,kaadella,they were walking,he,kaatelivat,eivät kaadelleet
5741,pour,kaadella,(passive) were walking,passiivi,kaadeltiin,ei kaadeltu
5742,pour,kaadella,I had walked,minä,olin kaadellut,en ollut kaadellut
5743,pour,kaadella,You had walked,sinä,olit kaadellut,et ollut kaadellut
5744,pour,kaadella,He/she had walked,hän,oli kaadellut,ei ollut kaadellut
5745,pour,kaadella,We had walked,me,olimme kaadelleet,emme olleet kaadelleet
5746,pour,kaadella,You(plural/repectful) had walked,te,olitte kaadelleet,ette olleet kaadelleet
5747,pour,kaadella,They had walked,he,olivat kaadelleet,eivät olleet kaadelleet
5748,pour,kaadella,(passive) had walked,passiivi,oli kaadeltu,ei ollut kaadeltu
5749,drive recklessly,kaahailla,I am walking,minä,kaahailen,en kaahaile
5750,drive recklessly,kaahailla,you are walking,sinä,kaahailet,et kaahaile
5751,drive recklessly,kaahailla,he/she is walking,hän,kaahailee,ei kaahaile
5752,drive recklessly,kaahailla,we are walking,me,kaahailemme,emme kaahaile
5753,drive recklessly,kaahailla,you(plural/respectful) are walking,te,kaahailette,ette kaahaile
5754,drive recklessly,kaahailla,they are walking,he,kaahailevat,eivät kaahaile
5755,drive recklessly,kaahailla,(passive) walking,passiivi,kaahaillaan,ei kaahailla
5756,drive recklessly,kaahailla,I walked,minä,olen kaahaillut,en ole kaahaillut
5757,drive recklessly,kaahailla,You walked,sinä,olet kaahaillut,et ole kaahaillut
5758,drive recklessly,kaahailla,he/she walked,hän,on kaahaillut,ei ole kaahaillut
5759,drive recklessly,kaahailla,we walked,me,olemme kaahailleet,emme ole kaahailleet
5760,drive recklessly,kaahailla,you(plural/respectful) walked,te,olette kaahailleet,ette ole kaahailleet
5761,drive recklessly,kaahailla,they walked,he,ovat kaahailleet,eivät ole kaahailleet
5762,drive recklessly,kaahailla,(passive) walked,passiivi,on kaahailtu,ei ole kaahailtu
5763,drive recklessly,kaahailla,I was walking,minä,kaahailin,en kaahaillut
5764,drive recklessly,kaahailla,You were walking,sinä,kaahailit,et kaahaillut
5765,drive recklessly,kaahailla,he/she was walking,hän,kaahaili,ei kaahaillut
5766,drive recklessly,kaahailla,we were walking,me,kaahailimme,emme kaahailleet
5767,drive recklessly,kaahailla,you(plural/respectful) were walking,te,kaahailitte,ette kaahailleet
5768,drive recklessly,kaahailla,they were walking,he,kaahailivat,eivät kaahailleet
5769,drive recklessly,kaahailla,(passive) were walking,passiivi,kaahailtiin,ei kaahailtu
5770,drive recklessly,kaahailla,I had walked,minä,olin kaahaillut,en ollut kaahaillut
5771,drive recklessly,kaahailla,You had walked,sinä,olit kaahaillut,et ollut kaahaillut
5772,drive recklessly,kaahailla,He/she had walked,hän,oli kaahaillut,ei ollut kaahaillut
5773,drive recklessly,kaahailla,We had walked,me,olimme kaahailleet,emme olleet kaahailleet
5774,drive recklessly,kaahailla,You(plural/repectful) had walked,te,olitte kaahailleet,ette olleet kaahailleet
5775,drive recklessly,kaahailla,They had walked,he,olivat kaahailleet,eivät olleet kaahailleet
5776,drive recklessly,kaahailla,(passive) had walked,passiivi,oli kaahailtu,ei ollut kaahailtu
5777,drive recklessly,kaahata,I am walking,minä,kaahaan,en kaahaa
5778,drive recklessly,kaahata,you are walking,sinä,kaahaat,et kaahaa
5779,drive recklessly,kaahata,he/she is walking,hän,kaahaa,ei kaahaa
5780,drive recklessly,kaahata,we are walking,me,kaahaamme,emme kaahaa
5781,drive recklessly,kaahata,you(plural/respectful) are walking,te,kaahaatte,ette kaahaa
5782,drive recklessly,kaahata,they are walking,he,kaahaavat,eivät kaahaa
5783,drive recklessly,kaahata,(passive) walking,passiivi,kaahataan,ei kaahata
5784,drive recklessly,kaahata,I walked,minä,olen kaahannut,en ole kaahannut
5785,drive recklessly,kaahata,You walked,sinä,olet kaahannut,et ole kaahannut
5786,drive recklessly,kaahata,he/she walked,hän,on kaahannut,ei ole kaahannut
5787,drive recklessly,kaahata,we walked,me,olemme kaahanneet,emme ole kaahanneet
5788,drive recklessly,kaahata,you(plural/respectful) walked,te,olette kaahanneet,ette ole kaahanneet
5789,drive recklessly,kaahata,they walked,he,ovat kaahanneet,eivät ole kaahanneet
5790,drive recklessly,kaahata,(passive) walked,passiivi,on kaahattu,ei ole kaahattu
5791,drive recklessly,kaahata,I was walking,minä,kaahasin,en kaahannut
5792,drive recklessly,kaahata,You were walking,sinä,kaahasit,et kaahannut
5793,drive recklessly,kaahata,he/she was walking,hän,kaahasi,ei kaahannut
5794,drive recklessly,kaahata,we were walking,me,kaahasimme,emme kaahanneet
5795,drive recklessly,kaahata,you(plural/respectful) were walking,te,kaahasitte,ette kaahanneet
5796,drive recklessly,kaahata,they were walking,he,kaahasivat,eivät kaahanneet
5797,drive recklessly,kaahata,(passive) were walking,passiivi,kaahattiin,ei kaahattu
5798,drive recklessly,kaahata,I had walked,minä,olin kaahannut,en ollut kaahannut
5799,drive recklessly,kaahata,You had walked,sinä,olit kaahannut,et ollut kaahannut
5800,drive recklessly,kaahata,He/she had walked,hän,oli kaahannut,ei ollut kaahannut
5801,drive recklessly,kaahata,We had walked,me,olimme kaahanneet,emme olleet kaahanneet
5802,drive recklessly,kaahata,You(plural/repectful) had walked,te,olitte kaahanneet,ette olleet kaahanneet
5803,drive recklessly,kaahata,They had walked,he,olivat kaahanneet,eivät olleet kaahanneet
5804,drive recklessly,kaahata,(passive) had walked,passiivi,oli kaahattu,ei ollut kaahattu
5805,cackle,kaakattaa,I am walking,minä,kaakatan,en kaakata
5806,cackle,kaakattaa,you are walking,sinä,kaakatat,et kaakata
5807,cackle,kaakattaa,he/she is walking,hän,kaakattaa,ei kaakata
5808,cackle,kaakattaa,we are walking,me,kaakatamme,emme kaakata
5809,cackle,kaakattaa,you(plural/respectful) are walking,te,kaakatatte,ette kaakata
5810,cackle,kaakattaa,they are walking,he,kaakattavat,eivät kaakata
5811,cackle,kaakattaa,(passive) walking,passiivi,kaakatetaan,ei kaakateta
5812,cackle,kaakattaa,I walked,minä,olen kaakattanut,en ole kaakattanut
5813,cackle,kaakattaa,You walked,sinä,olet kaakattanut,et ole kaakattanut
5814,cackle,kaakattaa,he/she walked,hän,on kaakattanut,ei ole kaakattanut
